#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6,5942,1,KI5TZA,-0.3,3,boost,-3.43,88589,1118.61,0.74,0.05,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,-0.29,3,boost,7.35,88596,1117.97,0.09,0.11,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,-0.28,3,boost,9.32,88589,1118.61,0.74,0.2,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,-0.27,3,boost,34.32,88589,1118.61,0.74,0.32,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,-0.26,3,boost,12.75,88592,1118.34,0.46,0.44,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,-0.25,3,boost,-3.92,88591,1118.43,0.56,0.56,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,-0.24,3,boost,6.86,88596,1117.97,0.09,0.69,42.5,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,-0.23,3,boost,6.86,88615,1116.2,-1.67,0.84,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,-0.22,3,boost,34.32,88610,1116.67,-1.21,1.03,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,-0.21,3,boost,45.6,88598,1117.78,-0.09,1.25,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,-0.2,3,boost,9.81,88620,1115.74,-2.13,1.49,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,-0.19,3,boost,23.54,88651,1112.86,-5.01,1.74,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,-0.18,3,boost,23.05,88514,1125.58,7.71,1.97,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,-0.17,3,boost,21.57,88625,1115.27,-2.6,2.2,42.5,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,-0.16,3,boost,27.46,88572,1120.19,2.32,2.41,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,-0.15,3,boost,18.14,88560,1121.31,3.43,2.61,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,-0.14,3,boost,18.14,88650,1112.96,-4.92,2.81,42.5,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,-0.13,3,boost,6.37,88577,1119.73,1.86,3,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,-0.12,3,boost,25.99,88676,1110.54,-7.33,3.2,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,-0.11,3,boost,25.99,88536,1123.53,5.66,3.4,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,-0.1,3,boost,25.5,88606,1117.04,-0.84,3.62,42.5,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,-0.09,3,boost,18.14,88612,1116.48,-1.39,3.83,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,-0.08,3,boost,18.14,88615,1116.2,-1.67,4.06,42.5,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,-0.07,3,boost,12.75,88671,1111.01,-6.86,4.32,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,-0.06,3,boost,39.23,88574,1120.01,2.13,4.65,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,-0.05,3,boost,39.23,88632,1114.62,-3.25,5.1,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,-0.04,3,boost,50.99,88618,1115.92,-1.95,5.7,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,-0.03,3,boost,116.21,88614,1116.29,-1.58,6.44,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,-0.02,3,boost,116.21,88586,1118.89,1.02,7.3,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,-0.01,3,boost,92.67,88606,1117.04,-0.84,8.2,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0,3,boost,78.94,88590,1118.52,0.65,9.09,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0,3,boost,78.94,88590,1118.52,0.65,9.09,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0,3,boost,78.94,88590,1118.52,0.65,9.09,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0,3,boost,78.94,88590,1118.52,0.65,9.09,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0,3,boost,78.94,88590,1118.52,0.65,9.09,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0,3,boost,78.94,88590,1118.52,0.65,9.09,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0,3,boost,78.94,88590,1118.52,0.65,9.09,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0,3,boost,78.94,88590,1118.52,0.65,9.09,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0,3,boost,78.94,88590,1118.52,0.65,9.09,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0,3,boost,78.94,88590,1118.52,0.65,9.09,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0,3,boost,78.94,88590,1118.52,0.65,9.09,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0,3,boost,78.94,88590,1118.52,0.65,9.09,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0,3,boost,78.94,88590,1118.52,0.65,9.09,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0,3,boost,78.94,88590,1118.52,0.65,9.09,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0,3,boost,78.94,88590,1118.52,0.65,9.09,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0,3,boost,78.94,88590,1118.52,0.65,9.09,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0,3,boost,78.94,88590,1118.52,0.65,9.09,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0,3,boost,78.94,88590,1118.52,0.65,9.09,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0,3,boost,78.94,88590,1118.52,0.65,9.09,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0,3,boost,78.94,88590,1118.52,0.65,9.09,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0,3,boost,78.94,88590,1118.52,0.65,9.09,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0,3,boost,78.94,88590,1118.52,0.65,9.09,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0,3,boost,78.94,88590,1118.52,0.65,9.09,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0,3,boost,78.94,88590,1118.52,0.65,9.09,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0,3,boost,78.94,88590,1118.52,0.65,9.09,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0,3,boost,78.94,88590,1118.52,0.65,9.09,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0,3,boost,78.94,88590,1118.52,0.65,9.09,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0,3,boost,78.94,88590,1118.52,0.65,9.09,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0,3,boost,78.94,88590,1118.52,0.65,9.09,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0,3,boost,78.94,88590,1118.52,0.65,9.09,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0,3,boost,78.94,88590,1118.52,0.65,9.09,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0,3,boost,78.94,88590,1118.52,0.65,9.09,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0,3,boost,78.94,88590,1118.52,0.65,9.09,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0,3,boost,78.94,88590,1118.52,0.65,9.09,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0,3,boost,78.94,88590,1118.52,0.65,9.09,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0,3,boost,78.94,88590,1118.52,0.65,9.09,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0,3,boost,78.94,88590,1118.52,0.65,9.09,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0,3,boost,78.94,88590,1118.52,0.65,9.09,42.4,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0.01,3,boost,78.94,88477,1129.01,11.14,9.93,42.5,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0.01,3,boost,78.94,88477,1129.01,11.14,9.93,42.5,3.88,3.9,3.88,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0.02,3,boost,83.85,88565,1120.84,2.97,10.71,42.4,3.88,3.89,3.89,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0.02,3,boost,83.85,88565,1120.84,2.97,10.71,42.4,3.88,3.89,3.89,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0.03,3,boost,63.25,88574,1120.01,2.13,11.41,42.4,3.88,3.89,3.89,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0.04,3,boost,63.74,88562,1121.12,3.25,12.06,42.4,3.88,3.89,3.89,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0.05,3,boost,43.64,88579,1119.54,1.67,12.67,42.5,3.88,3.89,3.89,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
6,5942,1,KI5TZA,0.06,3,boost,56.39,88584,1119.08,1.21,13.24,42.5,3.88,3.89,3.89,1,1,9,33.1670564,-106.3428094,1229,2022,6,26,15,4,37,0,0,0,0,1.7,2147483647,2147483647,0,27,0,0,0,29,0,0,0,0,28,14,23,28,9,0,20,0,18,0,0,0,0,27,0,0,0,0,0,10,0,0
