,time,altitude,velocity,acceleration,drag,thrust
0,0.0,0.0,0.0,7.656934178507885,0.0005462217642994887,257.40885086195334
1,0.01,0.0,0.0,4.266195557313654,0.0005365013899736104,667.9787485009108
2,0.02,0.0,0.0,0.8742935614839918,0.0005268684002684168,1078.5486461398684
3,0.03,0.0,0.0,8.956957212587568,0.0005173227909741107,2268.2242525046468
4,0.04,0.00044776241683807256,0.08961037459770271,16.905419803472917,0.0007164997136654776,3229.4484863850844
5,0.05,0.002188402973284028,0.258722686017714,23.248024258831887,0.0012365631578557805,3995.9016930833172
6,0.060000000000000005,0.005936237451395186,0.491274853969462,28.25740772284829,0.0023229013444086176,4600.710114549667
7,0.07,0.012258676622598,0.7739317570412585,32.17754099258514,0.00431411641650387,5073.499501589344
8,0.08,0.021602047929177637,1.0957985065652551,35.218951885170284,0.00766257244967017,5439.822267095961
9,0.09,0.03431436724465721,1.4480995741388012,37.53603201456469,0.012895208398140378,5718.212545419609
10,0.09999999999999999,0.05066361167718636,1.823591469517539,39.05295577191932,0.020575428399859944,5899.558622372722
11,0.10999999999999999,0.07084151174044831,2.2142567587664663,40.267048276131106,0.03114913264751887,6044.214121737908
12,0.11999999999999998,0.09498458056421243,2.617066267240362,41.27163974897572,0.04511292100843816,6163.483339314666
13,0.12999999999999998,0.12320372130244497,3.0299243819106434,42.02369464578811,0.06295883245667235,6252.198524319846
14,0.13999999999999999,0.15558674155395352,3.4503050164412223,42.582171103608786,0.08510639358351924,6317.503537611199
15,0.15,0.1921991490069007,3.8762718316213625,42.99325797766808,0.1119289448074871,6364.992668709638
16,0.16,0.23308940728930466,4.306350476669571,43.29259795774041,0.14456524206912005,6398.982048770812
17,0.17,0.27829302637532205,4.739423168353032,43.507229338597874,0.18301938086217534,6422.743904887079
18,0.18000000000000002,0.3278356960362973,5.174642568501148,43.65777008216692,0.22766920817057051,6438.772943550958
19,0.19000000000000003,0.3817356569673806,5.6113648364342055,43.75955230461313,0.2788611175078528,6448.9635551745305
20,0.20000000000000004,0.4400054922902928,6.049102224250499,43.82443637444,0.3369117066333312,6454.750094566188
21,0.21000000000000005,0.5026535141085093,6.487488349950296,43.86170924295954,0.40284797629196883,6457.21610214722
22,0.22000000000000006,0.5696848261249834,6.926247032817063,43.87836892033174,0.47648775423866757,6457.206648326923
23,0.23000000000000007,0.6411021214938097,7.365172073417438,43.894973023253335,0.5581109679082941,6457.197194506625
24,0.24000000000000007,0.7169070600502697,7.804262903635296,43.91151911524698,0.6480041045240019,6457.187740686329
25,0.25000000000000006,0.79710129583292,8.243518931905252,43.92800494420815,0.7464311090438785,6457.178286866031
26,0.26000000000000006,0.88168647742301,8.682939718203171,43.944464544566486,0.8492950841442602,6457.168833045734
27,0.2700000000000001,0.9706642497297754,9.122524863098626,43.936307845048525,0.960046893147355,6454.208843009138
28,0.2800000000000001,1.0640350250217046,9.56202813489703,43.92807981191348,1.07873217493392,6451.248852972542
29,0.2900000000000001,1.1617979814435713,10.00144881614843,43.919779650160365,1.205438039529937,6448.288862935948
30,0.3000000000000001,1.263952289931745,10.440786182002505,43.91140667356035,1.3402384191456216,6445.328872899352
31,0.3100000000000001,1.3704971147019018,10.880039670596942,43.902995099148065,1.4790196657584342,6442.368882862756
32,0.3200000000000001,1.4814316150475835,11.319208752482602,43.90293383958105,1.6253256000716978,6440.418563410626
33,0.3300000000000001,1.5967553647361303,11.758376950889913,43.90280933617193,1.7792113206040738,6438.468243958496
34,0.34000000000000014,1.7164683517726251,12.197543632045452,43.902621336861884,1.940699652242439,6436.5179245063655
35,0.35000000000000014,1.8405705578160265,12.636708159860058,43.90236962984193,2.109808557973521,6434.567605054235
36,0.36000000000000015,1.9690619559006328,13.07586921105955,43.901913919911415,2.303335026329448,6432.617285602105
37,0.37000000000000016,2.101942503029817,13.515025337075654,43.89940454403004,2.506721407896474,6430.4309534080885
38,0.38000000000000017,2.2392120473281025,13.954155995024296,43.89681112673791,2.7199741958378345,6428.244621214073
39,0.3900000000000002,2.3808703300548553,14.393260344129352,43.894133636431654,2.9430873572745977,6426.058289020057
40,0.4000000000000002,2.5269170840676125,14.83233754415188,43.89137221186429,3.17603447580995,6423.871956826041
41,0.4100000000000002,2.6773520357632394,15.27138734040904,43.888645749415986,3.4045875911780485,6421.685624632025
42,0.4200000000000002,2.832174911275577,15.71040955897792,43.88609166185144,3.6415046432667197,6419.528473377205
43,0.4300000000000002,2.9913854435997496,16.149405925018105,43.88346617425761,3.886757528134512,6417.371322122384
44,0.4400000000000002,3.1549833707890267,16.588375725502456,43.88076949617332,4.140312874100107,6415.2141708675645
45,0.45000000000000023,3.322968423781356,17.027318249654105,43.87800186752642,4.402133712780479,6413.057019612744
46,0.46000000000000024,3.495340329185926,17.466233622899164,43.875332056983204,4.6520624960923955,6410.899868357924
47,0.47000000000000025,3.6720987819200133,17.905113031362227,43.871180796078136,4.90891997702487,6408.702081610277
48,0.48000000000000026,3.8532433484635393,18.34394165053732,43.86588766953915,5.172690312232708,6406.50429486263
