,time,altitude,velocity,acceleration,drag,thrust
0,0.0,0.0,0.0,7.376913212916896,0.00020565538796169102,291.5122590372169
1,0.01,0.0,0.0,2.944812096962585,0.00020508683317081982,828.1762564084452
2,0.02,0.0,0.0,1.4887612026483033,0.00020451906607304277,1364.8402537796735
3,0.03,7.450743624044893e-05,0.014912156749257473,12.291253750899346,0.00022230383130488203,2671.9985167913237
4,0.04,0.0008380887806686166,0.13787276213217028,20.347899598618778,0.0004160156805631644,3646.208148250806
5,0.05,0.0032335478165035902,0.34141737503367736,25.954747102577905,0.0009387419124927996,4323.544242651389
6,0.060000000000000005,0.007943949290290854,0.6010426732966363,30.481374938331403,0.002061159502879747,4869.880937954422
7,0.07,0.01547588378165265,0.9059440946261378,33.100370622837,0.0042405089439713235,5185.277283396486
8,0.08,0.026186576139268693,1.2370411454098065,35.214468782438644,0.007939255100106561,5439.4774423735935
9,0.09,0.0403126963267624,1.5892973559569112,36.69633263644346,0.013746548032642147,5616.937376532121
10,0.09999999999999999,0.05803415273161755,1.9563898929656836,37.73154805056459,0.022254613762783936,5740.125924800028
11,0.10999999999999999,0.07947686797036754,2.333837381517495,38.452733899309166,0.03404898997725468,5825.310864792467
12,0.11999999999999998,0.1047286525581179,2.7184986280804173,38.95557064113819,0.04970734395439527,5884.081658618252
13,0.12999999999999998,0.1338507004540808,3.108189510599576,39.30740671071657,0.0697842013505658,5924.5931028811865
14,0.13999999999999999,0.16688573970988685,3.5013995796777384,39.555221696918196,0.09480913843627375,5952.53174487525
15,0.15,0.20386374831807336,3.897088313596895,39.73157461261785,0.12528496463571692,5971.837366978538
16,0.16,0.24480593095307882,4.294540932376015,39.858933547640795,0.16011344102121386,5985.22631406563
17,0.17,0.2897274702092537,4.693267315799506,39.95273253790007,0.20044480218698574,5994.565798099399
18,0.18000000000000002,0.3386394210533642,5.092931760619273,40.02356661766914,0.24651778389020101,6001.136620074528
19,0.19000000000000003,0.391550002171846,5.493301990110915,40.07838788998092,0.29854325403198967,6005.816034465573
20,0.20000000000000004,0.44846546811496735,5.89421781539988,40.122163379310415,0.356707023430647,6009.204293242434
21,0.21000000000000005,0.5093907306382047,6.295571268883412,40.15859206212898,0.4218480414894065,6011.711836921529
22,0.22000000000000006,0.5743297970922852,6.6972888746277155,40.190000926627164,0.4936433206384924,6013.61919290375
23,0.23000000000000007,0.6432860566239038,7.099320414776383,40.21797747093198,0.5722347322910875,6015.118041539952
24,0.24000000000000007,0.716262475759326,7.501631551549079,40.24360636037029,0.6577444179450554,6016.339332583195
25,0.25000000000000006,0.7932617320062749,7.90419879750908,40.26762859933012,0.7502760754900267,6017.372517941985
26,0.26000000000000006,0.8742863046710808,8.307005936119086,40.2905209735202,0.8534496152557196,6018.278699659139
27,0.2700000000000001,0.9593385356185576,8.710041772928363,40.31265232434267,0.9645613074075888,6019.099614624215
28,0.2800000000000001,1.0484206728899448,9.113298692034439,40.33425865812526,1.0836900936968565,6019.863772748526
29,0.2900000000000001,1.141534900198703,9.51677143928749,40.355501245622655,1.2108896274710954,6020.590649791108
30,0.3000000000000001,1.2386833568027102,9.92045637471369,40.37649035860358,1.3461887950687361,6021.293551114422
31,0.3100000000000001,1.3398681519622184,10.324351227223566,40.397355716592564,1.4830859350231802,6021.981567584282
32,0.3200000000000001,1.4450913771050682,10.728454532154505,40.41810237643737,1.627172307749704,6022.660911403439
33,0.3300000000000001,1.5543551100169044,11.132765102479574,40.438765727788905,1.77843687328821,6023.3358284640635
34,0.34000000000000014,1.6676614183879084,11.537282105472206,40.45937006019233,1.936861352519514,6024.009221484967
35,0.35000000000000014,1.785012362799406,11.94200495164086,40.479932090410834,2.1024210482642713,6024.683075629788
36,0.36000000000000015,1.9064099983279281,12.346933083251203,40.500435813347735,2.2783864246737293,6025.358749226941
37,0.37000000000000016,2.031856374531504,12.752066041775821,40.52091437769146,2.4617115241240413,6026.037172356308
38,0.38000000000000017,2.161353537638033,13.15740357797536,40.54137360530668,2.652334014036251,6026.71898250776
39,0.3900000000000002,2.294903531676046,13.562945501147844,40.561817714007915,2.8501844985347846,6027.404617257156
40,0.4000000000000002,2.4325083989795586,13.968691663051933,40.582249837840095,3.055187284215437,6028.094377581996
41,0.4100000000000002,2.5741701837758986,14.37464291716569,40.60286818914762,3.243845495627516,6028.7884711206725
42,0.4200000000000002,2.719890942474137,14.780800212049467,40.62348929757132,3.438257794313386,6029.487041730218
