,index,Magnitude,U,V,Direction
3209,72592,1.0641386999999998,0.44396368,0.9640833000000001,0.4315541813018176
3210,72593,1.1097033,0.5287173000000001,0.9729099,0.497792116195136
3211,72594,1.0389912000000001,0.43738409999999994,0.9406976,0.43522246207086707
3212,72595,1.1821648999999999,0.6572234,0.97944677,0.5910068972565465
3213,72596,1.1387686000000001,0.6442373,0.9343389999999999,0.6036518285518299
3214,72597,1.0824698999999998,0.72645456,0.79760593,0.7387466388256135
3215,72598,0.8613780000000001,0.61301184,0.60172635,0.7946883671758741
3216,72599,0.7956835,0.46594405,0.6436166,0.6266173761906915
3217,72600,0.76407754,0.48705438,0.58744234,0.6922406966632375
3218,72601,0.68943673,0.40814427,0.5516831,0.6369517597191022
3219,72602,0.60634047,0.30652907,0.51949865,0.5330696159553708
3220,72603,0.66593903,0.43133184,0.5046127,0.7072614138377016
3221,72604,0.7920085,0.45404473,0.6456033,0.6129289333736596
3222,72605,0.91711646,0.39700344,0.8244280999999999,0.44877905321503814
3223,72606,0.8351061,0.4344545999999999,0.7106001000000001,0.5487532578991461
3224,72607,0.66323173,0.34657776,0.5642333,0.5508283300445362
3225,72608,0.40795124,0.14993964,0.36921304,0.38575908352460386
3226,72609,0.35828495,0.076255664,0.3451918,0.21741631490439803
3227,72610,0.48145702,-0.11041846,0.46452743,-0.2333697039159915
3228,72611,0.8250407,-0.2540992,0.7838408,-0.31348277325478424
3229,72612,0.9868540000000001,-0.44284794,0.8773075,-0.46746489260685853
3230,72613,0.8009181,-0.42715216,0.67461026,-0.5644625262511942
3231,72614,1.3024898999999999,-0.69725704,1.0909315,-0.5687022526786869
3232,72615,1.1030826999999999,-0.16136861,1.0770493,-0.14871852040310204
3233,72616,1.2109802,-0.09205559,1.2039101,-0.07631534034929942
3234,72617,1.3453561,-0.23816724,1.3217456,-0.1782783618610933
3235,72618,1.4289681,-0.3713535,1.3770616000000002,-0.2634051102421122
3236,72619,1.5121685,-0.34799266,1.4691887,-0.2325742884948647
3237,72620,1.8326651999999999,-0.3646884,1.7945576,-0.20048893397275244
3238,72621,1.8981238999999999,-0.48605853,1.831895,-0.25935498474670643
3239,72622,1.9569047999999998,-0.59053445,1.8621005000000002,-0.3071005497026225
3240,72623,1.9607512999999999,-0.45402455,1.9005691999999998,-0.23449396288558336
3241,72624,1.7263098000000001,-0.41729748,1.673907,-0.2443154930540512
3242,72625,1.8535087,-0.56767565,1.7612952000000002,-0.31179315640717675
3243,72626,1.7585571,-0.50796264,1.678934,-0.29379523105105687
3244,72627,1.6964663,-0.39340103,1.6456131999999999,-0.2346564109351238
3245,72628,1.9411324,-0.19746502,1.9279377,-0.102067008979693
3246,72629,1.7329130000000001,-0.28680637,1.703287,-0.1668191819862465
3247,72630,1.4053816000000001,-0.5858658,1.2375315,-0.44215420894404345
3248,72631,1.1713608999999998,-0.7856271,0.86477983,-0.7374753600212306
3249,72632,0.9128086999999999,-0.6030711,0.65057665,-0.747522427468884
3250,72633,1.3395106,-0.6388659000000001,1.1735493000000001,-0.49852419740701875
3251,72634,1.5195111000000001,-0.7397736,1.3207183,-0.5105870843590486
3252,72635,1.5190362,-0.74450475,1.3086964,-0.5172305919638731
3253,72636,1.459027,-0.9618472,1.0776469,-0.7286804208680148
3254,72637,1.0254986,-0.48116633,0.8900677,-0.49559397579635733
3255,72638,1.1313981000000002,-0.7174033000000001,0.8292376,-0.7132159242467803
3256,72639,1.2616614,-0.5403439999999999,1.1279626,-0.4467429072967998
3257,72640,1.2576797,-0.49506938,1.1496882,-0.4066143290066808
3258,72641,1.1981133999999998,-0.44307345,1.0882946000000002,-0.3866346789321734
3259,72642,1.7337672,-0.9367819,1.4548178999999999,-0.5720870155794823
3260,72643,1.9816297999999999,-0.8164816999999999,1.8042523999999998,-0.42495742943632625
3261,72644,2.0724373,-0.81446594,1.9030686999999997,-0.4043878484198712
3262,72645,2.0309369999999998,-0.7315010000000001,1.8871541,-0.36978969058162825
3263,72646,1.6026120000000001,-0.40415084,1.5442889,-0.25596607886601813
3264,72647,1.4925921999999998,-0.30401248,1.4586833000000001,-0.2054743144953437
3265,72648,1.3765161,-0.30818936,1.3358368999999999,-0.22674149461937915
3266,72649,1.4860606,-0.259919,1.4605583999999998,-0.17611495014904047
3267,72650,1.3047291,-0.20033185,1.2712526000000002,-0.15630081814513574
3268,72651,1.4599715,0.47306255,1.3741796999999998,0.3315439426203242
3269,72652,1.4210334,0.6074189999999999,1.2837001000000001,0.44196092394576775
3270,72653,1.4134558000000002,0.6356856,1.2567897,0.46827770389644924
3271,72654,1.3200957,0.51254976,1.210868,0.4004223824676804
3272,72655,1.4544601000000001,0.5232657000000001,1.3554701,0.36841428653221175
3273,72656,1.7279689999999999,0.6164764,1.6109046,0.3654951156999472
3274,72657,1.6208113000000002,0.8029194000000001,1.403492,0.5196422587032682
3275,72658,1.6469083999999998,0.78137827,1.4359634,0.4983401039836056
3276,72659,1.4674035,0.5705441,1.3480088,0.40038705546205844
3277,72660,1.8664074000000002,0.87806696,1.6432048,0.49075820740734033
3278,72661,1.84316,0.9140725000000001,1.597889,0.5196144963778904
3279,72662,1.7479478,0.93289423,1.4755301,0.563791134352307
3280,72663,1.7333922,0.76179934,1.5524464,0.4561871793231087
3281,72664,1.9593686000000001,0.6282499,1.8522947,0.3269977652308593
3282,72665,1.6855442999999999,0.40318555,1.6356648,0.24167848617114146
3283,72666,1.1630225,0.52042925,1.0311379999999999,0.46741128048529823
3284,72667,1.3020843,0.702883,1.0923426,0.5717666721903979
3285,72668,1.7804275,0.7960558000000001,1.5739365,0.4682559506471917
3286,72669,1.6833415,0.35297096,1.6439706000000003,0.211495486495434
3287,72670,1.4090816000000002,0.14896852,1.3997718000000001,0.10602435912150909
3288,72671,1.3031609,0.20539561,1.2815847,0.1589154915700691
3289,72672,1.5125165,0.44559670000000007,1.4382516,0.3004399137479564
3290,72673,1.4344378999999998,0.5298276999999999,1.330662,0.3789265061769015
3291,72674,1.1910843,0.17505372,1.1728573,0.1481603473763534
3292,72675,1.5336607,0.25306013,1.5081275,0.16624881375653133
3293,72676,1.7977647,0.38273168,1.7550732,0.21471022031870055
3294,72677,1.7777901000000003,0.53052914,1.6872991000000002,0.30463770761996
3295,72678,1.6416126,0.49688062,1.5568540000000002,0.3089379270245825
3296,72679,1.6744881999999999,0.3790323,1.6225132,0.22949254030578153
3297,72680,1.5574677,0.8753873999999999,1.2655271000000001,0.60514566795083
3298,72681,1.4712701000000001,0.73102164,1.267261,0.523224754839695
3299,72682,1.2693958,0.7627904000000001,1.0077313,0.6479268416007555
3300,72683,1.3743787,0.6814778,1.1778448000000001,0.5245208087922201
3301,72684,1.581326,0.4243402,1.5211778999999999,0.2720394237355319
3302,72685,1.6913634999999998,0.4889202,1.6167878999999998,0.2936591778600043
3303,72686,1.4799464,0.67838126,1.3092281000000001,0.4780647973225549
3304,72687,1.4532565,0.73708665,1.24417,0.5348365250536118
3305,72688,1.3258218000000002,0.47402033,1.2292406999999999,0.368049070000137
3306,72689,1.1517233,0.6094056999999999,0.9745685,0.5588209304131531
3307,72690,1.008118,0.48944265,0.8572697,0.5187716478888198
3308,72691,1.0331197,0.31842515,0.9794296,0.31433396592846574
3309,72692,0.8568735999999999,0.10462415,0.8489545000000001,0.12262053445604137
3310,72693,0.63618284,0.11064267,0.6249989,0.1752132904103551
3311,72694,0.45121930000000005,-0.0008439437400000001,0.44337118,-0.0019034677011342523
3312,72695,0.5351199000000001,0.2633777,0.41904846,0.5611220350452095
3313,72696,0.632529,0.40409708,0.48556337,0.6940827314806944
3314,72697,0.97410536,0.33147675,0.9059857,0.3507460226549462
3315,72698,1.0268062,0.28657123,0.98194927,0.2839530528113512
3316,72699,1.2892131000000002,0.56150115,1.1498516,0.4542639688758927
3317,72700,1.4586343000000002,0.34469423,1.4011323,0.2412209836511374
3318,72701,1.251915,0.05766343,1.2339997,0.046694917212509214
3319,72702,1.4026849,0.45430059999999994,1.3223951,0.3309116300464777
3320,72703,1.1255841,0.34485024,1.0674553,0.31247465042960343
3321,72704,1.0667225,0.19868664,1.0380862,0.18910997746782496
3322,72705,0.95438826,0.40612876,0.8505950999999999,0.4454570303386964
3323,72706,0.7410880999999999,0.15979126,0.6554061,0.23913959503825266
3324,72707,1.4042344999999998,-0.48528358,1.3138702,-0.3538118331211602
3325,72708,1.6901471999999997,-0.5252607,1.6055514,-0.31617783517651543
3326,72709,1.6123161,-0.47186115,1.5408038,-0.297174888635628
3327,72710,1.5887306,-0.43411854,1.5269532,-0.2769951050953209
3328,72711,1.4806225,-0.3733959,1.4316948999999999,-0.25512371169947545
3329,72712,1.4837207000000001,-0.2580489,1.4597198,-0.17497200692780523
3330,72713,1.6761004000000002,-0.24178116,1.655456,-0.14502571759727134
3331,72714,1.7147386999999998,-0.2572282,1.6937838,-0.15071440202011066
3332,72715,1.7191343999999997,-0.084794305,1.7098749,-0.0495503483516224
3333,72716,1.6995877000000001,0.038631782,1.6976978999999999,0.022751466043362402
3334,72717,1.5755647,0.047222134000000006,1.5737709,0.029996722906084003
3335,72718,1.5612533000000002,0.0488904,1.5592337,0.03134513258824988
3336,72719,1.5169948,-0.028977878,1.5156047,-0.019117351445330867
3337,72720,1.7424083,0.05769696,1.7408689,0.033130495058774176
3338,72721,1.7298203,-0.049115278,1.7283945,-0.028409060579560046
3339,72722,1.6212223999999997,-0.03762131,1.620272,-0.023214960996842077
3340,72723,1.6054186000000001,0.07651236,1.6019857,0.04772468432996472
3341,72724,1.6320843999999999,0.07340564,1.6290008999999999,0.04503129221676576
3342,72725,1.5809062,0.086314864,1.5771676000000001,0.05467322802183282
3343,72726,1.3752326000000001,0.20015417,1.3590205,0.14622703898012687
3344,72727,1.2930118,0.1342639,1.2841733999999998,0.10417429474056558
3345,72728,1.2881746,0.022674676,1.2867228000000002,0.0176202126323552
3346,72729,1.5001681999999998,-0.037262734,1.4988703,-0.024855426211092716
3347,72730,1.4570216999999999,-0.15512356,1.447953,-0.1067259350499468
3348,72731,1.5100632,-0.028427822999999998,1.5050636999999998,-0.0188858737850972
3349,72732,1.4870656,0.23238985,1.4684335,0.15695528839148226
3350,72733,1.3791981000000002,0.18854597,1.3636427,0.13739526582483472
3351,72734,1.434013,-0.082289286,1.4278142,-0.057569365339919486
3352,72735,1.3183303999999998,-0.17650944,1.3056098,-0.13437836965669514
3353,72736,1.1954993999999999,-0.16643119,1.1834261000000001,-0.1397187304269035
3354,72737,1.1635607,-0.13116129999999998,1.1551046,-0.11306501102257985
3355,72738,1.1920156000000002,-0.11932019,1.1845864,-0.10038869978623388
3356,72739,1.1237303,-0.0920163,1.1177089,-0.08214058229943705
3357,72740,1.1258895,0.11272910000000001,1.1192055,0.10038388053530348
3358,72741,1.1181096000000001,0.13387404,1.1055938,0.12050125181162938
3359,72742,1.1457144,0.016410281999999998,1.1445751,0.014336462232558807
3360,72743,1.0201502,-0.041955393,1.0185516,-0.04116795684397025
3361,72744,1.0827736000000001,-0.04028283,1.0817748,-0.03722052511055076
3362,72745,1.1306447,-0.05769387,1.1290268,-0.0510561224506231
3363,72746,1.119952,-0.079719104,1.116798,-0.07126097741260419
3364,72747,1.0333309000000002,-0.07329845,1.0304608,-0.07101211486692281
3365,72748,0.97670645,-0.038819492000000004,0.9752468000000001,-0.03978378532198938
3366,72749,0.93833935,-0.033017766000000004,0.93719625,-0.03521580015801026
3367,72750,0.8848353000000001,-0.05675429,0.88160115,-0.06428766769131887
3368,72751,0.89450353,-0.24048917,0.8566713,-0.27368099783578526
3369,72752,0.78516185,-0.056563076,0.75311697,-0.07496455793233261
3370,72753,0.60976803,0.48138640000000005,0.36465640000000005,0.9225042862541427
3371,72754,0.88457483,0.733879,0.48776856,0.98419506825311
3372,72755,0.68537027,0.46262807,0.48113534,0.7657906028618156
3373,72756,0.797084,-0.02653562,0.7902241999999999,-0.03356724942634522
3374,72757,0.8442091999999999,-0.13217564,0.83273286,-0.1574119775838085
3375,72758,0.82643616,-0.026611842,0.8247959,-0.03225357124538919
3376,72759,0.96678513,0.120495565,0.9568827,0.12526577404352965
3377,72760,1.4689295,0.18964696,1.4545733,0.12964846317452522
3378,72761,1.5643177,0.012980722,1.5517450000000002,0.008365046594352976
3379,72762,1.5416143999999998,-0.07357913,1.5187479,-0.048409380014717354
3380,72763,1.4582243000000001,0.4361248,1.3861728000000002,0.3048197585139799
3381,72764,1.2938798999999999,0.693753,1.0871958000000002,0.5679728607538944
3382,72765,1.4495351,0.8002236,1.2036313,0.5867377090879695
3383,72766,1.3672937,0.93584883,0.9947657,0.7548904729201812
3384,72767,1.3705393999999997,0.7650255,1.134967,0.5930973405305864
3385,72768,1.2572157,0.75169796,1.0025121,0.6433822830805991
3386,72769,1.3263246000000002,0.89037293,0.9789259,0.7380612603556277
3387,72770,1.4377568,0.96461844,1.0619065,0.7374276592112479
3388,72771,1.3554819,1.0652986999999998,0.8312734,0.9081713893285502
3389,72772,0.8796725000000001,0.6946724,0.5272640000000001,0.9215530713533567
3390,72773,1.3230828000000001,1.0612458,0.7857094,0.9334900963251385
3391,72774,0.9604001,0.74671096,0.5999116,0.8939823820114997
3392,72775,0.87354034,0.6298424,0.6022168000000001,0.8078167060441366
3393,72776,0.7919063000000001,0.50678235,0.6076178000000001,0.6951598394088334
3394,72777,0.5992379,0.4289343,0.41477890000000006,0.802174091578584
3395,72778,0.7436897,0.65553355,0.34447795,1.0869633349994003
3396,72779,1.0281421999999998,0.7288578,0.7137929000000001,0.7958402977590858
3397,72780,0.92179394,0.4841888,0.77763313,0.5569035018025533
3398,72781,1.1647742,0.4379509,1.0739478999999998,0.38720834273515503
3399,72782,1.1747742,0.41431823,1.09523,0.3616548633880672
3400,72783,1.122352,0.45280433,1.0251302,0.415933771050389
3401,72784,0.88661003,0.38939634,0.79159355,0.45715830667071433
3402,72785,0.77448565,0.25463578,0.72739094,0.33673477063328894
3403,72786,0.7133326,0.2870375,0.651383,0.415058489943671
3404,72787,0.8615958,0.36112913,0.77929884,0.43394348525953924
3405,72788,1.0265555,0.3930427,0.9454531999999999,0.39398322556045196
3406,72789,0.9085840000000001,0.45363339999999996,0.78580374,0.5235504789681515
3407,72790,1.0389585,0.5651203,0.8693703000000002,0.5763991593281628
3408,72791,0.8364866,0.40058035,0.7273248999999999,0.5034253439692118
3409,72792,0.85107756,0.3515213,0.77155924,0.42749994883642284
3410,72793,1.022943,0.45679516,0.8982661,0.47044821153735933
3411,72794,0.8921893,0.3917199,0.7940746,0.45827619443554424
3412,72795,0.9201379000000001,0.30594262,0.86462164,0.3400966859034507
3413,72796,0.83847874,0.55815876,0.6230223000000001,0.7305391245181285
3414,72797,0.9147582000000001,0.6290916999999999,0.6624588,0.759568991850244
3415,72798,0.94734275,0.58948797,0.73901796,0.6733148849444381
3416,72799,0.9685155999999999,0.6305918,0.73368907,0.7099725742733715
3417,72800,0.72394675,0.26781002,0.6661975,0.38222754828357774
3418,72801,0.85774964,0.34791455,0.7825615,0.4183411029830578
3419,72802,1.0525503999999999,0.45907894,0.9462702,0.45169372664000523
3420,72803,1.0269860999999998,0.41077003,0.93968254,0.4121057400276148
3421,72804,1.2694058000000001,0.5003985,1.1630893,0.4062940306800003
3422,72805,1.3545367,0.75650483,1.1208452,0.5937094089325464
3423,72806,1.4551207,0.7556916,1.2329558999999999,0.5498584603714586
3424,72807,1.3337647,0.42756146,1.2475108999999998,0.33018505121072694
3425,72808,1.2733058000000002,0.7406238,1.0293394,0.6237027076194573
3426,72809,1.1776415,0.4596594,1.0788527,0.4027708162038785
3427,72810,1.0042168,0.6960576999999999,0.7108441999999999,0.7748885780457426
3428,72811,0.6626125,0.5902529000000001,0.28627524,1.1192170225321254
3429,72812,0.75229466,0.6493313000000001,0.36202642,1.0621847444075712
3430,72813,0.8649735000000001,0.81172335,0.2893245,1.2284026187422588
3431,72814,0.9085499,0.8677754999999999,0.22650558,1.3154743659457453
3432,72815,0.9226928,0.8687531999999999,0.29017073,1.248438476664075
3433,72816,0.7615384,0.73308295,0.16326603,1.3516611417720257
3434,72817,0.8299334,0.78882945,0.22832049999999998,1.289053546501027
3435,72818,0.7048919,0.6617548000000001,0.23000799,1.2362854293411305
3436,72819,0.76900226,0.70485055,0.28887227,1.1818405474231881
3437,72820,0.7773581,0.63256013,0.44075182,0.9622383544144703
3438,72821,1.0316121999999999,0.80652004,0.6408548000000001,0.8993613300569042
3439,72822,0.9466249,0.7253348000000001,0.6053763000000001,0.8753013244907224
3440,72823,0.9262338999999999,0.77083284,0.5119938,0.9844973942041463
3441,72824,1.3211416,0.98666394,0.87260425,0.8466679300642647
3442,72825,1.4189091,0.9932181000000001,1.0085267,0.7777506842766811
3443,72826,1.4315601999999998,1.1791396,0.804089,0.9723020696675551
3444,72827,1.4445121,1.1305606000000001,0.8971469000000001,0.9000058409111534
3445,72828,1.4085999,1.0812502,0.90067625,0.8762576251074157
3446,72829,1.3588209,0.9325466999999998,0.9874627,0.756804015743368
3447,72830,1.3755612,1.0413476000000002,0.8966316999999999,0.8599334335378328
3448,72831,1.1867158000000002,0.9088450000000001,0.75939935,0.8747422662579233
3449,72832,1.2126875,0.967184,0.72811145,0.9254955051933104
3450,72833,1.1382786,0.9858406999999999,0.56634396,1.0493543054582668
3451,72834,1.0732211,0.8334497999999999,0.67293143,0.8915564990860627
3452,72835,0.9996003000000001,0.84031963,0.53744704,1.001785024992055
3453,72836,0.9639754999999999,0.763411,0.58633554,0.915844822814503
3454,72837,0.96544784,0.7857456,0.5601001,0.9515139012342705
3455,72838,1.1874462,1.0139914,0.6143668000000001,1.0260575199454964
3456,72839,1.2156241,0.91316783,0.7831013000000001,0.86192641812312
3457,72840,1.0969931,0.87643737,0.64629865,0.9353979576676251
3458,72841,1.0207106,0.85307384,0.55639094,0.9928627799412947
3459,72842,0.90021324,0.65629303,0.61561376,0.817370166746882
3460,72843,0.9165323000000001,0.7249767,0.5577066999999999,0.9150726971800845
3461,72844,1.1069944999999999,0.8904584000000001,0.6558666999999999,0.9359592519402514
3462,72845,1.0980345,0.65946656,0.8722094000000001,0.6473856910941819
3463,72846,1.4002005,0.88267106,1.0856249,0.6826498310832719
3464,72847,1.5381148,1.1101966,1.0568547,0.810008162564507
3465,72848,1.4329184,1.0155084,1.0098468,0.7881935176411886
3466,72849,1.2736336000000001,0.98985994,0.79949534,0.8913867517640608
3467,72850,1.2208656999999998,0.96156836,0.7492477,0.9088717341152277
3468,72851,1.3046478000000001,0.87108105,0.96723664,0.7331394912741728
3469,72852,1.1286601,0.6303482,0.9353821,0.5929893299563637
3470,72853,1.0777557,0.69073325,0.8239479,0.6976749072045338
3471,72854,1.3452309999999998,0.7978042,1.0810341,0.6357773886926955
3472,72855,1.4491249,0.83433026,1.1840022,0.613852999226726
3473,72856,1.568397,0.9008943000000001,1.2754758999999998,0.6149550782149482
3474,72857,1.4705124,0.7895992,1.2372011,0.5680452161913838
3475,72858,1.4560947,0.6568634,1.2903612,0.4708644661874773
3476,72859,1.5313691999999999,0.8449506999999999,1.2682,0.5877208855450841
3477,72860,1.5175083,1.0288333,1.1112739999999999,0.7468954408300889
3478,72861,1.1223037,0.59441143,0.9412394000000001,0.5632740641182242
3479,72862,0.936358,0.25550044,0.87611854,0.28375820267741664
3480,72863,1.1877178,0.72450197,0.93547696,0.6589809533185073
3481,72864,1.0239733,0.48508850000000003,0.8964643,0.49599459577136007
3482,72865,1.1816853999999999,0.5971428000000001,1.0179582,0.5305145158523045
3483,72866,1.192768,0.68196595,0.97774905,0.609036499705568
3484,72867,1.203557,0.6565416999999999,1.0076717,0.5774593453702979
3485,72868,1.1539698999999999,0.48079902,1.0460739,0.43082706058279907
3486,72869,1.3136393,0.5543288000000001,1.1888396,0.4363072946103421
3487,72870,1.1925642,0.40125754,1.1226907,0.34325820299575455
3488,72871,1.1795218,0.39516717,1.1109178,0.3417546719051981
3489,72872,1.0892933999999999,0.35277316,1.0275254999999999,0.3307141704225516
3490,72873,1.1374594,0.31235954,1.0889418,0.279346445786267
3491,72874,1.1976292,0.43451214,1.1144841,0.371749636950174
3492,72875,1.2295322,0.14960417,1.216575,0.12235730117806767
3493,72876,1.4405709999999998,0.021548295,1.4389982,0.014973392310165867
3494,72877,1.7976976999999998,0.00822089,1.7968419999999998,0.004575156101584849
3495,72878,1.8899873,0.027261618999999997,1.8839816000000003,0.014469205269839698
3496,72879,2.1648006,-0.2537983,2.1384072,-0.1181330569699268
3497,72880,1.8920084,-0.026047083999999998,1.8839074,-0.01382521479672469
3498,72881,2.046191,-0.022536747000000003,2.0313947,-0.011093768457291736
3499,72882,1.6658145,-0.058787505999999996,1.6598723000000002,-0.03540208745847745
3500,72883,1.9334727999999999,0.19309184,1.9148183999999997,0.10050106894675323
3501,72884,1.9283487000000001,0.58402056,1.8351346000000002,0.3081092375601256
3502,72885,1.7623981,0.43974984,1.7035453,0.25262320502601104
3503,72886,1.997281,0.8293084000000001,1.8150456000000001,0.4285835421714972
3504,72887,2.3118827,1.2075548,1.9588021,0.5524463191968606
3505,72888,2.0507975,1.1787181,1.6695681,0.6147426772278849
3506,72889,2.2034652,0.65223044,2.0965533,0.30160574464710344
3507,72890,2.0345385,0.30687848,2.0042777,0.15193183267542465
3508,72891,1.2613858,0.5137468,1.1107955,0.4332030468358382
3509,72892,1.4145935,0.45528764,1.331451,0.32948404048214136
3510,72893,1.1281985,0.312108,1.076986,0.28207074917827774
3511,72894,1.0012248,0.29325995,0.9481930000000001,0.2999513754050538
3512,72895,1.1243165000000002,0.4197259,1.0222006,0.3896194282379938
3513,72896,1.092722,0.7432754,0.7846488,0.7583266029059559
3514,72897,0.9493944999999999,0.31959015,0.87833756,0.34896674357795354
3515,72898,0.9757370999999999,0.48971274,0.8204360999999999,0.5381319668497764
3516,72899,1.0724341,0.685571,0.7981706000000001,0.7096543915963553
3517,72900,1.172369,0.28383327,1.1215646000000001,0.24786507343420255
3518,72901,1.1375633,0.49429995,1.0215851999999999,0.45064905624101653
3519,72902,1.2001433000000001,0.34552777,1.1445686000000002,0.2931849961364057
3520,72903,1.0787773999999999,0.20995641,1.0568229,0.19611402448915016
3521,72904,0.92503726,0.2835543,0.8692145,0.31533406314132223
3522,72905,0.8947875,0.35283038,0.82023346,0.40623180195589287
3523,72906,0.9533184000000001,0.3935515,0.8649029,0.4270239504427749
3524,72907,1.1157701,0.65056866,0.90219504,0.6247440713643599
3525,72908,1.4593409,1.0154085,1.0399954,0.7734366567675678
3526,72909,1.6679361000000001,1.2940497,1.0504447000000001,0.8889317695469268
3527,72910,1.5833540000000002,1.2850153,0.91941875,0.9497482396280431
3528,72911,1.4794326,1.0609181,1.0278882,0.8012096569886911
3529,72912,0.73015404,0.49557883,0.5251453,0.7564400892710673
3530,72913,0.5639913000000001,0.12827511,0.5402049,0.23313852681055788
3531,72914,1.1039219999999998,-0.12837435,1.0796556000000002,-0.11834741361381672
3532,72915,0.7853908000000001,0.20020677,0.75738716,0.2584277623129559
3533,72916,0.8583565999999999,0.36780286,0.77151453,0.44485758174867684
3534,72917,0.8176896,0.25465637,0.7716217,0.31877234718417335
3535,72918,0.8704315,0.2661366,0.8227083000000001,0.31286411087680993
3536,72919,1.0676693000000002,0.3008781,1.0151141,0.28814922166402795
3537,72920,1.0263639999999998,0.3840885,0.94387573,0.3864636111458696
3538,72921,1.2362008,0.5359895,1.102459,0.45252766289787566
3539,72922,1.5107471000000001,0.6980621,1.3248618,0.484930823049348
3540,72923,1.5924923,0.4688098,1.5088084,0.3012580913692115
3541,72924,1.6065565,0.36133757,1.550176,0.22900546278321784
3542,72925,1.6568198,0.72349447,1.4834781000000001,0.4537604775225018
3543,72926,1.2237735,0.45689553,1.1337016000000002,0.38310036616506643
3544,72927,1.4836746,0.5231577000000001,1.3810864999999999,0.3620993590725409
3545,72928,2.2250597,0.43822393,2.173715,0.19893486698368326
3546,72929,2.655781,1.2868104999999999,2.2999883,0.5100966953903315
3547,72930,2.421048,1.0044624,2.185738,0.4307697236532818
3548,72931,2.400882,0.5258295999999999,2.336003,0.22140771685862196
3549,72932,2.6704397,0.8899594999999999,2.5060022,0.3412386864229386
3550,72933,2.7724671,1.3244543,2.4311752,0.4988262812372699
3551,72934,2.828562,0.8374158000000002,2.6991422000000003,0.3008360781671202
3552,72935,2.5092814,1.0250579,2.2767649,0.4230415401980389
3553,72936,2.1516547000000004,1.1875086000000001,1.7826713,0.5876378763001145
3554,72937,2.1943764999999997,1.0096551999999999,1.9171599999999998,0.4847326181941493
3555,72938,2.2490978,0.83843875,2.0771878,0.38364146800076887
3556,72939,2.4510481,0.5714359999999999,2.3826046,0.23539055900669817
3557,72940,2.7540987,0.49826327,2.706336,0.18207099198171275
3558,72941,2.6190612,0.2856351,2.600094,0.1094169320481411
3559,72942,2.5184898,0.3405222,2.4931374,0.1357438599030868
3560,72943,2.6683122999999997,0.30693147,2.6499097000000003,0.11531329685794799
3561,72944,2.9188568999999998,0.46874377,2.8757547999999997,0.16157755866682927
3562,72945,2.9360764,0.5025933,2.889507,0.17221444418295398
3563,72946,3.0534985,0.53431517,3.0010122999999997,0.17619862796332456
3564,72947,2.8643026000000003,0.47325093,2.8207687999999997,0.1662256356577132
3565,72948,2.7020164,0.2805083,2.6845757999999997,0.104111077627155
3566,72949,2.644895,0.32971793,2.62004,0.12518653068482966
3567,72950,2.4743888,0.21923998,2.4589752999999996,0.0889239502961044
3568,72951,2.6435304,0.79364884,2.5176373,0.3053751195391141
3569,72952,2.5561182000000002,0.65915185,2.4688627999999997,0.2609005183917949
3570,72953,2.5565505,0.738247,2.4448414,0.293254996840712
3571,72954,2.6805592000000003,0.61313534,2.6087356,0.23084192019950317
3572,72955,2.52303,0.66564196,2.42967,0.26740273692542094
3573,72956,2.2400787,0.4819035,2.183393,0.2172304097000788
3574,72957,2.5854034,0.55816865,2.5207767000000003,0.21791125573701206
3575,72958,2.8296995,0.50342727,2.782298,0.17900268647021647
3576,72959,2.6947443,0.6269729,2.6191254,0.234961070964638
3577,72960,2.808724,0.6754462,2.7250714,0.242966991727588
3578,72961,2.8939277999999997,0.33698693,2.8706923,0.11685393707994383
3579,72962,2.6020488999999998,0.23794365,2.5896409,0.09162560393955527
3580,72963,2.1978378,0.3258119,2.171191,0.14894996843446684
3581,72964,2.0100927,0.5713305999999999,1.8953677,0.29277299924941225
3582,72965,2.0919034,0.7328298000000001,1.94787,0.3598407963501941
3583,72966,2.4936056,0.9195549999999999,2.311529,0.37861913128431174
3584,72967,2.6433222,1.1235681999999998,2.38714,0.439913984980479
3585,72968,2.3607432999999998,1.1543463,2.0570353999999997,0.5113784653112213
3586,72969,1.9995553,1.1719897,1.611133,0.6289004513111681
3587,72970,1.6578643,0.63415563,1.5276433999999999,0.39347269509991184
3588,72971,1.5294954,0.42312932,1.4645981000000001,0.2812468236121119
3589,72972,1.6020254999999999,0.19292979999999998,1.5878668,0.12090984162516535
3590,72973,1.3430819999999999,0.5037119999999999,1.2360586999999998,0.38696767079816796
3591,72974,1.6402444999999999,0.6056274,1.5209262,0.3789506186502391
3592,72975,2.0451307,0.79472893,1.8815636999999998,0.39964671101410526
3593,72976,2.1061566000000003,0.5481923000000001,2.0325425,0.26343934642914396
3594,72977,2.0263991000000003,0.62418634,1.9266145000000001,0.3133099009919082
3595,72978,1.9011505000000002,0.5014618,1.8325502,0.26710279346207605
3596,72979,2.0032246,0.63630974,1.8958406000000003,0.3238202808319006
3597,72980,1.8296401999999998,0.41957749999999994,1.7792355,0.23158793713473255
3598,72981,1.8600823,0.7390137,1.6936955000000002,0.41142974408017724
3599,72982,2.0436203,0.8823934999999999,1.8358283,0.44804928734944083
3600,72983,1.8407064999999998,0.5218584,1.7645499,0.28754939621425424
