,Apogee,Lateral Velocity,Total Impulse,Max Mach,Max Velocity,Landing Velocity,Landing Distance,Mean Wind Speed,Wind Speed Deviation
0,17498.76833035988,65.89668058347087,104586.11928953032,2.066630509497055,622.9385421151582,7.610203005908241,6800.695084342852,7.625367744883473,0.7468288142400811
1,16714.222365514193,27.234995796899298,90279.46877908742,1.9113541706361252,579.8437414834907,41.15943277874983,1322.4460967104058,4.2072929728933515,0.6443843082899168
2,13743.187687865884,50.624987609974596,92610.668352216,1.7974276614927547,553.7184680764422,7.710854854674324,16811.95770844652,15.333511871180033,1.2493994437375913
3,21724.622285853064,35.372249016225126,101998.3655415515,2.2219138273105,659.3657752062427,41.15701214737843,1645.0493217439798,7.164565881973434,0.9632379825039193
4,12312.567650174891,86.47797975186742,88364.3636664764,1.6907805555742437,523.6576137326474,7.561533699927182,5862.041431830035,9.031620955605659,0.924682629446219
5,17874.933104325653,125.76326628531815,97020.73745609589,2.0642356043933727,615.2621392496832,7.9068582993881416,5686.614706347667,10.211625039896548,0.6399714420281852
6,12783.232941242837,25.12142598049914,83313.1709662354,1.5944263536390857,492.2681081905533,39.02707521238851,1711.2649257869805,15.662969790779098,-0.7659492286144032
7,18519.76221672825,97.61912154707736,99176.15379699605,2.124098786730412,635.5091120655115,7.934230108871071,8687.322055143079,10.881092869919796,0.6484669837072377
8,14257.544628119524,58.60184098515362,86442.77119765863,1.8108148473279706,555.4647032019803,8.310566172884672,5684.302960032416,7.6218781084213205,1.4946948543501013
9,16205.115035249155,77.0528629559258,101254.75778642512,1.987103716715116,600.7636368326347,7.441913272603905,6977.64709812106,8.504958878899842,0.5628228239954154
10,13706.806601101853,87.94552217868024,92664.92455175678,1.9703748830678263,606.3388254607507,8.793830305729777,15396.890890642368,17.170823967716288,2.253117462493114
11,16121.181395596406,27.21235414914554,103918.90665914847,2.065694282159595,636.6635682608694,39.78037979908207,457.5367384690371,7.485834905489152,0.9071084457737976
12,14832.941319115003,27.18223752437983,93992.58089831678,1.8340553218055042,560.2365560435076,38.44479480022705,209.01439282277676,9.727030361539715,-0.23804402900196206
13,17493.949820491518,44.12503205090287,105867.01924191382,2.1057291803610587,636.0972569356422,7.613564469151733,19309.52648454018,14.983458457687068,1.8393920986364976
14,15818.811134044188,79.4406915429893,95889.67002249631,2.0427520513482014,624.6733726650012,7.878318951678621,5439.524465757946,8.221488455228695,1.0149799478157198
15,14004.640785888983,25.17299224993089,90106.64340406282,1.7368286393299024,536.4217208586992,39.34906040579072,644.9849494394725,5.559593001728542,0.8157870343704022
16,16198.719897255567,22.02035023316017,88652.3926563036,1.870337954568671,568.3213113423277,41.16681669109585,113.44059886054326,8.309422669332251,0.744720864047546
17,17567.478298086855,45.92143919149752,104586.11928953032,2.0620727258314804,621.5188190849273,40.51461136909223,308.370830314165,13.60500294004383,1.6115178421677425
18,13238.111415553683,25.03138579652606,78170.71606656924,1.6107162146522622,495.47126525553307,41.178196711043014,387.55644225004636,10.695491363553682,1.194445243776141
19,15103.732164637831,34.249953606406415,88364.3636664764,1.8563866798947974,567.9711951980603,41.196239191723144,196.87215210028867,10.99983297810698,0.5017026733483562
20,12732.096911495972,9.811623301269421,84978.70431417535,1.6325238932993877,507.15444077828334,39.20188619918494,3265.2715221371845,18.098680561162553,1.7666115779863707
21,580.0677058952156,50.97757897338834,97126.50678038111,0.584525087887249,209.66903004210255,9.675461612255152,1987.8838419852993,27.817782611540533,2.5952737401454145
22,17672.017409925225,31.588612316730647,104339.39043722968,2.064343646445289,622.8158119199,39.38954205154656,264.3063446085397,11.272991068773905,0.9006548301914302
23,12261.912225122273,53.117784365839796,82574.62389215612,1.5727510114521768,487.8981578213075,7.682510783671324,11719.996170777567,12.30016425272463,0.9449741210170496
24,13559.504888943457,85.59205220178913,86442.77119765863,1.7987468472403527,551.0490321648836,7.862896939533027,11634.644495733779,14.08624002818927,2.242773240880713
25,15427.840640894328,24.55132468089235,86814.48689167957,1.8228355199043746,556.2058242667596,41.19604569129961,364.544577334447,7.2342173581354965,1.0570816973784658
26,16971.392333822114,34.68102059512887,97020.73745609589,1.8895265693467946,567.1917220902741,39.90805037634946,386.53987741399067,12.297161762503876,1.7660669979734986
27,20525.149174082322,60.72669518546053,104339.39043722968,2.2624990485931056,677.3494388199663,41.19476116755463,4114.172534676856,6.03121402796673,0.9973695668632658
28,12517.10352039434,38.28393991084312,88563.2992865397,1.7350016772627326,542.712281627918,7.5539643963087695,9998.161277397514,10.15003865882829,0.5964967385801991
29,15135.211147360595,84.33943082412736,93567.2647039585,1.9766084803424087,602.7651906682539,7.895502569778299,13821.130575754143,14.989270674695973,2.3746747229032046
30,12175.432336963802,29.828278551783647,87834.66360567644,1.7209410021143463,542.0914328120147,7.66346072027248,18636.36376137938,16.768682602052518,3.3412194369389003
31,11927.774417593002,23.038743703596133,76986.13733030518,1.6053392900340262,499.6023871853906,41.19350305859171,1372.4502345172602,15.084425110873976,1.7444324822185127
32,14949.749090358477,52.73606510206056,92088.00441531371,1.7754480119752227,541.3531266554857,7.651706626239479,9895.09159247423,9.702819480311021,0.3775978222705187
33,610.3776402449954,42.65057913095903,101254.75778642512,0.5555997449157133,196.3330651950308,10.853750454748281,1830.6395570286059,24.80046434186238,3.5624314971187108
34,17778.629474999278,10.419201020580891,106265.2417573793,2.123185100466427,644.226412413953,39.71932310766164,2594.516719506673,13.183006971776353,0.7580566966627335
35,13282.60602741688,80.14148289830672,82574.62389215612,1.7095623827254578,522.4405645772009,8.350511898756418,11197.657366078982,13.353622825515695,2.4160265515464414
36,12577.137209759165,83.38592180775514,85131.03993483177,1.781331788765111,548.5904178429055,7.919556457092346,13826.797021524659,16.383464217990966,0.3430293934766232
37,15494.60570429528,14.777665617514367,94521.99150005107,1.8361501455831832,563.3993259479437,40.0959845385096,2151.8846456496512,3.925528577892285,0.4644987671489441
38,16949.009794178943,106.38671577514825,92395.62665709193,1.9394934869470988,591.6881133987829,7.995615710624361,36938.8464127775,21.68988843059128,2.0485232184019657
