,Total Impulse,Total Specific Impulse,Used Specific Impulse,Burn Time,Average Thrust,Average OF,Average Regression,Length Regressed,Combustion Efficiency,Launch Temperature
0,92136.06100422797,165.87697439569658,181.72112029323395,19.748999999999757,4665.3532332892355,7.4178896588643815,0.001184254812533493,0.018624627686479392,0.8241228216778702,290.4378936414042
1,84342.31067336776,151.84551147023868,169.5687022964448,19.17499999999977,4398.555967320405,8.264581569344845,0.001061789145475273,0.015809001148662988,0.7957532471390187,288.3309763545431
2,105587.44168850812,190.09414088874556,203.10129229576597,20.741999999999734,5090.51401448797,5.742302063411719,0.0013251288726358265,0.023411475952285474,0.871401979735855,291.4621184617114
3,90959.80329979182,163.75930117421447,176.9757048169892,23.70199999999967,3837.6425322670275,7.1547273481795,0.0010437047912141427,0.020470218026072188,0.8411457105964283,281.2468178387957
4,82290.00137033108,148.15064049353998,164.34958805286846,20.621999999999737,3990.3986698832377,8.3618801061514,0.0010159865736096717,0.016525231771486754,0.7607769662714727,285.17140178250895
5,101763.6236082782,183.2099376042249,201.65232426719916,23.941999999999666,4250.422838872259,6.7900345683543835,0.0009843321207886235,0.01915698991327308,0.9013222189054095,283.3217135430217
6,93740.02145384693,168.76466140481395,184.90025266216665,20.701999999999735,4528.065957581302,6.979646876079881,0.0011474116933504498,0.019172178536011664,0.8493071452647594,288.0481570469243
7,93575.09200628032,168.46773100152868,181.73748133540144,15.202999999999852,6155.041242273316,6.9681937427598415,0.00164487798442183,0.020598868062837176,0.816429701630902,302.3283237518432
8,101627.37328968507,182.9646396138144,204.22134261219057,18.548999999999783,5478.859954158514,8.746381608873843,0.001100821403986824,0.015611011170405432,0.9323118820162232,295.1445924696955
9,90079.0222292311,162.17358872354967,181.2148093646023,18.388999999999786,4898.527501725604,8.955085408994593,0.0010996344821088595,0.01500379080613737,0.8309504926237568,292.61225518189264
10,93668.6232840585,168.63611985167168,187.2072557134783,17.24299999999981,5432.269517140841,7.5096826477374305,0.0012804855254070354,0.01731733409065169,0.8144916600319805,298.47440987017984
11,79630.95375966815,143.36342941002476,169.93068892118708,19.55099999999976,4072.986228820476,14.331638505157075,0.0006358108640425263,0.0075428369730028985,0.8616177089111683,286.8030456308333
12,82608.64575773127,148.72431128339161,171.47159206998037,18.20299999999979,4538.1885270412695,10.924621820745356,0.0008977937523640838,0.011151962522256238,0.8306877246583707,290.8191144718089
13,92175.91222737853,165.9487204661291,189.54588798513763,23.555999999999678,3913.0545180582353,10.845492185351237,0.0007120818259074275,0.011851225281272332,0.9136986779470258,280.74955534559626
14,91156.67452831067,164.11373789938304,179.35237053190806,17.981999999999793,5069.32902504236,7.939494409669675,0.0012494040844337495,0.01819357916880163,0.8257902797316644,293.48048525418835
15,91133.90954364816,164.07275300446977,184.29616750732475,21.621999999999716,4214.86955617655,7.4935668222057314,0.0009757327237625034,0.01643434383335434,0.8280534710850573,284.84100077462807
16,89321.80340889734,160.8103313246179,176.22776624559427,23.694999999999673,3769.6477488456876,7.581917558310957,0.0009650772900086303,0.018385293838715278,0.8419185237173623,280.3727422045559
17,93301.43027525366,167.97504464771865,189.02695229767917,19.46199999999976,4794.030946215949,7.701352432363107,0.0010566674929112583,0.0158199671502518,0.874321268581125,290.90115836824015
18,103620.32944936384,186.55265427677693,208.16381041572077,18.71599999999978,5536.457012682467,6.871566685031297,0.0011991232636416173,0.017617146150654902,0.8781828743645711,295.62982881810086
19,94251.73004533965,169.6859149509711,181.9724417742468,20.428999999999743,4613.624261850352,6.310948728387964,0.0012806362982333865,0.02230730896660405,0.8167879257095426,288.6931257935208
20,105775.22416382525,190.4322146951427,208.68297617071565,21.348999999999723,4954.575116578136,6.702805719891251,0.0011313576694195009,0.019497844370073434,0.9074667172269388,289.1111093957638
21,97461.44757707881,175.46452353296033,194.38665877292516,20.734999999999737,4700.335065207622,8.876093579615102,0.001007931211014031,0.016100284674196687,0.9057081033114928,287.39690204027323
22,92349.31126781202,166.26089908410697,184.50170424879343,19.788999999999756,4666.699240376632,7.798873927749856,0.0010888346326138657,0.016894863096617325,0.8258411995901044,290.48575154257514
23,105984.02831371759,190.80813483160065,209.64365549235202,20.435999999999744,5186.143487655066,6.994521627964146,0.0011506149597374253,0.018905099509084124,0.9072145572917769,292.6381793738677
24,96797.82469261381,174.26977139123647,187.17171123077276,18.595999999999783,5205.303543375722,5.719052505787837,0.0014344379323978952,0.022813139893324758,0.8099275040530429,295.3615158702119
25,95766.68584992652,172.41336262421748,186.35507284195305,27.781999999999584,3447.0767349336966,6.3261768872186135,0.0009185596728423865,0.021386729191878062,0.8756922245143963,275.349627419744
26,94280.60143793658,169.7378935052784,186.66460280214812,21.741999999999713,4336.335269889514,7.322012773583957,0.0010487303033795338,0.018425128772360966,0.8331745414474284,285.65599221151166
27,96806.1194963589,174.28470492468088,185.83855396801832,24.534999999999656,3945.633564147555,6.060082185229718,0.0011204220256443524,0.023242104114173403,0.837566433376994,280.34246201484
28,99781.31109569725,179.64108521017076,196.9263879751645,31.167999999999513,3201.4024350519385,6.662466191103467,0.0007839171548031486,0.019727656230851504,0.9208740187979281,270.84933711792115
29,97430.44246054777,175.408703533007,198.4429079062016,25.527999999999633,3816.6108767059372,7.004717870601069,0.0008512983510835805,0.016709779961379817,0.8863846233226689,279.00565191604176
30,90055.58127784306,162.13138685328494,188.63930002272454,22.282999999999703,4041.447797776074,9.936622979864197,0.0007480093731513394,0.011488548418222737,0.8866978382542805,283.40922520490415
