time,thrust,OF,ox_tank.pressure,ox_tank.temperature,combustion_chamber.temperature,propellant_mass,propellant_CG,combustion_chamber.fuel_grain.geometry.length_regressed,nozzle.exit_pressure,ox_tank.ox_mass,ox_tank.oxidizer_center_of_mass,fuel_grain.fuel_mass,fuel_grain.total_CG
0.007,231.82629454172792,3.8344914413994946,3227445.150485473,274.3933485153027,2720.7833214810057,33.796863472775335,2.4115852577271943,1.386029149274799e-05,4364.954324122632,22.34706714926325,2.0127548342666093,11.449796323512087,3.19
0.014,835.2964315559806,3.5111984696563097,3226404.542876172,274.38066517312495,2694.3683955314555,33.76590893446458,2.411968664972538,2.7631038952124553e-05,18067.283658447457,22.32192249606005,2.0130881452377514,11.443986438404533,3.19
0.021,1812.3611951176194,3.435271331274748,3225457.9713685517,274.3691253706653,2680.857183689682,33.73763419237949,2.4123139345766056,4.046635238724825e-05,28719.037405547686,22.29906297900885,2.0133905605601563,11.438571213370636,3.19
0.028,2552.1280487437125,3.3771005580361972,3224594.9484338523,274.3586019540229,2659.935861664906,33.71174676089827,2.412625577510202,5.245101640963396e-05,36730.75339286728,22.278231883157062,2.013665638870178,11.433514877741208,3.19
0.035,3106.3429115330337,3.3359116870249945,3223802.917278761,274.3489423671178,2642.6667868448903,33.68789401458963,2.412908845131496,6.36960498222629e-05,42671.43869530886,22.259123421960812,2.01391754748718,11.42877059262882,3.19
0.042,3515.676030484645,3.3092912051727454,3223068.960820173,274.3399895012007,2631.1703029563246,33.665711105649635,2.4131690390677583,7.432271046359111e-05,47038.76703253022,22.241423906357678,2.0141505211726414,11.424287199291953,3.19
0.049,3816.7120979902297,3.294077458105428,3222381.0136671914,274.33159650121036,2624.7022012664575,33.64485551456532,2.413411040534965,8.444958562133597e-05,50229.09105692085,22.224840848869572,2.014368484207315,11.42001466569575,3.19
0.056,4028.1292092765816,3.2869413633762816,3221728.5347857364,274.32363500032994,2621.9395164480857,33.62502669164615,2.413639064656331,9.418413532781446e-05,52548.74904290653,22.209119037246282,2.014574845607246,11.415907654399868,3.19
0.063,4182.507273654779,3.2849654347507453,3221102.7801866094,274.3159984746716,2621.565564043062,33.605974428367404,2.413856575110436,0.00010361810556242109,54225.587031090006,22.1940469706368,2.0147724209968287,11.411927457730599,3.19
0.07,4292.545680170082,3.2859548661963403,3220496.790939861,274.30860212099446,2622.5474718931728,33.58749903099833,2.41406630775388,0.00011282615491482879,55432.52410506061,22.17945645380599,2.014963443503895,11.408042577192344,3.19
0.07700000000000001,4370.593289504006,3.2884755604454647,3219905.2078306694,274.301380614205,2624.195421149625,33.56944638328104,2.4142703570492334,0.00012186675137032527,56298.449045569134,22.16521803816761,2.0151496280290915,11.404228345113431,3.19
0.08400000000000002,4425.713505964178,3.2916870952553112,3219324.0047197663,274.29428486793825,2626.1167055210867,33.551700527510164,2.4144702892077556,0.00013078436532452397,56917.81492492284,22.15123452809803,2.0153322597581593,11.400465999412136,3.19
