,time,altitude,velocity,mach,acceleration,drag,thrust,CP,CG,custom CG,RASAero CP
0,0.0,0.0,0.0,0.05111138511161518,7.483077983503869,0.0006311263450212787,245.31350098281686,,3.3949132356894216,3.458562177415008,4.120895154179999
1,0.01,0.0,0.0,0.05192149398872632,1.1981549607316297,0.0006513039111199599,915.5604475201505,,3.3949673388088626,3.4588030922170896,4.120895154179999
2,0.02,0.0,0.0,0.0527316028658375,11.51835365924996,0.0006717993628435656,2271.2510678330277,,3.3952017338465654,3.459166998566686,4.120895154179999
3,0.03,0.0005756928984686098,0.11523973709828317,0.05355616264861984,24.832381169331278,0.0010775060699822704,3689.671519397222,,3.3955621770958557,3.459577640550926,4.120895154179999
4,0.04,0.0029682061875354257,0.36365487578779043,0.05440453475433088,34.24443765085441,0.0023707071033993786,4691.41557479375,,3.3959224207825534,3.4599497628675717,4.120895154179999
5,0.05,0.00831326711529301,0.706215389733409,0.055282868212570654,40.745310079591746,0.005351398194723478,5382.420042798738,,3.396282464716916,3.4602917803262554,4.120895154179999
6,0.060000000000000005,0.017406118305681617,1.113801714864148,0.055510625601831697,45.02301648750456,0.01112092494648659,5836.24684036625,,3.396642308708956,3.460609727012255,4.120895154179999
7,0.07,0.03078541523265363,1.5641762657342488,0.05577884908076701,47.96659150332074,0.02102110058492377,6147.764387408469,,3.397001952568451,3.4609126387942126,4.120895154179999
8,0.08,0.048812037451707806,2.0439941442718634,0.05609014782412529,49.8359906958727,0.03644211709460146,6344.773904867763,,3.397361396104931,3.4612027654115014,4.120895154179999
9,0.09,0.07172651006011467,2.5425106967099005,0.05644489899740041,51.20038000325725,0.05865249913105285,6487.9374163626435,,3.397720639127689,3.4614858549006446,4.120895154179999
10,0.09999999999999999,0.09969043756220503,3.054674431768991,0.05684363136506108,52.015326046375534,0.08891240063042402,6572.581681951108,,3.3980796814457745,3.4617634150112733,4.120895154179999
11,0.10999999999999999,0.13281272860791088,3.574989420734178,0.05739706870730191,52.54243062149174,0.12812891587943495,6626.576671235284,,3.3984385228679916,3.462037476332442,4.120895154179999
12,0.11999999999999998,0.171160448099059,4.100576445073575,0.057990858905015805,52.890127099643294,0.17720712920319215,6661.477380070412,,3.398797163202905,3.4623091621713264,4.120895154179999
13,0.12999999999999998,0.2147773098229147,4.629640912478247,0.05862358301413171,53.11277159131429,0.23691378657556228,6683.078198248249,,3.3991556022588374,3.462579099990406,4.120895154179999
14,0.13999999999999999,0.2636918119243147,5.160931940620447,0.05929372414865861,53.26534635670736,0.30790192355215906,6697.232570698505,,3.3995138398438614,3.4628479476051384,4.120895154179999
15,0.15,0.3179227010467521,5.693748618593749,0.05999989088801681,53.36254194897422,0.39075295040639,6705.508085961266,,3.3998718757658115,3.463115856077501,4.120895154179999
16,0.16,0.3774824539005703,6.227536853511435,0.0600120449252944,53.431172035614146,0.4889504085796711,6710.760130284789,,3.400229709832276,3.463383161422103,4.120895154179999
17,0.17,0.4423793511391795,6.76201095789438,0.06006949446953403,53.47828922216127,0.6013748965169042,6713.738879308472,,3.400587341850597,3.463649931756045,4.120895154179999
18,0.18000000000000002,0.5126191709750187,7.2969557170824695,0.060172017196847234,53.51243104134588,0.7286138683420051,6715.352789270774,,3.4009447716278727,3.463916274229953,4.120895154179999
19,0.19000000000000003,0.588205967798521,7.832241317720756,0.06031933081039967,53.5380020707354,0.8711828008621672,6716.070793361035,,3.4013019989709568,3.464160317802654,4.120895154179999
20,0.20000000000000004,0.6691427189948854,8.3677820073882,0.06051107403749603,53.55715180064301,1.0295226362926484,6716.122080511965,,3.4016590236864532,3.4642068233421024,4.120895154179999
21,0.21000000000000005,0.7554316503441372,8.903512866253067,0.059415751298640906,53.57602487149239,1.2190144949848603,6716.173903896423,,3.402015845580723,3.4642533235026636,4.120895154179999
22,0.22000000000000006,0.8470746495990756,9.439431555545047,0.05840733276456452,53.59471381201395,1.4298272839130801,6716.226263703546,,3.4023724644598796,3.4642998182834703,4.120895154179999
23,0.23000000000000007,0.9440735843037449,9.975536206467105,0.057490431959689225,53.61134504091641,1.6624792319840964,6716.08125727725,,3.402728880129788,3.4643682000290403,4.120895154179999
