,time,altitude,velocity,mach,acceleration,drag,thrust,CP,CG,custom CG,RASAero CP
0,0.0,0.0,0.0,0.040906971502158704,7.495021695469138,0.01172160392019954,254.74069696863603,,3.0696520785556785,2.801971562018457,4.422165024215356
1,0.01,0.0,0.0,0.04165781237732137,1.096899659379195,0.012148813709778819,990.8157079081685,,3.0696520785556785,2.802504092310477,4.422165024215356
2,0.02,0.0,0.0,0.04240865325248404,11.83147934104483,0.01258340971401934,2477.826208790979,,3.070062093926843,2.80332052991025,4.422165024215356
3,0.03,0.0005868380483568551,0.11836401276075109,0.04320641165199814,25.509017470360607,0.015585935533337484,4050.0375698500984,,3.0708819213493226,2.80426715600212,4.422165024215356
4,0.04,0.003025749640779513,0.373534581787407,0.04406777817911855,35.346261225221404,0.022735243933363448,5179.883835257178,,3.071701477492239,2.805148410796503,4.422165024215356
5,0.05,0.008482947267546075,0.7270999309078904,0.04499212192225028,42.71809624208346,0.0352508030561603,6025.752537364423,,3.0725207621316533,2.8059772010533104,4.422165024215356
6,0.060000000000000005,0.017811911397059104,1.1544003128122848,0.044749463998777606,47.66117015349506,0.05360547512334375,6592.088895332433,,3.0733397750433835,2.8067624805086373,4.422165024215356
7,0.07,0.03162339774896019,1.6311424460632709,0.04457819682052693,51.226132842195966,0.08041924783416074,6999.815570980169,,3.074158516002998,2.807519372974335,4.422165024215356
8,0.08,0.0503393585046113,2.1435419841046666,0.044481593560920255,53.571071755711536,0.1175235707248611,7267.219834182492,,3.07497698478582,2.8082508421526,4.422165024215356
9,0.09,0.07425297138755896,2.6794160003188305,0.04445961516886774,55.2407321780899,0.1664106707927842,7456.674965808317,,3.075908744633522,2.80896754397544,4.422165024215356
10,0.09999999999999999,0.10356353986647787,3.2320111836506538,0.044512790750016025,56.36604353318948,0.22851732739865924,7583.259257723336,,3.0769536659486576,2.8096719928665825,4.422165024215356
11,0.10999999999999999,0.13840980445690584,3.795862159949275,0.04628616005826145,57.13993546400136,0.30650258988044193,7669.452629795526,,3.077998141711023,2.8103682712680365,4.422165024215356
12,0.11999999999999998,0.1788859564692724,4.367453774939503,0.048103517487836776,57.6734016702433,0.39878370356274906,7728.025132395999,,3.079042171449669,2.8110587049139943,4.422165024215356
13,0.12999999999999998,0.22505683312264413,4.94438105286714,0.04995967757768786,58.030483146662775,0.5056509055726562,7766.3479919571655,,3.0800857546929854,2.8117446097085317,4.422165024215356
14,0.13999999999999999,0.27696659846399896,5.524879617904385,0.051849914072297505,58.28340764453769,0.6273470571652683,7792.7202562409475,,3.0811288909686954,2.812427600685903,4.422165024215356
15,0.15,0.33464550200684007,6.107907591526028,0.053770343654219496,58.44962075695846,0.7639188822040215,7809.153185401975,,3.0821715798038563,2.8131079378259236,4.422165024215356
16,0.16,0.3981143264966814,6.692597586121578,0.05492473267339849,58.56866721459565,0.915921024698615,7820.186543507741,,3.0832138207248585,2.8137865820646497,4.422165024215356
17,0.17,0.4673872143077824,7.278477778506058,0.05611666078713945,58.65025738940797,1.0836383660234905,7826.93798022025,,3.084255613257422,2.814463669736487,4.422165024215356
18,0.18000000000000002,0.5424741105576696,7.865173493500682,0.05734353995851353,58.70738515400611,1.2671053974738236,7830.899090104521,,3.085296956926598,2.8151395323538533,4.422165024215356
19,0.19000000000000003,0.6233818746261285,8.452436340447308,0.05860299980763496,58.74728084163088,1.4663156030352253,7832.950706071451,,3.0863187665936795,2.8158143366495967,4.422165024215356
20,0.20000000000000004,0.7101152759062958,9.040093941024459,0.05989285126813351,58.773778722769705,1.6812262464636343,7833.533417278952,,3.0873210660881094,2.816265907655059,4.422165024215356
21,0.21000000000000005,0.8026775790364538,9.62801591457284,0.060886045674120086,58.795435208874686,1.9132333960862506,7833.577678516778,,3.0883229477401013,2.8163837631630715,4.422165024215356
22,0.22000000000000006,0.9010711657272618,10.216153873607453,0.06191337168738974,58.81697107016965,2.161298838314611,7833.622523989379,,3.0893244111227105,2.8165016128424565,4.422165024215356
23,0.23000000000000007,1.0052981718638476,10.804506616498086,0.06297321128844383,58.8383872191807,2.425304453855621,7833.667953910749,,3.0903254558084114,2.8166194566920537,4.422165024215356
24,0.24000000000000007,1.1153607214609467,11.393072951090153,0.06406400202636374,58.85120032228285,2.705115136311492,7832.74500052335,,3.0913260813690973,2.8169590153106543,4.422165024215356
25,0.25000000000000006,1.2312605059949397,11.981766830913621,0.06518407621063119,58.851159744107015,3.000524898147609,7830.369180011481,,3.0923262873760744,2.8176310202192774,4.422165024215356
26,0.26000000000000006,1.3529981533140205,12.570459835452722,0.06677555929390423,58.851018947683315,3.307957561314158,7827.993944393558,,3.0933260734000663,2.818302835154525,4.422165024215356
27,0.2700000000000001,1.4805736493957524,13.159150847697722,0.06838277175503667,58.85075422144912,3.6301066546707395,7825.6192936681755,,3.09432543901121,2.8189744599001734,4.422165024215356
28,0.2800000000000001,1.6139869683554535,13.747838633547687,0.0700046283562087,58.84684405668647,3.966837135518625,7822.843478530969,,3.0953243837790554,2.8196450735533523,4.422165024215356
29,0.2900000000000001,1.7532378973542673,14.336486712776475,0.0716400597061087,58.83751970724893,4.318505755105171,7819.465624309726,,3.096322907272564,2.8203142664559375,4.422165024215356
30,0.3000000000000001,1.898325774204497,14.925040953348564,0.07328803623511423,58.82806832829868,4.684514920001109,7816.088354890762,,3.0973210090601113,2.8209832698081105,4.422165024215356
31,0.3100000000000001,2.049249660462329,15.513499606297449,0.07375145713342877,58.81839402039383,5.075775857001118,7812.711670180053,,3.0983186887094805,2.8216520833940524,4.422165024215356
