Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0,S,0,0,0,0,0,0,267,0,0,153,177.6607,3.522954,0,0,0,0,0,0,86,86,0,0
0.09999999,S,0.09999999,0.010,0,1.342377,0,1573.042,266.3981,0.04328002,0,152.837,177.6607,3.546236,157.897932928369,157.3408315402,13.2521678713353,12.6926239218264,12.64407,1.109142,86,86,0.557988,0.05026745
0.2,S,0.2,0.02389555,0,1.314687,0,1621.698,265.5025,0.2564718,0,152.674,177.6607,3.569519,164.408493050457,163.836162460569,13.7063655764879,28.9823788797331,28.877,2.469242,86,86,2.627968,0.228762
0.3,S,0.3,0.03796137,0,1.314606,0,1552.712,264.6122,0.6471512,0,152.5111,177.6607,3.592802,156.634900871106,156.080747831627,13.1640543610703,44.9964821239261,44.83488,3.81011,86,86,6.319963,0.5431774
0.3999999,S,0.3999999,0.05134449,0,1.314627,0,1483.736,263.7611,1.18368,0,152.3481,177.6607,3.616085,148.765361420373,148.229529555197,12.6150436534751,60.2279201878291,60.01191,5.096374,86,86,11.56878,0.9889547
0.4999998,S,0.4999998,0.06407803,0,1.314736,0,1440.409,262.9476,1.843295,0,152.1851,177.6607,3.639367,143.943311330924,143.418659878729,12.2786349200807,74.7457999010801,74.47704,6.33286,86,86,18.29705,1.560683
0.5999997,S,0.5999997,0.07665635,0,1.314929,0,1435.552,262.1458,2.637592,0,152.0221,177.6607,3.66265,143.788098565819,143.263806380035,12.2678062699737,89.1317436939318,88.81054,7.56014,86,86,26.46156,2.255342
0.6999996,S,0.6999996,0.08922144,0,1.315208,0,1430.704,261.3468,3.572644,0,151.8591,177.6607,3.685933,143.613842334355,143.089953409638,12.2556494427923,103.501109568651,103.1275,8.786263,86,86,36.0586,3.072673
0.7999995,S,0.7999995,0.1017724,0,1.315574,0,1425.865,260.5506,4.647892,0,151.6962,177.6607,3.709216,143.474010008078,142.686849048191,15.0084861494014,117.85288506079,117.419916479048,10.0928556024545,85.0872,85.0872,47.10775,4.013771
0.8999994,S,0.8999994,0.1143092,0,1.315213,0,1421.035,259.7572,5.85922,0,151.5332,177.6607,3.732498,143.268633433675,142.440485164435,15.3821166317638,132.186420065524,131.675174403444,11.6145643963927,84.95921,84.95921,59.634,5.098835
0.9999993,S,0.9999993,0.1268288,0,1.31349,0,1416.213,258.9665,7.19982,0,151.3702,177.6607,3.755781,143.044641256202,142.178097564983,15.7212583757722,146.498264806609,145.904928632832,13.1716888521623,84.84156,84.84156,73.58437,6.337869
1.099999,S,1.099999,0.1393297,0,1.311862,0,1411.401,258.1786,8.673403,0,151.2072,177.6607,3.779064,142.801517291406,141.898804101073,16.0313048568411,160.786527623939,160.107519297062,14.7610888430985,84.73251,84.73251,88.95623,7.734253
1.199999,S,1.199999,0.1518105,0,1.310331,0,1406.597,257.3936,10.2785,0,151.0443,177.6607,3.802347,142.53941813849,141.602479602949,16.3163566262702,175.04930623438,174.281244842468,16.380089089226,84.63074,84.63074,105.7468,9.291078
1.299999,S,1.299999,0.1642697,0,1.308896,0,1401.802,256.6113,12.01362,0,150.8813,177.6607,3.825629,142.25816450217,141.288718759016,16.5796055128586,189.284698367365,188.424379833795,18.0263720030101,84.5352,84.5352,123.9531,11.01119
1.399999,S,1.399999,0.1767058,0,1.307561,0,1397.016,255.8318,13.87722,0,150.7183,177.6607,3.848912,141.958030414173,140.95761693671,16.8235735381945,203.490807948644,202.53518614,19.6979008167497,84.44507,84.44507,143.5718,12.8972
1.499999,S,1.499999,0.1891172,0,1.306327,0,1392.238,255.055,15.86776,0,150.5553,177.6607,3.872195,141.638989487333,140.608997308912,17.0503143306892,217.665750286032,216.611920742451,21.3928638100138,84.35969,84.35969,164.5999,14.95155
1.599999,S,1.599999,0.2015026,0,1.305195,0,1387.469,254.2811,17.98366,0,150.3923,177.6607,3.895478,141.301099601206,140.242796297335,17.2614841544463,231.807639463732,230.652826992927,23.10963171964,84.2785,84.2785,187.0336,17.1765
1.699999,S,1.699999,0.2138604,0,1.304167,0,1382.708,253.5099,20.22331,0,150.2294,177.6607,3.918761,140.944440822794,139.858990060118,17.4584735361891,245.914598913842,244.656146852432,24.846726290833,84.20105,84.20105,210.8694,19.57416
1.799999,S,1.799999,0.2261891,0,1.303246,0,1377.956,252.7416,22.58512,0,150.0664,177.6607,3.942043,140.569120273691,139.457598465478,17.6424432764003,259.984757461716,258.620117990433,26.602795094203,84.12696,84.12696,236.1033,22.14648
1.899999,S,1.899999,0.2384874,0,1.302433,0,1373.212,251.976,25.06743,0,149.9034,177.6607,3.965326,140.175087125575,139.038494356837,17.814380080326,274.0162466702,272.542973745126,28.3765915135057,84.0559,84.0559,262.7314,24.89531
1.999998,S,1.999998,0.2507537,0,1.301749,0,1368.477,251.2133,27.66899,0,149.7404,177.6607,3.988609,139.762428537205,138.601699589231,17.9751300855879,288.0072045433,286.422946719584,30.1669600506137,83.9876,83.9876,290.7495,27.82236
2.099998,S,2.099998,0.2629864,0,1.301441,0,1363.75,250.4532,30.39403,0,149.5774,177.6607,4.011892,139.330428664101,138.146447249547,18.1253265915512,301.955730306131,300.258225449182,31.9728176344941,83.9218,83.9218,320.1531,30.92922
2.199998,S,2.199998,0.2751842,0,1.301236,0,1359.031,249.696,33.23555,0,149.4145,177.6607,4.035174,138.879808359671,137.673402922999,18.2656863440851,315.859931079104,314.047001588601,33.793148969562,83.8583,83.8583,350.9378,34.2174
2.299998,S,2.299998,0.2873456,0,1.301137,0,1354.321,248.9416,36.19191,0,149.2515,177.6607,4.058457,138.410734405289,137.182691779346,18.3967517454693,329.717949874719,327.787497349837,35.6270005727322,83.79691,83.79691,383.0986,37.6883
2.399998,S,2.399998,0.299469,0,1.301146,0,1349.619,248.1899,39.26141,0,149.0885,177.6607,4.08174,137.92311190186,136.674178714721,18.5190083252169,343.527939955643,341.47794170008,37.4734706207624,83.73747,83.73747,416.6307,41.34322
2.499998,S,2.499998,0.3115529,0,1.301265,0,1344.925,247.4411,42.44244,0,148.9255,177.6607,4.105022,137.41708928257,136.147976977954,18.6328954192401,357.288058425932,355.11656370586,39.3317027116329,83.67985,83.67985,451.5291,45.18338
2.599998,S,2.599998,0.3235961,0,1.301499,0,1340.24,246.695,45.73332,0,148.7625,177.6607,4.128305,136.892709376116,135.604100476794,18.7387783543492,370.996467346095,368.701594937104,41.2008802617104,83.62389,83.62389,487.7884,49.20992
2.699998,S,2.699998,0.3355969,0,1.301849,0,1335.562,245.9518,49.13242,0,148.5996,177.6607,4.151588,136.350131069063,135.042678354641,18.8370184837112,384.651340006582,382.231275209049,43.0802231803051,83.56949,83.56949,525.4031,53.42389
2.799998,S,2.799998,0.347554,0,1.302321,0,1330.892,245.2113,52.63811,0,148.4366,177.6607,4.174871,135.789347621423,134.463680809173,18.9279019096273,398.250851725486,395.703843164701,44.9689829100681,83.51655,83.51655,564.3677,57.82627
2.899998,S,2.899998,0.3594659,0,1.302916,0,1326.23,244.4735,56.24878,0,148.2736,177.6607,4.198153,135.210374103079,133.867097906281,19.0117164728677,411.793183243328,409.117541281639,46.8664401396626,83.46497,83.46497,604.6763,62.41797
2.999998,S,2.999998,0.371331,0,1.303639,0,1321.576,243.7386,59.96284,0,148.1106,177.6607,4.221437,134.613285074791,133.252985276969,19.0886991019008,425.276523751495,422.470618395268,48.7719010536386,83.41467,83.41467,646.3229,67.19981
3.099998,S,3.099998,0.383148,0,1.304494,0,1316.93,243.0065,63.77876,0,147.9476,177.6607,4.244719,133.998242394652,132.621485972388,19.1590820064936,438.699068762238,435.761327453712,50.6846955889976,83.36557,83.36557,689.3015,72.17258
3.199997,S,3.199997,0.3949155,0,1.305484,0,1312.292,242.2772,67.695,0,147.7847,177.6607,4.268002,133.365186810874,131.972522506497,19.2230683391482,452.059018541432,448.987925180058,52.6041750683898,83.3176,83.3176,733.6056,77.33698
3.299997,S,3.299997,0.4066319,0,1.306614,0,1307.661,241.5506,71.71014,0,147.6217,177.6607,4.291285,132.714220186131,131.306182299444,19.2808384039192,465.354577337716,462.148670343815,54.5297097339744,83.27069,83.27069,779.2287,82.69363
3.399997,S,3.399997,0.4182959,0,1.307889,0,1303.037,240.8268,75.82265,0,147.4587,177.6607,4.314568,132.045388991605,130.622497140374,19.3325630674587,478.583957017644,475.241827337205,56.460687788776,83.22478,83.22478,826.1642,88.2431
3.499997,S,3.499997,0.4299059,0,1.309313,0,1298.422,240.1059,80.03127,0,147.2957,177.6607,4.33785,131.358641717154,129.921401464176,19.3783950666725,491.745367227616,488.265658923248,58.3965129206095,83.17982,83.17982,874.4053,93.98592
3.599997,S,3.599997,0.4414606,0,1.310891,0,1293.813,239.3876,84.33462,0,147.1328,177.6607,4.361133,130.654187108301,129.203093953003,19.4184737274206,504.837031152163,501.218437520921,60.3366038773968,83.13577,83.13577,923.9449,99.92255
3.699997,S,3.699997,0.4529585,0,1.312628,0,1289.212,238.6722,88.73138,0,146.9698,177.6607,4.384416,129.931963566003,128.467501094459,19.4529257095762,517.857165484198,514.098430900037,62.28039220219,83.09257,83.09257,974.7757,106.0534
3.799997,S,3.799997,0.4643981,0,1.31453,0,1284.618,237.9596,93.22051,0,146.8068,177.6607,4.407699,129.191942801472,127.714583152113,19.4818719609003,530.80399550347,526.903911837199,64.227321810972,83.05018,83.05018,1026.89,112.3787
3.899997,S,3.899997,0.475778,0,1.316603,0,1280.032,237.2497,97.8008,0,146.6438,177.6607,4.430981,128.434176402496,126.94438383604,19.5054115741171,543.675741026536,539.63314945326,66.1768476962561,83.00855,83.00855,1080.282,118.8989
3.999997,S,3.999997,0.4870968,0,1.318853,0,1275.452,236.5427,102.4713,0,146.4808,177.6607,4.454264,127.658649677499,126.156879304379,19.5236431452453,556.470627107537,552.284415332731,68.128434874069,82.96766,82.96766,1134.941,125.6142
4.099999,S,4.099999,0.498353,0,1.321286,0,1270.88,235.8384,107.231,0,146.3178,177.6607,4.477547,126.865347499162,125.352047702095,19.5366458987937,569.186876828468,564.855978060023,70.081556928606,82.92747,82.92747,1190.862,132.5247
4.200001,S,4.200001,0.5095525,0,1.323911,0,1268.817,235.1366,112.0826,0,146.1549,177.6607,4.500831,126.396200035321,124.8693494097,19.5868568526748,581.834682754438,577.357985166964,72.0371768474094,82.88794,82.88794,1248.036,139.6306
4.300004,S,4.300004,0.5207315,0,1.326746,0,1268.43,234.4355,117.0433,0,145.9919,177.6607,4.524114,126.138565574353,124.596880677769,19.6610032939638,594.453952822889,589.830064861235,73.9999745164825,82.84904,82.84904,1306.458,146.9324
4.400006,S,4.400006,0.5318939,0,1.329801,0,1268.05,233.7348,122.1167,0,145.8289,177.6607,4.547397,125.864478782247,124.308294849531,19.7310630917042,607.046476177453,602.274014838793,75.9699619064244,82.81076,82.81076,1366.125,154.4308
4.500008,S,4.500008,0.5430381,0,1.333088,0,1267.677,233.0346,127.3042,0,145.6659,177.6607,4.570681,125.573651250297,124.003303835863,19.7970332656634,619.610590655637,614.688206402717,77.946730335505,82.77307,82.77307,1427.036,162.1266
4.60001,S,4.60001,0.5541629,0,1.336621,0,1267.31,232.3347,132.6078,0,145.5029,177.6607,4.593964,125.265572399905,123.68139702363,19.8588936992736,632.144593850419,627.070971517024,79.9298697188013,82.73594,82.73594,1489.186,170.0204
4.700013,S,4.700013,0.5652668,0,1.340412,0,1266.95,231.6353,138.0292,0,145.34,177.6607,4.617247,124.939871112432,123.342204864025,19.9166235309085,644.646742142308,639.42060085958,81.9189684340866,82.69936,82.69936,1552.572,178.1128
4.800015,S,4.800015,0.5763484,0,1.344475,0,1266.596,230.9363,143.5708,0,145.177,177.6607,4.640531,124.596019014849,122.98519886252,19.9701981736516,657.11524362476,651.735336669543,83.9136118565511,82.66329,82.66329,1617.192,186.4044
4.900017,S,4.900017,0.5874063,0,1.348545,0,1266.249,230.2377,149.204,0,145.014,177.6607,4.663814,124.237967443534,122.614301004829,20.0201334560444,669.548425971943,664.013540017863,85.913403583021,82.62774,82.62774,1683.041,194.8957
5.00002,S,5.00002,0.5984394,0,1.352888,0,1265.909,229.5395,154.9574,0,144.851,177.6607,4.687097,123.861459548714,122.225283334721,20.0659232353005,681.944848033931,676.253802347442,87.9179800276468,82.59267,82.59267,1750.116,203.5872
5.100022,S,5.100022,0.6094447,0,1.35944,0,1265.574,228.8418,161.0601,0,144.688,177.6607,4.710381,123.434098544953,121.786001066551,20.1033984147772,694.300697803658,688.45236022101,89.9266733079661,82.55807,82.55807,1818.413,212.4794
5.200024,S,5.200024,0.6204191,0,1.366348,0,1265.246,228.1444,167.3082,0,144.525,177.6607,4.733664,122.984150639607,121.324502159954,20.1361983548248,706.612468681065,700.605757383765,91.9388554716617,82.52393,82.52393,1887.927,221.5726
5.300026,S,5.300026,0.6313606,0,1.373611,0,1264.925,227.4475,173.7033,0,144.362,177.6607,4.756947,122.511223880968,120.840397197911,20.1642848091288,718.877899345948,712.711771734815,93.9540592481206,82.49022,82.49022,1958.653,230.8673
5.400029,S,5.400029,0.6422672,0,1.381251,0,1264.609,226.751,180.2496,0,144.1991,177.6607,4.780231,122.014603923102,120.332978871954,20.1875646454297,731.094650486981,724.768100687128,95.9718081851315,82.45693,82.45693,2030.588,240.3635
5.500031,S,5.500031,0.653137,0,1.389294,0,1264.3,226.0549,186.9523,0,144.0361,177.6607,4.803514,121.493140951712,119.801104759698,20.205904995037,743.260285528397,736.772349763175,97.9916145453364,82.42405,82.42405,2103.726,250.0617
5.600033,S,5.600033,0.6639678,0,1.397767,0,1263.997,225.3592,193.817,0,143.8731,177.6607,4.826797,120.945951402422,119.243898672847,20.219193602534,755.372271839743,748.722026773553,100.01297847425,82.39157,82.39157,2178.06,259.9619
5.700036,S,5.700036,0.6747575,0,1.4067,0,1263.699,224.664,200.85,0,143.7101,177.6607,4.85008,120.371785187347,118.660120834761,20.2272685419654,767.427967575184,760.614531545102,102.035385658292,82.35947,82.35947,2253.587,270.0643
5.800038,S,5.800038,0.6855036,0,1.416128,0,1263.407,223.9691,208.0583,0,143.5471,177.6607,4.873363,119.769444042939,118.048585112982,20.2299599400899,779.424606165294,772.447141297915,104.058305357841,82.32773,82.32773,2330.3,280.369
5.90004,S,5.90004,0.6962037,0,1.426085,0,1263.122,223.2747,215.4502,0,143.3841,177.6607,4.896647,119.137426460388,117.407801391359,20.2270748268656,791.359288722228,784.217000929773,106.081189456033,82.29635,82.29635,2408.192,290.876
6.000042,S,6.000042,0.7068593,0,1.428121,0,1262.841,222.5807,221.7187,0,143.2212,177.6607,4.91993,118.664433547093,116.924880574951,20.2440137222313,803.235448371192,795.927532681087,108.104340647604,82.26531,82.26531,2487.259,301.5853
6.100045,S,6.100045,0.7174898,0,1.424353,0,1262.567,221.8872,227.1117,0,143.0582,177.6607,4.943213,118.316062903892,116.56568112247,20.2764081023327,815.07481399707,807.60028281635,110.130536364958,82.23461,82.23461,2567.494,312.497
6.200047,S,6.200047,0.7280981,0,1.420592,0,1262.298,221.194,232.5069,0,142.8952,177.6607,4.966497,117.965654623171,116.204598163171,20.3073148498084,826.879138636849,819.237004268427,112.159889099443,82.20423,82.20423,2648.894,323.6115
6.300049,S,6.300049,0.7386842,0,1.416841,0,1262.034,220.5013,237.9015,0,142.7322,177.6607,4.98978,117.613631424459,115.8420509164,20.3368025100013,838.648245882541,830.837535051761,114.192253981971,82.17416,82.17416,2731.456,334.9291
6.400052,S,6.400052,0.7492478,0,1.413097,0,1261.776,219.809,243.2936,0,142.5692,177.6607,5.013063,117.260266085083,115.47830362942,20.3649550261214,850.381987068919,842.401741294322,116.227493641223,82.14441,82.14441,2815.176,346.45
6.500054,S,6.500054,0.7597892,0,1.409362,0,1261.524,219.117,248.6806,0,142.4062,177.6607,5.036347,116.905923343085,115.113717903752,20.3918332445783,862.080249196863,853.929524191474,118.265477565374,82.11494,82.11494,2900.051,358.1747
6.600056,S,6.600056,0.7703083,0,1.405635,0,1261.276,218.4256,254.06,0,142.2433,177.6607,5.05963,116.550914038786,114.748599709912,20.4175029788353,873.742949067302,865.420815138277,120.306082253602,82.08578,82.08578,2986.076,370.1032
6.700058,S,6.700058,0.780805,0,1.401917,0,1261.034,217.7345,259.4298,0,142.0803,177.6607,5.082913,116.195494818849,114.383199387413,20.4420330225882,885.370036263579,876.875576623536,122.349190687087,82.05688,82.05688,3073.248,382.236
6.800061,S,6.800061,0.7912796,0,1.398207,0,1260.797,217.0439,264.7875,0,141.9173,177.6607,5.106197,115.840069361268,114.017914300564,20.46550483552,896.961493949338,888.293804077563,124.394693493791,82.02827,82.02827,3161.564,394.5732
6.900063,S,6.900063,0.8017316,0,1.399932,0,1260.564,216.3536,271.182,0,141.7543,177.6607,5.12948,115.328676622252,113.498183641542,20.4662151242195,908.515153593733,899.673362005012,126.442184090564,81.99992,81.99992,3251.02,407.115
7.000065,S,7.000065,0.8121103,0,1.42878,0,1260.337,215.6638,282.9419,0,141.5913,177.6607,5.152763,114.01402803684,112.182589892654,20.3535037318407,919.967187356822,910.951060303307,128.48265604173,81.97182,81.97182,3341.609,419.8613
7.100068,S,7.100068,0.8223811,0,1.45733,0,1260.115,214.9744,294.8407,0,141.4283,177.6607,5.176047,112.670610563617,110.838699831437,20.2348487628342,931.285997629068,922.095628687001,130.51152825102,81.94398,81.94398,3433.318,432.8112
7.20007,S,7.20007,0.8325413,0,1.485572,0,1259.898,214.2854,306.8642,0,141.2654,177.6607,5.19933,111.300349193875,109.468418819745,20.1105199282236,942.468802812175,933.104344058291,132.528220800009,81.91638,81.91638,3526.134,445.9633
7.300072,S,7.300072,0.8425889,0,1.513502,0,1259.684,213.5968,318.9987,0,141.1024,177.6607,5.222613,109.905028990994,108.073515128746,19.9807588751784,953.513015867928,943.974662669755,134.532179499613,81.88902,81.88902,3620.043,459.3164
7.400074,S,7.400074,0.8525214,0,1.541112,0,1259.476,212.9087,331.2294,0,140.9394,177.6607,5.245897,108.486696624304,106.656013329586,19.8458601499914,964.416230016958,954.704231628037,136.522877300727,81.86187,81.86187,3715.032,472.8693
7.500077,S,7.500077,0.8623369,0,1.568397,0,1259.272,212.2209,343.5421,0,140.7764,177.6607,5.26918,107.047156302838,105.217697588005,19.7060850196947,975.176238671478,965.290887344138,138.499814554996,81.83494,81.83494,3811.086,486.6205
7.600079,S,7.600079,0.8720337,0,1.595353,0,1259.072,211.5336,355.9222,0,140.6134,177.6607,5.292463,105.588467305898,103.760602409257,19.5617436768008,985.791027860991,975.732663103198,140.462520703621,81.8082,81.8082,3908.19,500.5687
7.700081,S,7.700081,0.8816099,0,1.621974,0,1258.876,210.8467,368.3552,0,140.4505,177.6607,5.315747,104.112669176198,102.286748390845,19.4131137796194,996.258787040892,986.027791269872,142.410554351853,81.78168,81.78168,4006.331,514.7125
7.800084,S,7.800084,0.891064,0,1.648256,0,1258.684,210.1602,380.8265,0,140.2875,177.6607,5.33903,102.621758416586,100.798106459734,19.2605045272523,1006.57791015587,996.174704321476,144.343503778127,81.75535,81.75535,4105.494,529.0503
7.900086,S,7.900086,0.9003949,0,1.673115,0,1258.497,209.4742,393.0678,0,140.1245,177.6387,5.359174,101.156872800929,99.3354253322354,19.1098453402236,1016.7473862294,1006.17242728496,146.261044536975,81.72919,81.72919,4205.662,543.5806
8.000088,S,8.000088,0.909632,0,1.683653,0,1258.312,208.7885,402.001,0,139.9615,177.1247,5.309032,100.192147213432,98.368376705337,19.0296828033207,1026.8052299235,1016.05860264922,148.168477949944,81.70323,81.70323,4306.824,558.3021
8.10009,S,8.10009,0.9187641,0,1.713155,0,1258.132,208.1033,415.5198,0,139.7985,176.6166,5.259727,98.512938924993,96.6937186078316,18.8447318216229,1036.72710647766,1025.80916584357,150.06214145069,81.67742,81.67742,4408.967,573.2139
8.200092,S,8.200092,0.927734,0,1.74382,0,1257.955,207.4185,429.3942,0,139.6355,176.1175,5.21171,96.7679873953427,94.954108334052,18.6483429566897,1046.45475827143,1035.36650283955,151.933432795055,81.65179,81.65179,4512.075,588.3138
8.300095,S,8.300095,0.9366213,0,1.742571,0,1257.781,206.7341,435.4346,0,139.4725,175.623,5.16435,96.2299109133972,94.4101076565458,18.6259852539347,1056.09059281219,1044.8319529178,153.797038473138,81.62631,81.62631,4616.132,603.6004
8.400097,S,8.400097,0.9454703,0,1.741327,0,1257.61,206.0501,441.422,0,139.3096,175.1306,5.117295,95.696794073828,93.8711097956697,18.6035249815179,1065.67275627435,1054.24327624661,155.658402301321,81.60099,81.60099,4721.133,619.0731
8.500099,S,8.500099,0.9542815,0,1.740088,0,1257.443,205.3665,447.3551,0,139.1466,174.6404,5.07054,95.168895717625,93.3373680711694,18.5810234825542,1075.20175831916,1063.60098387622,157.517516980517,81.57583,81.57583,4827.073,634.7319
8.600101,S,8.600101,0.9630556,0,1.738855,0,1257.278,204.6834,453.2319,0,138.9836,174.1522,5.02408,94.6464837117138,92.809144743488,18.558543341922,1084.67813933196,1072.90562020563,159.374382277279,81.5508,81.5508,4933.945,650.5765
8.700104,S,8.700104,0.9717928,0,1.737626,0,1257.117,204.0007,459.0509,0,138.8206,173.666,4.977912,94.1299326299955,92.2868113482527,18.5361449093255,1094.10246321374,1082.15775574071,161.229003633011,81.52592,81.52592,5041.746,666.6067
8.800106,S,8.800106,0.9804938,0,1.736403,0,1256.959,203.3184,464.8106,0,138.6576,173.1819,4.932034,93.6194160386043,91.770533785062,18.5138917630539,1103.47533092748,1091.35799171352,163.081393184709,81.50119,81.50119,5150.467,682.8222
8.900108,S,8.900108,0.9891582,0,1.735185,0,1256.599,202.6365,470.5084,0,138.4946,172.6998,4.886445,93.0831848617342,91.2288735833264,18.4870746393593,1112.79559140432,1100.50519894385,164.931305651811,81.47659,81.47659,5260.107,699.2228
9.000111,S,9.000111,0.9977846,0,1.733973,0,1256.243,201.9553,476.1417,0,138.3317,172.2198,4.841158,92.5537061483182,90.6939804957455,18.4605098419999,1122.0624570884,1109.59860901855,166.778549601581,81.45213,81.45213,5370.658,715.8083
9.100113,S,9.100113,1.006374,0,1.732765,0,1255.889,201.2745,481.7089,0,138.1687,171.7419,4.796167,92.0313288659828,90.1661982424452,18.4342666613768,1131.276622858,1118.6389182689,168.623154175726,81.4278,81.4278,5482.116,732.5784
9.200115,S,9.200115,1.014927,0,1.731563,0,1255.538,200.5942,487.2091,0,138.0057,171.2659,4.751463,91.5162352445112,89.6457046439532,18.4083935262649,1140.43880800968,1127.62684777201,170.465154282697,81.40359,81.40359,5594.474,749.5329
9.300117,S,9.300117,1.023444,0,1.730366,0,1255.189,199.9146,492.6407,0,137.8427,170.7921,4.707048,91.0087129620366,89.1327828223384,18.3829502896631,1149.5497589863,1136.56314149321,172.304589969366,81.37952,81.37952,5707.729,766.6714
9.40012,S,9.40012,1.031925,0,1.729174,0,1254.844,199.2354,498.0031,0,137.6797,170.3202,4.662918,90.5089922082161,88.6276592752559,18.3579868704624,1158.61024340501,1145.44857178947,174.141507533638,81.35557,81.35557,5821.874,783.9937
9.500122,S,9.500122,1.040373,0,1.727986,0,1254.5,198.5568,503.2943,0,137.5168,169.8501,4.61905,90.0174224067528,88.130676729421,18.3335800096448,1167.62105970411,1154.28393531661,175.975959020306,81.33173,81.33173,5936.905,801.4997
9.600124,S,9.600124,1.048787,0,1.726803,0,1254.159,197.8787,508.5144,0,137.3538,169.3819,4.575451,89.5340885442838,87.6419176379275,18.3097592611805,1176.58302854076,1163.07004890662,177.808001096,81.30803,81.30803,6052.818,819.1889
9.700127,S,9.700127,1.057178,0,1.719445,0,1253.82,197.2011,511.8316,0,137.1908,169.3904,4.59994,89.3575140988536,87.4568988559447,18.3318348352773,1185.5113002928,1171.82189904473,179.63986295705,81.28443,81.28443,6169.606,837.0612
9.800129,S,9.800129,1.065568,0,1.711117,0,1253.484,196.5241,514.7729,0,137.0278,169.4743,4.635208,89.2412057570334,87.3315761138603,18.362696382563,1194.42724525076,1180.56061515035,181.474734249163,81.26095,81.26095,6287.27,855.1169
9.900131,S,9.900131,1.073958,0,1.702868,0,1253.15,195.8476,517.6484,0,136.8648,169.5539,4.66987,89.134873489801,87.2161626441912,18.394745055717,1203.33201702486,1189.28733930808,183.312755986996,81.23758,81.23758,6405.806,873.3563
10.00013,S,10.00013,1.082349,0,1.694699,0,1252.818,195.1716,520.4581,0,136.7018,169.6301,4.704031,89.0386361809419,87.1107746759975,18.4280131405893,1212.22662357808,1198.00307331306,185.154049354243,81.21432,81.21432,6525.214,891.7795
10.10014,S,10.10014,1.090742,0,1.686606,0,1252.488,194.4962,523.2026,0,136.5388,169.7033,4.737777,88.9524905124268,87.0154072422253,18.4625152899887,1221.11207747415,1206.70882130486,186.998737585989,81.19118,81.19118,6645.493,910.3872
10.20014,S,10.20014,1.099138,0,1.67859,0,1252.16,193.8213,525.8819,0,136.3759,169.7739,4.771153,88.8765903613561,86.9302103479005,18.4982929788148,1229.9893981635,1215.40559205235,188.846946142561,81.16814,81.16814,6766.643,929.1795
10.30014,S,10.30014,1.107538,0,1.670648,0,1251.834,193.1469,528.496,0,136.2129,169.8425,4.804226,88.8109498134253,86.8551959139525,18.5353648335196,1238.8596143534,1224.09440370224,190.698804005926,81.1452,81.1452,6888.661,948.1567
10.40014,S,10.40014,1.115944,0,1.662779,0,1251.51,192.4731,531.0449,0,136.0499,169.9091,4.837033,88.7556886947715,86.7904791760303,18.5737718322971,1247.72375289399,1232.77627730194,192.554441824501,81.12238,81.12238,7011.547,967.3193
10.50014,S,10.50014,1.124355,0,1.654984,0,1251.188,191.7998,533.5303,0,135.8869,169.974,4.869585,88.7106896127114,86.7359439050741,18.6135027992763,1256.58285004335,1241.45223870697,194.41399250919,81.09965,81.09965,7135.302,986.6678
10.60015,S,10.60015,1.132774,0,1.64726,0,1250.868,191.127,535.9506,0,135.7239,170.0375,4.901938,88.6762837645125,86.6919169332267,18.6546198226302,1265.43795822561,1250.12332776012,196.277592907294,81.07703,81.07703,7259.925,1006.202
10.70015,S,10.70015,1.141201,0,1.639608,0,1250.55,190.4547,538.3072,0,135.561,170.0997,4.934104,88.6522767278868,86.6582025585667,18.69711470672,1274.29012036762,1258.790577092,198.145380044921,81.05451,81.05451,7385.414,1025.923
10.80015,S,10.80015,1.149637,0,1.632025,0,1250.234,189.783,540.5997,0,135.398,170.1606,4.966096,88.6388868689883,86.63501535782,18.7410346385571,1283.14039482335,1267.45503738345,200.017495639566,81.0321,81.0321,7511.77,1045.832
10.90015,S,10.90015,1.158085,0,1.623794,0,1249.919,189.1118,542.5911,0,135.235,170.2206,4.997938,88.6764915282811,86.662298391165,18.7927163370809,1291.99189426773,1276.11978371762,201.894402821801,81.00977,81.00977,7638.992,1065.927
11.00016,S,11.00016,1.166549,0,1.615563,0,1249.606,188.4412,544.4952,0,135.072,170.2795,5.029646,88.7291697023576,86.704508414717,18.8465852777642,1300.84808786545,1284.78824487153,203.776624269724,80.98756,80.98756,7767.08,1086.211
11.10016,S,11.10016,1.175028,0,1.607398,0,1249.295,187.7711,546.3356,0,134.909,170.3377,5.061236,88.7930143334303,86.7577800671757,18.9020367218016,1309.71010222958,1293.46153347514,205.664319348774,80.96542,80.96542,7896.036,1106.682
11.20016,S,11.20016,1.183526,0,1.599296,0,1248.985,187.1015,548.1111,0,134.746,170.3951,5.092721,88.8683978128701,86.8224769368825,18.9591568475773,1318.57907664253,1302.14077742716,207.557651393057,80.9434,80.9434,8025.86,1127.344
