,Chamber Pressure [psia],O/F Ratio,C-star [m/s],Specific Impulse [s],Chamber Temperature [K],Chamber Density [kg/m^3],Molar Mass [kg/mol],Throat Velocity [m/s],Exit Pressure [psia],gamma,Exit Velocity [m/s],Thrust Coefficient
601,23.95959595959596,1.912121212121212,1339.919477613189,74.96619844623854,3499.2391410650966,0.013304794919535335,20.853071728936246,929.9212513757353,0.5687829466780743,1.2130695506149292,1184.0913857538894,1.5020549287710787
602,33.91919191919192,1.912121212121212,1339.9362996069701,100.24004127456747,3500.255220716943,0.01883186349532927,20.855241867773405,930.0012348695368,0.8119661347613147,1.2112884847494687,1384.2075701591277,1.501729709155268
603,43.87878787878788,1.912121212121212,1339.957459498816,114.87084095397108,3500.9961714392975,0.024358428001619463,20.85710317428631,930.047844087027,1.0570217759943987,1.210143959254904,1506.300628207933,1.5015337908310527
604,53.83838383838384,1.912121212121212,1339.9808441903174,124.78875018609999,3501.595419048243,0.029884620493447485,20.858804535571984,930.0773950222074,1.3034604328870076,1.209327192848927,1591.532942266223,1.501416724745098
605,63.7979797979798,1.912121212121212,1340.005519310083,132.11981000248,3502.1103456110623,0.035410513112573185,20.86040986973747,930.0968716384739,1.5511582208843155,1.2087086914422676,1655.6383218535332,1.5013350262622744
606,73.75757575757576,1.912121212121212,1340.0310191051174,137.84697806078904,3502.57015684631,0.04093615193757767,20.86195206065629,930.1098287729953,1.7998534687668915,1.2082176586913433,1706.1913516247923,1.5012833476543948
607,83.71717171717172,1.912121212121212,1340.0570418469667,142.4988258977004,3502.9917087046224,0.0464615647833029,20.86344936223498,930.1182914060793,2.0494102290500145,1.2078149782938015,1747.4142003100624,1.501252610861957
608,93.67676767676768,1.912121212121212,1340.0834292097825,146.3875981910158,3503.3852643982354,0.0519867740492462,20.864913519493243,930.1235085983842,2.299724354028515,1.2074763986183783,1781.8859189579848,1.5012369926813114
609,103.63636363636364,1.912121212121212,1340.1100691318215,149.7104282004413,3503.7575965488554,0.057511795652105714,20.866352118467958,930.1262979912174,2.5507136688250185,1.2071860590117476,1811.2816463619777,1.501232592570994
610,113.5959595959596,1.912121212121212,1340.136884621756,152.60156561593232,3504.113355603134,0.06303664183618052,20.867770376037125,930.1272201063772,2.802311547810258,1.2069330467989148,1836.814724193529,1.5012366920508577
611,123.55555555555556,1.912121212121212,1340.1638362236736,155.1527726133251,3504.455905521035,0.0685613228553645,20.869172489749435,930.1266736559858,3.0544628229037434,1.2067095876905864,1859.3116927450803,1.501247324346455
612,133.51515151515153,1.912121212121212,1340.1908555769198,157.43060476844056,3504.787586818128,0.07408584555566913,20.870560327713203,930.1249510354116,3.307121241280793,1.206509986154594,1879.3843182846745,1.5012630811211436
613,143.4747474747475,1.912121212121212,1340.2178615465348,159.48436754872023,3505.1102111840896,0.0796102181591538,20.871936466719053,930.1222024624581,3.5602475321669513,1.2063298802217688,1897.4851355543115,1.5012829244506132
614,153.43434343434345,1.912121212121212,1340.2449543350601,159.86409396134204,3505.4253144915083,0.08513444367454685,20.873302287295143,930.1187324951701,3.813807228225823,1.2061661387751825,1913.955033904332,1.5013059056241458
615,163.3939393939394,1.912121212121212,1340.27205638785,162.48006090084615,3505.733940576957,0.09065852784139504,20.87465914532741,930.11460688779,4.067770875857398,1.2060161144688766,1929.064773047764,1.501331434482654
616,173.35353535353536,1.912121212121212,1340.2991534464252,164.87216071716264,3506.03696987887,0.09618247464587336,20.876008039897766,930.1099305585614,4.32211241522892,1.205877765372445,1942.9993790545543,1.5013590010205158
617,183.31313131313132,1.912121212121212,1340.3261741373308,167.07218458940446,3506.3351135554917,0.10170628756496718,20.877349779979184,930.1047132434619,4.5768090334192975,1.2057493565536586,1955.9326894970816,1.5013882574531439
618,193.27272727272728,1.912121212121212,1340.3532258280259,169.10547601633965,3506.628953212414,0.10722996966242156,20.878685028923325,930.0991694047912,4.831839647421377,1.205629723346139,1967.9970506582388,1.501418761831311
619,203.23232323232324,1.912121212121212,1340.3802443055238,170.9928941332878,3506.918969799033,0.11275352366261242,20.88001433684626,930.0932851802111,5.087186031506059,1.2055176753154415,1979.2981777962552,1.501450303889419
620,213.1919191919192,1.912121212121212,1340.407223349941,172.75178994005287,3507.2055649991003,0.11827695200819613,20.8813381646118,930.087107896776,5.342831474883047,1.2054126239167724,1989.9253182118962,1.5014826694275156
621,223.15151515151516,1.912121212121212,1340.4341578027067,174.39672835669498,3507.4890773157354,0.12380025690571891,20.882656901880715,930.0806772967962,5.598761086780897,1.2053137440659332,1999.9518930110926,1.501515670062849
622,233.11111111111111,1.912121212121212,1340.4610433626206,175.68273635632212,3507.769794339066,0.12932344036210686,20.88397088088454,930.0740270150094,5.8549610708362945,1.2052200924080145,2012.765155095837,1.5015491608272566
623,243.07070707070707,1.912121212121212,1340.487876424546,177.72427524125357,3508.0479622232656,0.1348465042141446,20.8852803870708,930.067185719388,6.111418809689725,1.205131112638751,2012.8508333346224,1.5015830195481419
624,253.03030303030306,1.912121212121212,1340.514653971137,179.60660656966877,3508.323793095829,0.140369450152454,20.88658566743171,930.0601780026612,6.368122884604414,1.2050463279145713,2012.9367813924382,1.5016171403811405
625,262.989898989899,1.912121212121212,1340.5413734072258,181.34777780277642,3508.597470894604,0.14589227974182695,20.88788693708247,930.0530250831868,6.625062606913207,1.2049653259035853,2013.022881692037,1.5016514385129376
626,272.949494949495,1.912121212121212,1340.5680325833482,182.96320457538832,3508.8691560539805,0.15141499443689907,20.889184384514067,930.0457453698979,6.88222816728842,1.2048877488003538,2013.1090333322963,1.501685841077641
627,282.90909090909093,1.912121212121212,1340.594629663206,184.46613387482756,3509.138989246624,0.15693759559644,20.890478175823432,930.0383549106991,7.139610477852015,1.2048132842958763,2013.1951511644636,1.5017202866149069
628,292.8686868686869,1.912121212121212,1340.6211630894722,185.86801259488539,3509.4070944341875,0.1624600844948023,20.891768458146977,930.0308677591361,7.397201096333466,1.2047416584725785,2013.281163192842,1.5017547231681545
629,302.82828282828285,1.912121212121212,1340.6476315431996,187.17878338574297,3509.673581359032,0.16798246233174366,20.893055362470996,930.0232962735416,7.654992160529876,1.2046726300028516,2013.3670084569496,1.5017891067493139
630,312.7878787878788,1.912121212121212,1340.6740339046992,188.40712400130025,3509.938547596585,0.17350473024078542,20.894339005947515,930.0156513631285,7.912976331356403,1.2046059853782856,2013.4526352961045,1.5018234000873754
631,322.74747474747477,1.912121212121212,1340.7003692316207,189.56064234605302,3510.2020802564753,0.1790268892963873,20.895619493815005,930.0079426923697,8.171146743034692,1.2045415349605255,2013.537999920127,1.5018575715861502
632,332.7070707070707,1.912121212121212,1340.7266367277348,190.64603650279,3510.4642574020418,0.1845489405201166,20.896896921002895,930.0001788507896,8.42949695946927,1.2044791096925336,2013.6230652236914,1.5018915944743096
633,342.6666666666667,1.912121212121212,1340.7528357279923,191.66922686369455,3510.725149240898,0.19007088488599122,20.898171373476426,929.992367496084,8.68802093573452,1.2044185583434552,2013.7077997999584,1.501925446085934
634,352.62626262626264,1.912121212121212,1340.7789656784596,192.63546587924108,3510.9848191297374,0.19559272332512043,20.89944292937408,929.9845154739361,8.946712984075194,1.2043597451885286,2013.7921771149413,1.5019591072667675
635,362.5858585858586,1.912121212121212,1340.8050261236042,193.54942972692703,3511.2433244260155,0.2011144567297705,20.90071165997219,929.976628920445,9.205567743673045,1.2043025480451386,2013.8761748125496,1.5019925618697816
636,372.54545454545456,1.912121212121212,1340.831016692852,194.41529528276578,3511.500717213704,0.20663608595691474,20.90197763050655,929.9687133488094,9.464580153759458,1.2042468566024938,2013.9597741296063,1.5020257963336356
637,382.5050505050505,1.912121212121212,1340.8569506866213,195.23680476105946,3511.757045498138,0.21215761604181957,20.903241319134796,929.96077372687,9.723745328647889,1.2041925710157297,2014.042959364382,1.5020587840666542
638,392.4646464646465,1.912121212121212,1340.8828013896712,196.01732201971953,3512.0123514222646,0.21767903913908698,20.904501966022014,929.9528145291755,9.983058931134545,1.2041396006034617,2014.1257175825613,1.5020915453682984
639,402.42424242424244,1.912121212121212,1340.9085815399792,196.7598776142462,3512.2666752629325,0.22320036101896273,20.905760019525836,929.9448398072786,10.242516573927428,1.2040878628953426,2014.2080380891236,1.5021240580123607
640,412.3838383838384,1.912121212121212,1340.9342910163,197.46721011157288,3512.520053392217,0.22872158187111144,20.907015526724802,929.9368532302793,10.502114178723277,1.2040372826706904,2014.2899122024476,1.502156315679819
641,422.34343434343435,1.912121212121212,1340.959929742903,198.1418002256474,3512.7725192969338,0.23424270241673606,20.90826853146518,929.9288581258704,10.761847869667257,1.2039877911657109,2014.3713329895834,1.5021883133051286
642,432.3030303030303,1.912121212121212,1340.9854976854372,198.785900489818,3513.0241038556073,0.2397637233559352,20.909519074578164,929.9208575174179,11.021713958403227,1.2039393253895294,2014.452295030925,1.5022200469052345
643,442.26262626262627,1.912121212121212,1341.010994846099,199.40156092404447,3513.274835604129,0.24528464536922046,20.910767194181137,929.9128541555591,11.281708931096487,1.203891827521879,2014.532794222834,1.5022515134376915
644,452.22222222222223,1.912121212121212,1341.0364212583238,199.99065131250225,3513.5247409682697,0.2508054691189545,20.912012925944275,929.9048506321029,11.54182943661251,1.2038452443750591,2014.6128276074858,1.50228271067963
645,462.1818181818182,1.912121212121212,1341.061717268351,200.55488081729982,3513.77384446894,0.25632619525059236,20.913256303323355,929.896772865621,11.802072962998965,1.2037994344788467,2014.6923818585954,1.5023136955408212
646,472.14141414141415,1.912121212121212,1341.0870010704818,201.09581647247688,3514.0221689035443,0.26184682439381685,20.914497357767072,929.8887737532328,12.062435109362603,1.2037545281423152,2014.7715086902165,1.5023443741972367
647,482.1010101010101,1.912121212121212,1341.1122143815508,201.61488705079637,3514.2697355063333,0.2673673571635743,20.91573611889965,929.8807806692963,12.32291360875249,1.203710392729128,2014.850107678997,1.5023747370777203
648,492.0606060606061,1.912121212121212,1341.137357332056,202.11342062553086,3514.5165640910864,0.27288779416100084,20.916972614683697,929.8727953570112,12.583505328790466,1.2036670114047483,2014.9282713606888,1.502404853056748
649,502.0202020202021,1.912121212121212,1341.162430070029,202.5926292865021,3514.7626731779387,0.27840813597430014,20.918206871566763,929.864819411532,12.844208237873952,1.2036243345776683,2015.0059620430634,1.502434693882924
650,511.97979797979804,1.912121212121212,1341.187432759928,203.0536345754546,3515.008080106808,0.28392838317946983,20.91943891460797,929.8568542937801,13.105019445856188,1.203582328388904,2015.0831861745849,1.502464264200165
651,521.939393939394,1.912121212121212,1341.2123655814582,203.497472275156,3515.2528011386194,0.2894485363410573,20.92066876759709,929.8489013420267,13.365936484272549,1.2035409617816875,2015.1599455938924,1.5024935651977986
652,531.89898989899,1.912121212121212,1341.2372287274459,203.9251007857508,3515.4968515461305,0.2949685960127943,20.921896453157284,929.8409617830886,13.626956982330453,1.2035002058199145,2015.2362425178608,1.5025225983322696
653,541.8585858585859,1.912121212121212,1341.2620360156966,204.33740800258929,3515.740205301698,0.3004885707395819,20.923122309583544,929.8330367461178,13.888078517288907,1.2034600335291752,2015.3120794437036,1.502551350005417
654,551.8181818181819,1.912121212121212,1341.2867608078047,204.7352185441682,3515.9829556108393,0.3060084454233014,20.92434573265132,929.8251272536394,14.14929917907527,1.2034204196447895,2015.3874592855677,1.502579852250844
655,561.7777777777778,1.912121212121212,1341.3114165694212,205.11929807460396,3516.2250759521253,0.3115282282291648,20.92556705012579,929.8172342557897,14.410616720834154,1.203381340597196,2015.4623850677772,1.5026080922574219
656,571.7373737373738,1.912121212121212,1341.3360035346197,205.4903592626941,3516.4665783854393,0.31704791967317586,20.926786280811044,929.809358620156,14.672029111121521,1.2033427742921616,2015.536860067036,1.5026360722246193
