time,thrust,OF,ox_tank.pressure,ox_tank.temperature,combustion_chamber.temperature,propellant_mass,propellant_CG,combustion_chamber.fuel_grain.geometry.length_regressed,nozzle.exit_pressure,ox_tank.ox_mass,ox_tank.oxidizer_center_of_mass,fuel_grain.fuel_mass,fuel_grain.total_CG
0.007,245.62640101150942,3.2417195080586607,3972137.704547817,282.7864079338284,2523.0787210390386,55.13138239734972,1.9544012027788449,1.9069912252565985e-05,4313.9725402544655,43.59620819954527,1.587783917599877,11.535174197804446,3.34
0.014,1073.6407507256836,3.0006828850466367,3971286.3691898915,282.7775068350846,2443.9534219577727,55.09384991352966,1.9549840846155715,3.8015864835384196e-05,20085.254316587558,43.56672753862728,1.5885290201706104,11.527122374902374,3.34
0.021,2204.6273926064277,2.959010489807279,3970503.989966594,282.7693254528562,2426.2590330888356,55.05922438729422,1.9555157686397513,5.5759857677582194e-05,32508.131047548388,43.539643015533095,1.5892132990631236,11.519581371761126,3.34
0.028,3086.9064467293874,2.9239087298971445,3969781.9264804223,282.76177373180815,2407.903451448287,55.027148937886714,1.9560029164240411,7.243326232037799e-05,42289.61588583143,43.51465358097607,1.589844422963993,11.512495356910643,3.34
0.035,3767.8474719809674,2.8984796951420844,3969111.9174670354,282.7547655102768,2393.8455282775003,54.997280722530604,1.9564518276977327,8.816639675613491e-05,49846.42135743147,43.49147177590297,1.5904297022339133,11.505808946627631,3.34
0.042,4281.65693300294,2.881621026555808,3968485.577758459,282.7482132693522,2384.3608824145754,54.96926973391249,1.9568688131282062,0.0001030973081070077,55636.69503079711,43.46980626151943,1.5909765322822345,11.499463472393058,3.34
0.049,4670.5676349099185,2.8719858068022117,3967894.975839527,282.7420341828025,2378.9954345348688,54.94278322831473,1.9572597787191368,0.00011736116597124272,60003.34642318197,43.44938173971062,1.591491892473304,11.493401488604112,3.34
0.056,4960.899991504658,2.8677934323459597,3967332.955942396,282.7361534964358,2376.8191043778725,54.91751968244597,1.957630005063456,0.00013108348158257709,63258.739462217614,43.429950028088555,1.591982068681841,11.487569654357413,3.34
0.063,5176.583508043082,2.867372843435559,3966793.346095178,282.7305067143771,2376.8754509845353,54.89321806278325,1.9579840128840487,0.00014437507677678496,65661.7437298332,43.411297191199985,1.5924524753803722,11.48192087158326,3.34
0.07,5335.252526947178,2.8693363744179297,3966271.0130019723,282.72504018199436,2378.3428132277377,54.8696606076146,1.9583255391492085,0.00015732986838696468,67420.83460477108,43.39324538096117,1.5929076110459714,11.476415226653428,3.34
0.07700000000000001,5452.131794867088,2.8726648453813337,3965761.8140933593,282.719710591537,2380.6086727950706,54.84667116291214,1.9586575847075405,0.00017002476961107586,68699.18732534988,43.37565113061323,1.5933511027467258,11.471020032298908,3.34
0.08400000000000002,5537.571163538275,2.876682086863175,3965262.4869565507,282.71448383102097,2383.266423141395,54.82411074769549,1.958982503536807,0.00018252103944644892,69622.13246671745,43.35840149358053,1.5937858047692783,11.46570925411496,3.34
0.09100000000000003,5599.135117565319,2.8809823950060287,3964770.5118584204,282.7093335501272,2386.070664371021,54.801871874390045,1.9593021081054096,0.00019486639483920452,70284.3063811181,43.34140926146935,1.5942139201709333,11.460462612920695,3.34
0.09800000000000003,5643.656978031233,2.8853447111430057,3964283.9718087865,282.70423969913963,2388.892264426869,54.77987268845112,1.959617773974371,0.00020709736688813828,70755.315950556,43.32460810505297,1.5946371240166983,11.455264583398153,3.34
0.10500000000000004,5675.694994544939,2.8896612135957254,3963801.4251571824,282.6991871980683,2391.6684031692853,54.758051591441145,1.9599305336471597,0.00021924155398933998,71086.93483531816,43.3079481549107,1.5950566753240978,11.450103436530446,3.34
0.11200000000000004,5698.60955847038,2.893890643424776,3963321.797446787,282.69416480656145,2394.376654260248,54.73636265461121,1.9602411554839114,0.0002313195925817043,71317.12456456096,43.29139225255476,1.595473511945481,11.444970402056459,3.34
0.11900000000000005,5714.869802594919,2.898025724375135,3962844.2932457644,282.68916420234325,2397.0165775736086,54.714771867690125,1.9605502076169352,0.00024334679579374107,71473.476058314,43.27491289562628,1.5958883278353138,11.439858972063844,3.34
0.12600000000000006,5726.282609442826,2.9020747699318457,3962368.326654574,282.6841792547168,2399.59568420558,54.693254175971624,1.960858108096292,0.0002553344620435607,71576.17682148953,43.25848983112332,1.59630163389684,11.434764344848306,3.34
0.13300000000000006,5734.167991085617,2.90605167914278,3961893.4677414172,282.67920546449477,2402.1244394569376,54.671791193306156,1.9611651634139566,0.00026729089271148335,71639.91708960464,43.24210820089227,1.5967138048479075,11.42968299241389,3.34
0.14000000000000007,5739.488701485118,2.909971002154299,3961419.4019192476,282.6742395391875,2404.6132872558724,54.65036946607686,1.961471597649617,0.00027922216860279387,71675.37704258632,43.22575713559209,1.5971251147409857,11.424612330484772,3.34
0.14700000000000008,5742.946067571954,2.9138457923262346,3960945.8994943174,282.66927907452015,2407.07140145862,54.62897917113027,1.961777574279491,0.0002911327343529417,71690.31667029965,43.209428700990834,1.597535763574124,11.419550470139432,3.34
0.15400000000000008,5745.050502545134,2.9176869037412265,3960472.793032221,282.66432231768346,2409.5063243341833,54.60761314767565,1.9620832123644647,0.00030302583395709956,71690.37173892929,43.193117114960295,1.5979458970598905,11.414496032715356,3.34
0.1610000000000001,5746.173209953779,2.921502974527985,3959999.960638304,282.6593679924296,2411.9240181928412,54.5862661820578,1.962388598495835,0.00031490383302944464,71679.63391210919,43.17681816920544,1.5983556212213614,11.409448012852355,3.34
0.1680000000000001,5746.58399977753,2.925300692649101,3959527.3136626547,282.6544151704412,2414.3290799652136,54.56493448180385,1.9626937955726615,0.0003267684560065175,71661.07300674482,43.16052880412011,1.5987650131203772,11.40440567768374,3.34
0.1750000000000001,5746.478895314796,2.9290851430886047,3959054.787688917,282.6494631770457,2416.7249953795376,54.543615290174564,1.9629988492307116,0.0003386209600763076,71636.8440806657,43.144246797256216,1.5991741287168753,11.399368492918349,3.34
0.1820000000000001,5746.000259105845,2.932860144680394,3958582.3359459015,282.644511522274,2419.114377648727,54.52230660439609,1.9633037925403605,0.0003504622623525574,71608.5106333291,43.12797053560324,1.59958300861249,11.394336068792855,3.34
0.1890000000000001,5745.2514497872235,2.9366285409758444,3958109.924499471,282.6395598505432,2421.4991704047648,54.501006970068644,1.9636086494335727,0.0003622930326689323,71577.20676633679,43.11169884943338,1.5999916822403542,11.389308120635265,3.34
0.22900000000000012,5744.307487551572,2.940392436672017,3957637.5287483735,282.6346079039816,2423.880811227508,54.479715331367,1.9639134372005218,0.00037411376118216133,71543.7549584989,43.09543089123267,1.6004001709172726,11.384284440134328,3.34
0.26900000000000013,5736.239691624225,2.947009988145333,3954934.1634984044,282.60626108993506,2428.058100880589,54.35811370958224,1.9656544630835548,0.00044154998383754026,71414.00557647194,43.0024889274742,1.6027323944444773,11.355624782108041,3.34
0.3090000000000001,5723.570481472899,2.9696995192791467,3952227.8024005247,282.5778684311828,2442.402949776878,54.23662370591157,1.967395682137671,0.000508727216036623,71135.19047348532,42.909548513714824,1.6050615897015512,11.327075192196743,3.34
0.3490000000000001,5718.987816123369,2.9877449499270283,3949517.6836054106,282.5494218645884,2453.8200741059723,54.11521231873172,1.969137590227191,0.0005756626474476825,70973.93190705379,42.81658395375254,1.6073883921997925,11.298628364979178,3.34
0.38900000000000007,5707.265793263312,3.012354065314722,3946807.5110870316,282.5209602215653,2469.379892995391,53.99403498535398,1.9708775381967993,0.000642289757380585,70693.57137454566,42.723722414331924,1.6097096150723615,11.27031257102205,3.34
0.42900000000000005,5702.854923997966,3.030872252284092,3944094.1993334866,282.49245105648936,2481.0958642566998,53.87296045621946,1.9726176627919916,0.0007086694535256107,70530.81523374186,42.63085853099717,1.6120278896711002,11.242101925222283,3.34
0.46900000000000003,5691.399480943331,3.055610144310274,3941380.9293843987,282.46392775144443,2496.735854575101,53.75212155675444,1.9743556917569471,0.0007747455862959996,70252.2969396056,42.53810126621351,1.6143404929952911,11.21402029054093,3.34
