,Total Impulse,Total Specific Impulse,Used Specific Impulse,Burn Time,Average Thrust,Combustion Efficiency,Launch Temperature,Average OF,Average Regression,Length Regressed
31,87119.31986059253,157.17258205922326,176.34763606155195,16.72299999999982,5209.550909561291,0.8069634683676941,297.2685781207744,8.583223154070678,0.0011910141821646276,0.015229235179781617
32,100146.15983927176,180.67439633873852,199.39652605961427,18.155999999999793,5515.871328446404,0.877726532251163,296.3084502193686,7.594923064720782,0.001227766724971739,0.01772425126341765
33,90586.01866209402,163.42687792293637,185.01010280332957,17.849999999999795,5074.846983870872,0.8275971394896279,295.31360251798,10.320912678196752,0.0010042303029599356,0.012992571164617281
34,108758.37208952196,196.21174946293553,209.23825787825442,20.475999999999743,5311.504790463144,0.9005482379305619,293.2279960125891,6.23735529664023,0.0013246751461045436,0.022975759605819046
35,101281.91005072504,182.72341134016494,202.3109470771839,20.19599999999975,5014.949002313641,0.878709469087739,292.1321565913987,6.706483186487657,0.0011493272053368644,0.018719490129099764
36,96032.85332913476,173.2535509277118,190.53073501254548,19.54899999999976,4912.4176852593955,0.8439123380846073,291.01988402694616,7.721790802073612,0.0011338848432418146,0.017853110455321078
37,84003.04466482202,151.55048790479088,175.40452434119726,21.729999999999713,3865.763675325501,0.8586208920873754,283.2604827283447,10.780209926405414,0.0007625253544102661,0.01127682263450703
38,88277.92661765529,159.2628327164852,179.36223723618642,20.835999999999736,4236.79816748207,0.8353058749825293,286.823408342516,9.459062133807913,0.0009078487871622169,0.01417738775610992
39,102450.20538437398,184.83114122707383,197.0858917106705,24.188999999999663,4235.40474531297,0.9008477771276932,282.6693720859205,5.846872174430188,0.001130587120079421,0.023545489678047864
40,84249.79399709955,151.99565012297057,174.14956880327742,17.7489999999998,4746.734689114908,0.8107635084151987,292.6960478067085,10.230390718385525,0.000975866882266325,0.012295209986726379
41,98806.00573305527,178.25661482290053,199.45230380853238,21.581999999999717,4578.16725665168,0.8888031586329324,287.49259068094466,8.464601620412065,0.0009610342004345204,0.01576321790304592
42,76370.38218192021,137.78034745438447,160.05352691994668,18.056999999999793,4229.405891450468,0.7860082040862465,289.44445641625293,13.802725187770044,0.0007786120918829352,0.008888488739862175
43,98462.81096137452,177.63745470433437,195.20673620667074,19.50199999999976,5048.857089599822,0.8428270069872237,292.1193309686758,6.49816799966271,0.0012405503425363682,0.01950571951382773
44,94410.5926101776,170.32681887356176,183.4637396839314,20.67599999999974,4566.192329762952,0.8051601259972849,288.8432297588584,5.62506806179338,0.0012902980780239335,0.02275282115231778
45,76069.43154319488,137.23740027531414,161.625967948541,20.717999999999737,3671.659018399259,0.8399096218287375,283.6429605410025,15.496943417851389,0.0006216485180145756,0.007716762573462477
46,86173.6507474994,155.4664937137639,171.672615963265,21.148999999999727,4074.596942999693,0.7722289733351108,284.6448443625824,6.3573920917674425,0.0011181696780970445,0.019255362765105977
47,104060.24648782932,187.73582778634096,207.20911172589123,18.62899999999978,5585.927665888161,0.8946753627223961,295.77527554400734,6.814936293067414,0.0012512260678097323,0.01894022300542119
48,93159.9042110039,168.07044307351876,187.4020724830251,19.06899999999977,4885.411097121245,0.8312767917931665,292.0734586966686,8.170816908895999,0.0010907747908591651,0.016209473700350974
49,98630.38488338883,177.93977600402917,201.13156679332312,17.31599999999981,5695.91042292619,0.8862413513311895,297.74361091873317,8.251783272430615,0.0011531633038872936,0.014838268947605131
50,86749.21105262956,156.50486613715813,175.50390755427253,18.18899999999979,4769.32272541814,0.8267676000510157,292.44340962263686,9.177355445874644,0.0010695679290226399,0.014869450382477962
51,87166.98654990565,157.25857787105403,179.93713779841772,20.49499999999974,4253.08546230333,0.840290635017918,285.7301089446921,9.640545784016686,0.0008793736785287116,0.013026955587563317
52,88363.83837458683,159.4178267257105,185.77055740335436,16.80499999999982,5258.187347491091,0.8855089689373299,297.6204927311026,13.41523077149417,0.0008428482056461619,0.008981752629957753
53,83062.7586298302,149.85411120866445,172.93929720174503,22.461999999999698,3697.9235433100935,0.7863079446583684,281.2989435288247,8.675717420279506,0.0008091575923158629,0.013353312767939019
54,91168.69885399028,164.47809538447817,182.34929650619347,20.261999999999745,4499.491602704147,0.8353862644520054,288.5140564266872,8.17151173085014,0.001068097952543041,0.016749573210149513
55,95780.84380214814,172.79889875499754,190.57935715912467,23.461999999999676,4082.381885693865,0.9069653663265738,283.74862725626656,8.119192749641094,0.0009361198928582959,0.017125116705490516
56,97745.74142424551,176.34378447312818,197.34313585009124,24.33499999999966,4016.673163108563,0.8926337450483578,280.7144243412176,7.480557939900888,0.000891126145686251,0.01678011181673869
57,92022.50582491935,166.01845458856542,178.62906324010095,21.708999999999715,4238.910397757638,0.8247391423198087,285.4238469933611,6.217713338908996,0.0012118223087964335,0.02202150846962021
58,92041.80888964277,166.05327938436375,183.5888722762181,21.46899999999972,4287.195905242162,0.8457622593792973,286.3489883704646,8.339919918806261,0.0010083298140244547,0.01662158978237109
59,88661.1954562201,159.9542907429765,179.19753163253887,20.06199999999975,4419.359757562616,0.794032782920449,287.99887001995415,8.13478587169407,0.0010331326509751579,0.01587773941035936
60,99578.21727229755,179.64976713071073,200.14326188830844,23.70199999999967,4201.258006594335,0.9084491421440757,283.3797478625427,8.242581191387202,0.0008825063329607316,0.016253091629224604
61,91728.75056282623,165.48848863944482,184.42678384920967,16.38899999999983,5596.9705633551275,0.8225665093583266,298.1857628162433,8.285950293596807,0.001279353028131411,0.016042903839813993
62,91028.98641558467,164.22603918471515,184.65976465022115,21.94199999999971,4148.618467577518,0.8885109303703687,284.89350166437833,9.976366108331316,0.0008505070869661246,0.0136523807409139
63,96364.58238242178,173.8520256625079,192.40612152000705,19.988999999999752,4820.880603453048,0.8520486148993174,290.2930032281279,6.690073338048905,0.0011586313894777517,0.018645209386698138
64,89865.8174410184,162.12755779853921,183.4041537306906,22.3819999999997,4015.09326427574,0.8822595706713967,283.3366371293451,9.578011249786606,0.0008244956227515996,0.013620479508309554
65,87422.229161168,157.71906287401134,178.95489072648346,18.562999999999782,4709.488184084955,0.8722771746654935,291.3247023489059,11.102792387172864,0.0009422506359201014,0.0122223858276706
66,98136.3380980093,177.04846269900779,194.11347161924996,17.955999999999797,5465.378597572422,0.8426858427193339,296.5373896824492,7.233952411905183,0.0012903731740523834,0.01888661678701512
67,104488.78281617296,188.5089532117888,206.45022618165729,21.541999999999717,4850.468053856389,0.8735493198637372,288.5491665637372,6.4829833482780295,0.0011176147755352437,0.019734214400991934
68,88802.68010089194,160.20954419261764,182.53298016151098,20.10899999999975,4416.06644293068,0.8595019788667219,288.1974195136859,9.897606723031734,0.0008960941541142681,0.01301607010714698
69,111918.82234724384,201.9135401595429,217.54527002592522,19.44999999999976,5754.1810975447415,0.9053885868416758,296.7212434540579,5.9320426827530355,0.0013547767246818423,0.022215424641664854
70,98774.83091801,178.2003721182545,194.04458041875105,18.70899999999978,5279.535566733186,0.8558621561573772,294.2896520872024,7.247498268799026,0.0012767648624875457,0.01923562859338426
71,98507.80492944736,177.7186286408437,194.97834828498475,20.90199999999973,4712.841112307369,0.88821236113415,289.2414855169445,7.364466520756956,0.0011269587424112494,0.018583604101053024
72,91196.5922764511,164.52841810551928,180.48522693937372,23.294999999999682,3914.856933953739,0.803929228817042,281.6633338409823,6.9462269127545975,0.0010229380122594351,0.019114802831639365
73,86428.19997136238,155.92572777160245,168.57711023220668,25.854999999999627,3342.8040986796996,0.7984548931410678,275.9667288069345,6.729996954614825,0.000968595461124951,0.020940712667649717
