time,Gravity1,Gravity2,Gravity3,flipped,position1,position2,position3,velocity1,velocity2,velocity3,acceleration1,acceleration2,acceleration3,air speed,relative velocity1,relative velocity2,relative velocity3,Drag1,Drag2,Drag3,Lift1,Lift2,Lift3
0.0,0.0,0.0,-56.50557632961142,1,0.0,0.0,-0.02453350830566665,0.0,0.0,-0.490670166113333,0.0,0.0,-9.813403322266659,,,,,,,,,,
0.1,0.0,0.0,-56.47490477004537,0,-2.484771034066046e-19,-0.0013526463498406453,-0.09564557809245265,-4.969542068132091e-18,-0.027052926996812904,-0.9315712296223868,-9.939084136264181e-17,-0.5410585399362581,0.9953820520855807,"[0, 0, 0]",0.0,0.0,-0.490670166113333,-0.0,-0.0,0.0012122551841619845,-1.8922173205618112e-19,-0.0010300751323452316,0.0
0.2,0.0,0.0,-56.413562039897634,0,-1.4915150056837075e-18,-0.00811942951890106,-0.15674416408935227,-1.9891215977409963e-17,-0.10828273638439537,-0.2904004903156052,-1.990426368229156e-16,-1.083537647815391,11.82803273405005,"[0, 0, 0]",-4.969542068132091e-18,-0.027052926996812904,-0.9315712296223868,2.3320240171582394e-20,0.00012694947467203798,0.004371522469050352,-6.823539005016046e-19,-0.003714561624226054,0.0001078712622824183
0.30000000000000004,0.0,0.0,-56.321547133854445,0,-4.725361731528749e-18,-0.025723671156008578,-0.09946230622388469,-4.478571853949087e-17,-0.2438020963577549,1.4360376476249568,-2.988474144187024e-16,-1.6268495516517996,22.700730024761192,"[0, 0, 0]",-1.9891215977409963e-17,-0.10828273638439537,-0.2904004903156052,3.1041815551788286e-20,0.00016898377324466564,0.0004531929303247998,-7.07391911802426e-20,-0.00038508622093866296,0.00014358856523226593
0.4,0.0,0.0,-56.19885813922328,0,-1.0948206675469951e-17,-0.059599261235117044,0.1849726246449272,-7.967118033933317e-17,-0.43370970522441443,4.252660969751281,-3.988618215781437e-16,-2.1713026256813905,33.63173641776529,"[0, 0, 0]",-4.478571853949087e-17,-0.2438020963577549,1.4360376476249568,3.2846828384168248e-19,0.0017880980544506106,-0.010532215112982725,1.6439805843722254e-18,0.008949413471796269,0.0015193792232431062
0.5,0.0,0.0,-56.04549315762158,0,-2.1157818140180747e-17,-0.11517779741289025,0.8058889628490544,-1.2452104895488272e-16,-0.6778610183310494,8.165665794331263,-4.981355507328472e-16,-2.7117236364513073,44.628360073834344,"[0, 0, 0]",-7.967118033933317e-17,-0.43370970522441443,4.252660969751281,1.742595903476749e-18,0.009486250265192174,-0.09301568714308903,1.0586700325858109e-17,0.05763131232738006,0.005877557524334254
0.6,0.0,0.0,-55.86145031289854,0,-3.6350278477433304e-17,-0.19788169945675652,1.873258622921404,-1.7932815779016842e-16,-0.976217022546276,13.18172740711573,-5.98006625972867e-16,-3.2553964478532236,55.69287218185501,"[0, 0, 0]",-1.2452104895488272e-16,-0.6778610183310494,8.165665794331263,5.134951518735492e-18,0.027953374106507806,-0.3367326112654274,2.490243080056068e-17,0.13556251929344704,0.011253527843323662
0.7,0.0,0.0,-55.64672776026307,0,-5.75319348419125e-17,-0.3131892661185711,3.49771283839976,-2.443049694994155e-16,-1.3299343106900166,19.307356902451392,-7.015296082120742e-16,-3.8189493150215856,66.81971772485824,"[0, 0, 0]",-1.7932815779016842e-16,-0.976217022546276,13.18172740711573,1.1923626614740876e-17,0.0649092000678213,-0.8764602150413733,4.6566777154911896e-17,0.2534977278745922,0.018773624236409884
0.7999999999999999,0.0,0.0,-55.40132369678802,0,-8.575813367483541e-17,-0.46684553584235383,5.790488617964049,-3.2021900715904296e-16,-1.7431910837856377,26.548158688834377,-8.167511449804752e-16,-4.446186146890838,77.99631800280147,"[0, 0, 0]",-2.443049694994155e-16,-1.3299343106900166,19.307356902451392,2.3768362319668863e-17,0.12938893802532742,-1.878407366141286,7.347403283486512e-17,0.39997400549023965,0.027551112043620814
0.8999999999999999,0.0,0.0,-55.12523637321534,0,-1.2222008674795018e-16,-0.6653351634830255,8.863296950084571,-4.090200543032524e-16,-2.226601469027795,34.90800795357607,-9.592697979037137e-16,-5.222021557952301,89.2006672920323,"[0, 0, 0]",-3.2021900715904296e-16,-1.7431910837856377,26.548158688834377,4.2791879902761956e-17,0.2329481443550654,-3.54771451055005,9.489402636030443e-17,0.5165790192261874,0.03391933696571506
