time,Direction of translational drag1,Direction of translational drag2,Direction of translational drag3,thrust1,thrust2,thrust3,Pitch torque due to z translational drag,Pitch torque after x translational drag,Yaw torque after x translational drag,Pitch torque after y translational drag,Yaw torque after y translational drag,position1,position2,position3,velocity1,velocity2,velocity3,acceleration1,acceleration2,acceleration3,rotation1,rotation2,angular_velocity1,angular_velocity2,angular_acceleration1,angular_acceleration2
26.380000000001324,0.6539899983297554,1.8599812275905128,21.399189582092077,0.0,0.0,-0.0,18.725865945986392,18.766032162137346,0.782589671575651,20.289030993594608,0.6156458420129701,138.15684510393157,-332.1443525855843,1811.360872108903,7.839969087313506,-6.143239130373239,-70.77642828235854,0.15518538062310697,0.44135521260667393,-4.7300066587240135,1.4945446038899028,2.3310821104039063,-0.13799354162698357,0.6863391704164329,0.1095653174487445,3.6107837591983105
26.390000000001326,0.6539783849948191,1.8599481986680124,21.428514745759305,0.0,0.0,-0.0,18.633527533886255,18.674725295101386,0.7824937013910666,20.208348093114243,0.6124694703259642,138.23525255400486,-332.2057629093233,1810.6528714996564,7.8415209273410875,-6.138825617434361,-70.82369356697308,0.15518262489319215,0.44134737516891054,-4.7230502641839465,1.4931701326071063,2.338125682303722,-0.1369007149323266,0.7223752095467173,0.10900002148264726,3.5964240668585723
26.400000000001327,0.6539655802133888,1.859911781210338,21.45782113112004,0.0,0.0,-0.0,18.53356395182705,18.57581159338718,0.7823954736238018,20.120561130115075,0.6093159726754153,138.31367552233354,-332.2671290983449,1809.944398585272,7.843072738397777,-6.134412186890191,-70.87088930992904,0.15517958644476768,0.4413387336651491,-4.716098327007538,1.4918065614282305,2.3455288650019592,-0.1358135208428387,0.7582613301006494,0.10843879641493391,3.580800043927854
26.41000000000133,0.6539515864355191,1.8598719821855711,21.487108685295688,0.0,0.0,-0.0,18.425835733711246,18.469151816337632,0.7822950237118661,20.025516056212567,0.6061852713610781,138.39211400861382,-332.32845115351324,1809.235454060943,7.844624517659297,-6.129998846773121,-70.91801555586278,0.15517626585920732,0.4413292897488466,-4.709150859740217,1.490453834230423,2.3532900954109524,-0.13473191871868034,0.7939847516979401,0.10788162841674144,3.5638842755302917
26.42000000000133,0.6539364061112591,1.8598288085617782,21.516377355642845,0.0,0.0,-0.0,18.310200788865053,18.354604033847245,0.7821923865980246,19.923055222996066,0.603077288631662,138.47056801251364,-332.3897290757726,1808.526038621416,7.846176262307183,-6.125585605099009,-70.96507234953584,0.15517266371788363,0.4413190450734566,-4.702207874871607,1.4891118952965379,2.3614076812524742,-0.13365586805834598,0.8295324166064042,0.10732850365013133,3.5456487061625244
26.430000000001332,0.6539200416906341,1.8597822673069568,21.545627089752962,0.0,0.0,-0.0,18.186514898961715,18.232024121582242,0.7820875967360819,19.81301787099839,0.5999919466973778,138.54903753367282,-332.45096286614745,1807.8161529609893,7.847727969528783,-6.1211724698671794,-71.01205973583438,0.15516878060216344,0.44130800129241626,-4.695269384835603,1.4877806893137524,2.3698797982543605,-0.13258532849874372,0.8648909837707944,0.10677940827032226,3.526064726715517
26.440000000001334,0.6539024956236253,1.8597323653889801,21.57485783545198,0.0,0.0,-0.0,18.054632246137704,18.101266287454113,0.7819806880970962,19.695240651105152,0.5969291677422255,138.62752257170305,-332.51215252574207,1807.1057977735113,7.849279636517261,-6.116759449060422,-71.05897775976861,0.15516461709340312,0.44129616005913314,-4.688335402010462,1.4864601613721824,2.378704487291918,-0.13152025981525273,0.9000468237407199,0.106234328427877,3.5051032672695657
26.450000000001335,0.6538837703601511,1.859679109775542,21.604069540799948,0.0,0.0,-0.0,17.91440597194239,17.96218362899676,0.7818716941755314,19.56955817824292,0.593888873936031,138.706023126188,-332.5732980557406,1806.39497375238,7.850831260471593,-6.112346550644991,-71.10582646647225,0.1551601737729442,0.4412835230269724,-4.6814059387188856,1.4851502569634973,2.3878796514833978,-0.1304606219217591,0.9349860145552368,0.10569325027084427,3.4827348956338255
26.460000000001337,0.6538638683500476,1.859622507434102,21.633262154090723,0.0,0.0,-0.0,17.765688766611884,17.814628721148118,0.781760647995344,19.435803617041373,0.5908709874462361,138.78453919668334,-332.6343994574067,1805.6836815905417,7.852382838596569,-6.10793378257061,-71.15260590120198,0.1551554512221086,0.44127009184924343,-4.6744810072280965,1.4838509219795353,2.39740305324938,-0.1294063748706706,0.9696943386412864,0.10515615994685705,3.458929921576093
26.47000000000134,0.6538427920430491,1.859562565331831,21.66243562385155,0.0,0.0,-0.0,17.608333487995008,17.658454233775256,0.7816475821160057,19.293809299007236,0.5878754304494437,138.86307078271685,-332.6954567320834,1804.971921980489,7.85393436810279,-6.103521152770468,-71.19931610933688,0.15515045002219416,0.44125586817918727,-4.667560619749944,1.4825621027109173,2.407272311346499,-0.12835747885291038,1.00415728078247,0.10462304360518707,3.433658506660586
