,time,AOA,CD,CL,Stability [Calibers],Stability [Lengths],air speed1,air speed2,air speed3,relative velocity1,relative velocity2,relative velocity3,Drag1,Drag2,Drag3,Lift1,Lift2,Lift3,Thrust,Mass,Gravity1,Gravity2,Gravity3,Mach,Net Force1,Net Force2,Net Force3,Target Heading1,Target Heading2,position1,position2,position3,velocity1,velocity2,velocity3,acceleration1,acceleration2,acceleration3,rotation1,rotation2,angular_velocity1,angular_velocity2,angular_acceleration1,angular_acceleration2,flipped
2560,25.6100000000012,0.012172719449942616,1.117583206459675,0.12434841438302748,4.52195996996106,0.1586652621038968,5.278177732407198,0.2903269871662407,3.2368372835366853e-16,-59.52369720605241,65.71191931709959,406.87731059794373,162.61682371575853,-179.52284722203686,-1111.5757084511213,30.837641425132777,-120.40837515000885,23.95767866577195,0.0,60.24400000000089,0.0,0.0,-588.9179033964707,1.4079029924747295,193.4544651408913,-299.9312223720457,-1676.5359331818202,2.258813834026125,0.20696738748821808,-1025.9304740787363,1308.7144184881695,9737.130745914192,-54.21384700049179,65.95289362843796,406.59873671485605,3.21118227775195,-4.978607369564458,-27.829093904485017,2.3343329129028034,0.20305904753898776,-0.005180956702981064,-0.07303371026214836,-0.2486803394563465,0.45224809026006696,0.0
2570,25.71000000000122,0.016552748982431382,1.1228837311925743,0.1690419899291012,4.446094079945339,0.15600330105071364,5.108965241225366,0.2810194277685941,3.1330678903738513e-16,-59.00709761747507,65.19862814227858,404.11408435208574,159.8338447633009,-176.60498194351035,-1094.6328566051345,65.4340803163399,-151.66418435616757,34.02349102758932,0.0,60.24400000000089,0.0,0.0,-588.9104215229734,1.3983142955156151,225.26792507964083,-328.26916629967786,-1649.519787100519,2.2595500416404066,0.2068428167085465,-1031.3346468069524,1315.2837142767482,9777.65231734408,-53.8608533727506,65.42521655306383,403.8401055645295,3.7392590976634614,-5.448993531300597,-27.380648481184764,2.3325985798887867,0.19842565657667274,-0.029200531586001888,-0.016591733723191022,-0.2301547635942945,0.6360098903630531,0.0
2580,25.810000000001235,0.01506129554359937,1.1282052573030343,0.1537696830410982,4.474271147837999,0.15699197009957885,4.853039063924489,0.26694216857807224,2.976121414806288e-16,-58.37870309967019,64.67457545124408,401.3863534073269,156.7905752884186,-173.6997115921214,-1078.023216038364,58.18262942407272,-135.29449463603802,30.261966673927965,0.0,60.24400000000089,0.0,0.0,-588.9029904125938,1.388823485508899,214.9732047124913,-308.99420622815944,-1636.66423977703,2.260188936673444,0.20665843639874695,-1036.7020338593327,1321.7992042548801,9817.899878269223,-53.489746386041396,64.88989636769719,401.1146247023236,3.5683753521095576,-5.129045319503269,-27.167257150537914,2.3285676029049744,0.19993966902967172,-0.05100800576446324,0.04579984209286535,-0.20514202404398052,0.5714323443114729,0.0
2590,25.91000000000125,0.008333479982840442,1.1335509571442155,0.08506014801383795,4.596980697303422,0.1612975683264359,4.537998438386813,0.2496133099673171,2.782923062218037e-16,-57.73319895210899,64.21446257731297,398.67148734,153.75267670290918,-171.013310945937,-1061.7254788618604,16.437567438147138,-78.41957844643112,15.011518572856474,0.0,60.24400000000089,0.0,0.0,-588.8956096209428,1.3794261426558987,170.1902441410563,-249.43288939236814,-1635.609569909947,2.260765236508981,0.20666453308527552,-1042.0342279090237,1328.2639821647836,9857.875597072403,-53.16649328857413,64.42207010998386,398.40001126988136,2.8250156719516277,-4.1403772888978905,-27.14975051307886,2.322492051267329,0.20698357976211712,-0.06996784753088728,0.09042788852404593,-0.17265705902194464,0.2910404647353734,0.0
2600,26.010000000001263,0.0040988051316557935,1.138920078002507,0.04182540773993502,4.6740238608122615,0.1640008372214828,4.211247318951008,0.2316403138181841,2.582543260807899e-16,-57.16244145803467,63.87004474604355,395.95386469373307,150.95499182843167,-168.66847945602188,-1045.6378503909593,-38.88404393358813,-1.848417093064164,-5.315387953567343,0.0,60.24400000000089,0.0,0.0,-588.8882790677644,1.3701195225076666,112.07094789484358,-170.51689654908603,-1639.8415174122908,2.261265836560036,0.20703078645169265,-1047.338356933172,1334.6876345759665,9897.579742453889,-52.93212146357212,64.07271774568433,395.68170023991087,1.8602839767419488,-2.8304378286482232,-27.219997301179646,2.314702678451513,0.2168330177753278,-0.08505476996445106,0.0999220574838052,-0.12602733245126038,-0.1079183384560288,0.0
2610,26.110000000001282,0.011555049094725305,1.1443093024828874,0.11787590821336748,4.543378310037773,0.15941678280834293,3.9212048655380087,0.2156864835534922,2.404675012595749e-16,-56.71976657539605,63.65281368827147,393.22997542076166,148.54568799226774,-166.70292515042678,-1029.8458679376483,-82.17511338966051,67.18427000369736,-22.7282293562,0.0,60.24400000000089,0.0,0.0,-588.8809988535768,1.3609023551435455,66.37057460260723,-99.51865514672943,-1641.4550961474251,2.2616186524801103,0.20778470785630432,-1052.623696564638,1341.0828671890883,9937.011725823897,-52.78726590882813,63.851481089914685,392.9574937210424,1.1016960129242126,-1.6519264183441995,-27.246781358266407,2.305667443926204,0.22566720857386885,-0.09463925705606276,0.07123882728127989,-0.06498147744075286,-0.4410353217881138,0.0
2620,26.210000000001298,0.015818346522157974,1.1497169044659088,0.161318473415229,4.469383243566666,0.1568204646865497,3.7071950220954992,0.2039148388267342,2.2734336873850797e-16,-56.4098060099292,63.531333209363495,390.50875424561656,146.51924648030518,-165.0167537907619,-1014.310320548862,-94.61300623582802,106.31643809448616,-30.963521945496716,0.0,60.24400000000089,0.0,0.0,-588.8737690255896,1.3517741203984024,51.90624024447716,-58.70031569627575,-1634.1476115199482,2.2617216860471134,0.20880712651280944,-1057.8975619003718,1347.4611456649322,9976.171370840662,-52.694012011073006,63.72530986779312,390.23739703735566,0.8616001634100724,-0.9743761320011104,-27.12548322687611,2.2959861483211785,0.23025346153714374,-0.097922201440558,0.018045779457011253,-0.0006032405740009494,-0.5886805700291297,0.0
2630,26.310000000001317,0.01446258271078506,1.1551406009954754,0.14745159099738792,4.495344071229567,0.15773137092033568,3.5833210224037244,0.19710113020568276,2.1974680793682606e-16,-56.18961771401123,63.44665883127917,387.8071276499199,144.7580464483962,-163.45393970893062,-999.0849641137137,-70.97029200719486,106.02309082131,-27.628693968167106,0.0,60.24400000000089,0.0,0.0,-588.8665893826842,1.3427347297461072,73.78775444120133,-57.43084888762064,-1615.5802474645652,2.26149335691898,0.20988909254858265,-1063.162282468212,1353.8291128975748,10015.059923950768,-52.59434825997479,63.634361990946935,387.5387613400879,1.2248149930482746,-0.9533040450106202,-26.81728051697333,2.2863014909724257,0.2291341465401241,-0.09467596171571277,-0.039402655274562416,0.06551460435287566,-0.5269058885323531,0.0
2640,26.41000000000133,0.008439355381319196,1.1605788836666249,0.08602008701120624,4.604511156723562,0.16156179497275655,3.558191033719009,0.19571885126923103,2.1820571386168504e-16,-56.01104299052851,63.33409254368804,385.1430943993329,143.13887696923697,-161.85327743499116,-984.2514450962758,-18.691484215723783,70.868782734684,-14.372163620830893,0.0,60.24400000000089,0.0,0.0,-588.8594593910467,1.3337833321892725,124.44739275351317,-90.98449470030715,-1587.4830681081535,2.2609029632163216,0.21081252316489546,-1068.4143322157686,1360.1870483903524,10053.680442441093,-52.43268067358957,63.515085152184284,384.87932722651817,2.065722607288881,-1.5102664945937492,-26.350890845696334,2.277274930591355,0.2229051402366339,-0.08474202676688329,-0.08110841178641585,0.1327470334361356,-0.281622827180718,0.0
2650,26.510000000001344,0.005616598365909407,1.1660303174066649,0.05723256701754295,4.656821873737177,0.16339725872762026,3.6243093662372616,0.1993557004337864,2.2226041407585824e-16,-55.82916135230978,63.14582430622886,382.52956251216347,141.53415283226983,-160.0828407877866,-969.7619711999832,45.53165884096251,16.963337811851794,3.845011008551338,0.0,60.24400000000089,0.0,0.0,-588.8523782236298,1.3249187590936848,187.0658116732323,-143.11950297593478,-1554.7693384150616,2.2599736992996937,0.2114244620504718,-1073.6455442928702,1366.5296153710258,10092.037519805626,-52.174315088721144,63.3218740057908,382.2712107681682,3.1051359749224754,-2.3756640159340794,-25.807870301026483,2.269572842496794,0.2139562964493553,-0.06829693471787045,-0.09200722169187206,0.19303004079455666,0.07077268060493558,0.0
2660,26.61000000000136,0.012789239194790957,1.1714938104897554,0.13028089555018668,4.530942448750577,0.15898043679826582,3.7578910956918894,0.2067033842404343,2.304523004468549e-16,-55.61390428110341,62.86674481325311,379.9698295522435,139.87583681818674,-158.11762638245602,-955.67104236454,101.46990013994551,-33.66472442536293,20.421434413878643,0.0,60.24400000000089,0.0,0.0,-588.8453448989383,1.316139224224876,241.34573695813225,-191.78235080781891,-1524.0949528495996,2.25876931482209,0.211687985932216,-1078.8458239669717,1372.8484774780459,10130.13648952533,-51.816327386372244,63.04195479601504,379.7166104963752,4.006137324183799,-3.183426578710181,-25.298701162764374,2.2637815915021533,0.20567593131031245,-0.04688418497042145,-0.06843970429568702,0.23206827792083615,0.3819203268523976,0.0
2670,26.710000000001372,0.01800269206357459,1.1769690314010703,0.18333141112374493,4.439900385276177,0.15578597843074304,3.954109832214282,0.21749642636373,2.4248539509246624e-16,-55.38556501833993,62.516434274058774,377.45657303058783,138.21060385319848,-156.0051636000343,-941.9151157822763,133.5607246936565,-62.04246419226674,29.87366134800252,0.0,60.24400000000089,0.0,0.0,-588.8383584750823,1.307442031224293,271.771328546855,-218.04762779230103,-1500.8798129093561,2.25736836265122,0.21168944196267128,-1084.006383495328,1379.1358289341376,10167.98236555542,-51.38648190668703,62.69784241599126,377.2072832653628,4.511176690572522,-3.619408203178705,-24.913349261492172,2.260298691418768,0.2010890561640147,-0.022378978072106717,-0.02054697135924777,0.2558467533428498,0.5480844176886994,0.0
2680,26.81000000000139,0.018368879224483874,1.1824557057279783,0.18700593748982966,4.435369453857032,0.15562699838094846,4.215369762092855,0.2318670694444276,2.5850713449947693e-16,-55.19172416365977,62.13938440561287,374.97536685235366,136.65327074183242,-153.85549644600812,-928.4292365291237,135.09277680256258,-59.06085220874963,29.67130445369528,0.0,60.24400000000089,0.0,0.0,-588.8314182181867,1.2988243075113015,271.74604754439497,-212.91634865475774,-1487.589350293615,2.255844668309497,0.2115979691463411,-1089.1222638861864,1385.3874375770379,10205.578966091196,-50.931129552397536,62.3357481083924,374.728367197055,4.510757047081719,-3.5342332623125063,-24.69273870084313,2.2593659048803856,0.2018359873578515,0.003938803085298532,0.03538647948617765,0.2687393877644421,0.5421068430471292,0.0
2690,26.91000000000141,0.014095136795657546,1.1879640170202308,0.14345814873862253,4.514704590295192,0.15841068737877864,4.535638407595958,0.24948349610657464,2.781475775665477e-16,-55.076549167687894,61.78788259837489,372.5097420847781,135.3223556497159,-151.8120134644446,-915.251528339288,108.06130096649514,-26.90671665040875,20.4401435589192,0.0,60.24400000000089,0.0,0.0,-588.8245236872364,1.2902827137608568,243.38365661621103,-178.71873011485332,-1483.635908467605,2.254270020590608,0.2116046673381948,-1094.193440087614,1391.6041204737844,10242.928504254865,-50.50018645938908,62.00733080450416,372.2634663096052,4.0399650855887295,-2.9665814042037497,-24.62711487397224,2.2611123385036658,0.2078674977541908,0.03103666882209752,0.08249878126651858,0.27133375506126045,0.3762996103666102,0.0
2700,27.010000000001426,0.008363420028763755,1.1934875602938126,0.08509837899873078,4.619368994098682,0.16208312259995375,4.906011667316748,0.2698559348672974,3.0086068115395786e-16,-55.07280726141462,61.50387326393347,370.04615449586197,134.27961592851514,-149.9599691876125,-902.2539066451793,61.63146999062636,22.741689347531363,5.392614041109836,0.0,60.24400000000089,0.0,0.0,-588.8176747252447,1.2818140942644058,195.9110859191415,-127.21827984008115,-1485.6789673293142,2.252724656918794,0.21186363535507727,-1099.224488872607,1397.7913857393958,10280.031685261563,-50.13384190371397,61.75215934891674,369.79957253098684,3.251960127467277,-2.1117170148077697,-24.661027941857988,2.2655603043396155,0.2175616630140926,0.05773644780364118,0.10671807135839448,0.2597451721156551,0.09479708326795754,0.0
2710,27.11000000000144,0.009556388742694332,1.199023749121835,0.09720772703618387,4.600240491117084,0.16141194705673978,5.292989334929131,0.2911417016668332,3.2459204841605584e-16,-55.17018797702424,61.306753735148725,367.5777036117514,133.49631740999016,-148.34507831316176,-889.4345224022998,9.18038917254177,72.5410658193433,-10.720926277081311,0.0,60.24400000000089,0.0,0.0,-588.8108713677804,1.2734160203464011,142.67670658253192,-75.80401249381845,-1488.9663200471616,2.251304001774273,0.21244732071379668,-1104.2231040364045,1403.95753214739,10316.888238289326,-49.85308531147786,61.584929324859154,367.3305678848719,2.3683139662460966,-1.2582831899245956,-24.71559524678208,2.272584116173585,0.22817972790443564,0.08216488031461136,0.1005536836007229,0.22488418801451085,-0.21174248596427364,0.0
2720,27.21000000000145,0.01497103110690654,1.2045721300764074,0.15223664125970568,4.505472074944833,0.15808673947174853,5.669573781300636,0.3118557877153988,3.4768605241162407e-16,-55.341587485748825,61.18613672058635,365.1056354616383,132.90381581624737,-146.9396057226331,-876.8077377860377,-35.07280044267093,105.57921758062392,-23.009693852539147,0.0,60.24400000000089,0.0,0.0,-588.8041137031631,1.2650866867148345,97.83101537357643,-41.3603881420092,-1488.62154534174,2.250108788142528,0.2133268097857971,-1109.1979152017261,1410.1108513399,10353.49768822837,-49.65545877920849,61.49093483468117,364.8585110838857,1.6239130099856418,-0.6865478411461489,-24.709872275109852,2.2818424884223467,0.23675743792002796,0.10214457374512284,0.06735701977219384,0.17295128735462273,-0.4319283236112149,0.0
2730,27.31000000000147,0.017469598529128192,1.2101313939652865,0.1775879881442755,4.462928073015812,0.156593967474239,6.005084209201089,0.33031059098909804,3.682611962794728e-16,-55.53503849470923,61.107590274995864,362.63852142672494,132.36461573645434,-145.64647697329144,-864.3283563125174,-60.95565230485645,111.43129338122694,-28.11193989228003,0.0,60.24400000000089,0.0,0.0,-588.797401725899,1.256825651047003,71.40896343159791,-34.215183592064506,-1481.2376979306964,2.2492201501729854,0.21438664446067185,-1114.1562232670385,1416.2569136095276,10389.860140719418,-49.517963213288134,61.4322734372495,362.3925569517376,1.1853290523802678,-0.5679434232797292,-24.587306585397297,2.292823497925957,0.2411332532194674,0.1164793557856237,0.01877317876067074,0.11267451472998845,-0.5158262182844965,0.0
2740,27.41000000000148,0.015347673692513988,1.2156995767884835,0.15597185304120526,4.503339102926756,0.1580118983483072,6.289703914523363,0.3459661421515772,3.8571547160938295e-16,-55.70665140932163,61.0242055735978,360.1890417357289,131.78020762524577,-144.35946654852654,-852.0667730591687,-64.27316816717718,88.46978769600416,-24.929246715017058,0.0,60.24400000000089,0.0,0.0,-588.7907352285113,1.2486333847410072,67.50703945806859,-55.88967885252242,-1465.7867550026972,2.248677992395931,0.21546606311990935,-1119.1023573493658,1422.3968841714627,10425.976835638092,-49.40579251625789,61.361171333890326,359.9455767019867,1.1205603787608327,-0.9277219117675056,-24.330833859017922,2.304926309615234,0.2404725026785459,0.12448681933946194,-0.03101884245808448,0.046790069980146134,-0.4572052570626968,0.0
2750,27.5100000000015,0.009112010347952035,1.2212859015774389,0.0925753405349164,4.618210671598106,0.1620424797051967,6.5380032670237895,0.3596238866576343,4.009424048882071e-16,-55.83414564626118,60.890700899098704,357.77004416342277,131.0981855066298,-142.97094205888138,-840.0415744803702,-46.99884774473158,42.981157600304975,-14.649894275466172,0.0,60.24400000000089,0.0,0.0,-588.7841137624058,1.2405104793378487,84.0993377618982,-99.98978445857641,-1443.475582518242,2.24846850766623,0.21640619416647644,-1124.036994315222,1428.5272569704525,10461.850320033109,-49.28238057935233,61.234151360458526,357.5302347833158,1.3959786495235538,-1.6597467707750968,-23.96048706125458,2.3174936849365557,0.2353463211819951,0.12571227419088965,-0.06847018780294056,-0.022624126161920003,-0.27385579188135506,0.0
2760,27.61000000000152,0.003042027899015252,1.2268823893867038,0.030896882078132324,4.729875302709461,0.16596053693717408,6.761826462734074,0.3719353163523009,4.1466834026827556e-16,-55.89989552747615,60.676615434673955,355.39106821707634,130.27492687004792,-141.4070914423954,-828.2402853416957,-16.896837808609106,-13.146014311905837,-0.4132794166167458,0.0,60.24400000000089,0.0,0.0,-588.777536667592,1.232457544973909,113.37808906143879,-154.55310575430124,-1417.4311014259044,2.24853599279888,0.21709295834079365,-1128.9574917279006,1434.640882771251,10497.484252603268,-49.11951330073314,61.023354416084224,355.15556617243925,1.881981426555958,-2.565452256727624,-23.52817046387829,2.3298341106589358,0.2275521961723094,0.11994649886678516,-0.08302360399575387,-0.09181497557570216,-0.009072969725325208,0.0
2770,27.710000000001532,0.009937054957848695,1.2324827282100612,0.10089425964784038,4.608443328598863,0.16169976591574955,6.980406355343511,0.38395833734433504,4.2807273060332784e-16,-55.9093042253577,60.37295962062194,353.0555327635381,129.3358264624475,-139.6616669927295,-816.7286241491369,14.784216660203814,-65.65326000296926,13.567998338999963,0.0,60.24400000000089,0.0,0.0,-588.7710031614038,1.2244742326894738,144.12004312265128,-205.31492699569873,-1391.931628971541,2.2488086698701277,0.2174876082788032,-1133.85915035635,1440.728909107164,10532.882895260724,-48.90521187018691,60.72321236858527,352.82428360405066,2.3922721453198523,-3.4080560221050353,-23.10490055393932,2.3412697602779744,0.21965986755489367,0.1078492833163534,-0.07056645524281455,-0.14724495419478548,0.2479229418240973,0.0
2780,27.81000000000155,0.016408593945402332,1.2380862185036992,0.1665445010384123,4.494520495368401,0.15770247352169828,7.197751164900877,0.3959134224009787,4.4140137959214504e-16,-55.87165504212177,59.9944465893329,350.7598125091931,128.29740682079114,-137.76452326778193,-805.4455220263224,36.76320160361765,-102.38496029986004,23.36798475249371,0.0,60.24400000000089,0.0,0.0,-588.7645124638208,1.2165589303091464,165.06060842440883,-240.149483567642,-1370.8420497376496,2.249224823944083,0.2176350910353088,-1138.737029735904,1446.78308361426,10568.050425776168,-48.64662352010095,60.35070704612319,350.53211228684614,2.7398680104974176,-3.986280518684657,-22.75483118215307,2.351245117374416,0.21416851697501954,0.0909864355468018,-0.03649091742888018,-0.18782086446567287,0.41552136672753737,0.0
2790,27.910000000001563,0.019023387456777792,1.2436927465024192,0.1930195267036741,4.450044074931265,0.15614189736600928,7.390476598387827,0.4065143148474434,4.532202477739829e-16,-55.785519344877045,59.5739714128546,348.4947794491856,127.15547155882557,-135.7907305801424,-794.3462485792833,41.386513619100796,-116.67517945479472,26.57018844351187,0.0,60.24400000000089,0.0,0.0,-588.7580639160487,1.208709294829302,168.54198517792636,-252.46591003493708,-1356.5341240518198,2.2497564367275618,0.21764612191211632,-1143.5877592984386,1452.797717369791,10602.990311182011,-48.36702152545719,59.93859153233617,348.2695150623518,2.797655952093552,-4.19072289414603,-22.51733158574796,2.359351931322658,0.21273186134473185,0.07066198882239895,0.00858591937851743,-0.2172707226848365,0.4658471841704727,0.0
2800,28.01000000000158,0.01734614719832989,1.2493177933232977,0.17594615310789366,4.482956967243521,0.15729673569275518,7.5215222969625595,0.4137225038810752,4.612566123016387e-16,-55.645051469873046,59.15205844949397,346.24857463936274,125.90959179866535,-133.8449931609628,-783.4661940660676,26.43085559620912,-107.85039812796239,22.67249585673169,0.0,60.24400000000089,0.0,0.0,-588.7516570575625,1.200922268926078,152.3404473948745,-241.69539128892518,-1349.5453552668985,2.2504109466538256,0.2176629079560569,-1148.410788918128,1458.7707731700045,10637.704918039388,-48.09803824446811,59.52549366106904,346.02452826423826,2.528723979066335,-4.011941293554904,-22.401323870707106,2.3652933146108674,0.21585283327688326,0.04780568871893397,0.05269876273259565,-0.23895609912481602,0.3974521654567169,0.0
2810,28.11000000000159,0.01270750783062895,1.2549521917264843,0.12885588740315734,4.5695092761629965,0.16033365881273676,7.558186834866839,0.4157392424914928,4.635050614689253e-16,-55.44867626868215,58.76642566421164,344.00977632936883,124.5453070573342,-131.99742575541194,-772.6929857812528,-4.680574803076573,-80.32293549974324,12.966957476518726,0.0,60.24400000000089,0.0,0.0,-588.7452916475432,1.1931949325165314,119.86473225425765,-212.32036125515518,-1348.471319952277,2.2512121355991126,0.2178217785637262,-1153.2087579180045,1464.7039750662698,10672.195427886021,-47.870281642196616,59.14662565947867,343.78594850687415,1.9896542768450949,-3.524340370080872,-22.38349578302001,2.3688519527246887,0.2228613395396552,0.023122605026048012,0.08464177876468074,-0.2536235126877924,0.22662748021390114,0.0
2820,28.21000000000161,0.009647587635581772,1.2605419903195538,0.09779639757075316,4.627793584997344,0.1623787222806086,7.494061207676379,0.4122120023934483,4.595725637122499e-16,-55.21203866129609,58.44323736632801,341.77024070487215,123.09539146834534,-130.29935783423022,-761.9776880524494,-43.65216625188814,-42.220869564752114,0.16794677886164625,0.0,60.24400000000089,0.0,0.0,-588.7389676291909,1.185525441451576,79.44322521645721,-172.5202273989824,-1350.5487089027788,2.252169602866036,0.21821976688208555,-1157.9869385413353,1470.6020823825513,10706.46205858953,-47.70445282639504,58.82646643004586,341.5460820212275,1.3186910765629114,-2.8636914447742488,-22.417978701659237,2.3698849047972157,0.2320816546638347,-0.0025175148141775537,0.09588242554240267,-0.2567221527075029,-0.007428662279746007,0.0
2830,28.310000000001626,0.013016633317584238,1.2660766983183425,0.13190181350733762,4.569960645927722,0.1603494963483411,7.3617526769263115,0.4049343510795847,4.514587561261142e-16,-54.97363390705245,58.19147649572672,339.52697963990533,121.65639953198635,-128.77747041226843,-751.3716476665721,-79.40950947288407,-3.4554499212391683,-12.265156583561449,0.0,60.24400000000089,0.0,0.0,-588.7326850502291,1.1779132300349295,42.2468900591023,-132.2329203335076,-1352.3694893003626,2.2532476206587777,0.2188901620961992,-1162.7518795266694,1476.471559349298,10740.50451348505,-47.604599019200776,58.574148016915714,339.30250356786615,0.7012630313243091,-2.1949558517612653,-22.448202132998187,2.3683677210883607,0.2412361632178236,-0.02758117834283888,0.08346633894843278,-0.24203144113737585,-0.2331110196557095,0.0
2840,28.41000000000164,0.017762668052045467,1.2715917163370254,0.1799288138482661,4.486625371931818,0.15742545164673047,7.193872497937879,0.395700075721371,4.4116352072355916e-16,-54.75377662207925,58.00385455548748,337.28261500999787,120.26869973278096,-127.40761637371254,-740.8537648408915,-102.13159937576627,26.89637691477134,-21.205315645155792,0.0,60.24400000000089,0.0,0.0,-588.7264439613976,1.1703588509604137,18.137100357014674,-100.5112394589412,-1350.7855244474451,2.2543584552663907,0.21979598191260732,-1167.5096168542175,1482.3189637655573,10774.322535540508,-47.556756724694814,58.38265596553115,337.05836470689565,0.3010606924675388,-1.6684024875330277,-22.421909641581326,2.364441008816128,0.24812362050871284,-0.05050399664872381,0.05175296114326435,-0.21507824545113494,-0.38623313521142427,0.0
2850,28.510000000001654,0.019655588933660803,1.2771187469074998,0.19903139265314304,4.455422616337862,0.15633061811711796,7.020074771745676,0.3861403047587676,4.3050539232294043e-16,-54.55589769124281,57.86012002338767,335.04427030087976,118.94470781569342,-126.1486908218817,-730.4754302055461,-106.01968622389047,42.90454284259647,-24.672742935988783,0.0,60.24400000000089,0.0,0.0,-588.7202443206189,1.1628636289161334,12.925021591802945,-83.24414797928523,-1343.868417462154,2.2553834798414742,0.22084476372255693,-1172.2640692423374,1488.1494776652155,10807.916415087906,-47.53370857507168,58.232360394160594,334.82112037893523,0.21454454537883866,-1.3817832145820996,-22.307091452462224,2.3583702120413674,0.2512332441049536,-0.0703433321545266,0.009529467908159,-0.18077176025749345,-0.4414898293724354,0.0
2860,28.610000000001673,0.017501890749549828,1.28263159208116,0.17716269530699827,4.497775721232007,0.15781669197305292,6.85384017034931,0.3769965446519671,4.203110718037596e-16,-54.3609986107753,57.733754234214345,332.82128560456755,117.6474519960967,-124.9467311749832,-720.2880230695621,-90.3006776609613,42.61003983548989,-22.140628918208066,0.0,60.24400000000089,0.0,0.0,-588.7140859303223,1.15542871731788,27.34677433513538,-82.33669133949331,-1331.1427379180927,2.2562039131109315,0.2219159880521093,-1177.0160935762656,1493.9659404172028,10841.2873066564,-47.502804727730926,58.097134973946154,332.600200898011,0.4539335757110248,-1.3667201935378148,-22.095855818306774,2.350496830843859,0.25001348197522005,-0.08646347272636216,-0.03318717947145293,-0.14077686142076007,-0.39698877919703,0.0
2870,28.710000000001692,0.0116026048490017,1.2880205990211169,0.1174083793123717,4.608494085917635,0.16170154687430302,6.6925798884365655,0.3681263977620946,4.1042180093582406e-16,-54.13594055344202,57.59855641981435,330.62292602224517,116.28684169961186,-123.72472232019342,-710.1953982430034,-58.692582835467526,27.86431786074648,-14.464582711331087,0.0,60.24400000000089,0.0,0.0,-588.707968418151,1.1480550564278205,57.594258864144315,-95.86040445944694,-1313.3679493724856,2.256729447593907,0.22289119788202105,-1181.7633546131794,1499.7685298746592,10874.437310897725,-47.43409558666626,57.95092619886405,330.40475352873256,0.9560165139124804,-1.5912025174199182,-21.800809198799318,2.3412197798531142,0.2448991843145661,-0.09833231120943907,-0.06690175818521263,-0.09565582144878426,-0.2642643842590799,0.0
2880,28.810000000001704,0.003308383295174968,1.2928692539445776,0.03346639096224891,4.761994155241706,0.16708751421900722,6.543570893530397,0.3599301348196478,4.012838390340629e-16,-53.86586762660825,57.43326893612966,328.4566163480479,114.79770391154644,-122.40046791235879,-699.9992212635568,-17.892384280617865,3.7620432617053168,-3.5921189796728736,0.0,60.24400000000089,0.0,0.0,-588.7018912556961,1.1407442302229427,96.90531963092856,-118.63842465065348,-1292.2932314989255,2.2569109104874308,0.2236801054134684,-1186.5009270151568,1505.555075434761,10907.369355668643,-47.306553381787225,57.77371344996478,328.241926599355,1.608547235092742,-1.9692985965515533,-21.450986513161585,2.3309907567832693,0.2371974747937861,-0.105416571570415,-0.08387738722315287,-0.04521746431063725,-0.06761065778265259,0.0
2890,28.910000000001716,0.006043210162863975,1.297724500812068,0.06110769471044152,4.716150326432543,0.1654789588221945,6.398263553873849,0.3519374819999809,3.9237288077504e-16,-53.53278533027896,57.22760193848227,326.32582912444974,113.20073407342251,-121.01381440792768,-690.0504648898202,23.508253522733693,-22.435762752975393,7.7910081348973,0.0,60.24400000000089,0.0,0.0,-588.6958538102907,1.1334960965109242,136.7089875961562,-143.44957716090306,-1270.9553105652135,2.2567436628288786,0.22424053094547394,-1191.2224080345286,1511.32189880782,10940.086893770436,-47.11214283165038,57.55592254220058,326.1146893488398,2.269254823653048,-2.3811429712652044,-21.09679487692044,2.3203126563586087,0.2288358686205492,-0.10726184652966307,-0.07983598335464052,0.008168348358670138,0.14430352731873938,0.0
2900,29.01000000000173,0.013572080376760666,1.3025758793462918,0.13718234902111612,4.582982558974003,0.16080640557803524,6.242876415420056,0.3433903882796073,3.828437798499007e-16,-53.12774279430578,56.9841178121926,324.2291933631225,111.47006353375149,-119.56132330961177,-680.2820312471082,57.28919217378653,-43.12122544000102,16.965993716736428,0.0,60.24400000000089,0.0,0.0,-588.6898554309066,1.1263089886732076,168.75925570753805,-162.68254874961278,-1252.0058929612785,2.2562617601962445,0.2245877393466163,-1195.9213088025438,1517.0649909827607,10972.59342971975,-46.857075972549886,57.3006278530104,324.0212277671161,2.8012624611170502,-2.7003942093753803,-20.782250397736878,2.3097102973647186,0.2218711145965843,-0.10400263535551674,-0.05680521023181043,0.05564724581987194,0.3047835740563601,0.0
2910,29.11000000000175,0.01813214234204514,1.3074233571843212,0.18319854932831708,4.503939532561857,0.158032966054802,6.071718886373914,0.33397584177169315,3.7234756127861166e-16,-52.66198005902911,56.71648329620932,322.1613350333554,109.63257806740157,-118.07330973332908,-670.6807771707968,78.01506248812522,-52.63287465175871,22.01871686537697,0.0,60.24400000000089,0.0,0.0,-588.6838955304063,1.1191807537378808,187.6476405555268,-170.70618438508782,-1237.3459558358259,2.2555242870158017,0.22478757585643375,-1200.5923815973945,1522.7812398618325,11004.892082401497,-46.5592145394839,57.022139911134516,321.95584296741936,3.114793847611779,-2.8335798483680583,-20.538907705926032,2.2996582826664738,0.21788802334106813,-0.0963867232391181,-0.02148611231764949,0.09530612619655582,0.3880108261086568,0.0
