time,Gravity1,Gravity2,Gravity3,flipped,position1,position2,position3,velocity1,velocity2,velocity3,acceleration1,acceleration2,acceleration3,air speed,relative velocity1,relative velocity2,relative velocity3,Drag1,Drag2,Drag3,Lift1,Lift2,Lift3
0.0,0.0,0.0,-56.50557632961142,1,0.0,0.0,-0.02453350830566665,0.0,0.0,-0.490670166113333,0.0,0.0,-9.813403322266659,,,,,,,,,,
0.1,0.0,0.0,-56.47729712867986,0,-2.2909305752806597e-19,-0.0012471245188820671,-0.09775425536477758,-4.581861150561319e-18,-0.024942490377641343,-0.9737447750688855,-9.163722301122638e-17,-0.4988498075528268,0.15191114315560952,"[0, 0, 0]",0.0,0.0,-0.490670166113333,-0.0,-0.0,0.0012122551841619845,-1.8922173205618112e-19,-0.0010300751323452316,0.0
0.2,0.0,0.0,-56.42073915330921,0,-1.3751582337172694e-18,-0.0074860127544513705,-0.1694048722985339,-1.833944237322275e-17,-0.09983527433374471,-0.45926756360624144,-1.8351440144200226e-16,-0.9990058715692404,10.137633086097269,"[0, 0, 0]",-4.581861150561319e-18,-0.024942490377641343,-0.9737447750688855,2.2472278473574505e-20,0.00012233338618786838,0.004775846108923529,-7.454650510643059e-19,-0.004058122726124397,0.00010394888849645892
0.30000000000000004,0.0,0.0,-56.33590151016033,0,-4.356591977492938e-18,-0.023716182116215973,-0.13959459946158626,-4.128923250229062e-17,-0.22476811290154736,1.055473020345194,-2.754814011393552e-16,-1.4996508997868123,20.15717859293144,"[0, 0, 0]",-1.833944237322275e-17,-0.09983527433374471,-0.45926756360624144,4.3400855265061266e-20,0.00023626325182236842,0.0010868708355666918,-1.6965040423353427e-19,-0.000923533785968066,0.00020075715374851446
0.4,0.0,0.0,-56.222782434440845,0,-1.0093477421168871e-17,-0.054946331890394,0.09191236312657991,-7.344847637122802e-17,-0.3998348825820132,3.574666231418129,-3.677034762393929e-16,-2.0016844938225042,30.226685628527253,"[0, 0, 0]",-4.128923250229062e-17,-0.22476811290154736,1.055473020345194,2.243541019720289e-19,0.0012213268463921354,-0.005735144183707313,8.952025367358805e-19,0.0048732556323404464,0.0010377834876440187
0.5,0.0,0.0,-56.08138017310347,0,-1.9505350128493073e-17,-0.10618218053876682,0.6258294291503299,-1.1478897777525598e-16,-0.6248820903854432,7.103675089056871,-4.591065518411661e-16,-2.499259662246094,40.353491524247595,"[0, 0, 0]",-7.344847637122802e-17,-0.3998348825820132,3.574666231418129,1.3408371823890521e-18,0.0072991776530865644,-0.06525724745453747,8.86602845272908e-18,0.04826441092458636,0.005398488649181208
0.6,0.0,0.0,-55.91169299148004,0,-3.3508989359420427e-17,-0.18241444190412395,1.5634280524360193,-1.652838068432911e-16,-0.8997631369216994,11.648297376656917,-5.507900295195362e-16,-2.9983612684790297,50.53895422775331,"[0, 0, 0]",-1.1478897777525598e-16,-0.6248820903854432,7.103675089056871,4.132314418207663e-18,0.02249527194880321,-0.25572680898200334,2.1671528398737503e-17,0.11797430580978434,0.010377731230944168
0.7,0.0,0.0,-55.71371918092384,0,-5.302705897225389e-17,-0.28866586409062817,3.006554375818852,-2.2507758541337814e-16,-1.2252653068083845,17.214229090999734,-6.450855418822044e-16,-3.5116821292546723,60.77968005910303,"[0, 0, 0]",-1.652838068432911e-16,-0.8997631369216994,11.648297376656917,9.715129401373792e-18,0.05288670120036702,-0.6846691063160141,4.143354608181586e-17,0.22555371943792832,0.017422711284185845
0.7999999999999999,0.0,0.0,-55.487457067661474,0,-7.901861386009163e-17,-0.43015729876895925,5.057588963213938,-2.9475351234337656e-16,-1.6045633867582363,23.806462656901978,-7.48432996717764e-16,-4.074279469742363,71.06499125894186,"[0, 0, 0]",-2.2507758541337814e-16,-1.2252653068083845,17.214229090999734,1.9531177003747478e-17,0.1063227754992751,-1.4937700470790238,6.706800057793275e-17,0.36510119012615533,0.025986979688214066
0.8999999999999999,0.0,0.0,-55.23290502271454,0,-1.1254896657968873e-16,-0.6126880373892277,7.819340150019274,-3.758535420485651e-16,-2.0460513856471327,31.428561079204748,-8.735675973860071e-16,-4.755480508035562,81.37697718711357,"[0, 0, 0]",-2.9475351234337656e-16,-1.6045633867582363,23.806462656901978,3.533617166545826e-17,0.19236115909806636,-2.8540092516747007,9.112699385820503e-17,0.4960722494118367,0.033435432221269
