time,thrust,combustion_chamber.pressure,ox_tank.pressure,combustion_chamber.temperature,ox_tank.temperature,combustion_chamber.fuel_grain.geometry.effective_radius,OF,combustion_chamber.cstar,specific_impulse,fuel_flow,ox_flow,mass_flow,mass_flow_out,combustion_chamber.ideal_gas_constant,propellant_CG,propellant_mass,combustion_chamber.fuel_grain.regression_rate,combustion_chamber.fuel_grain.flux,combustion_chamber.fuel_grain.geometry.port_area,combustion_chamber.fuel_grain.geometry.burn_area,combustion_chamber.fuel_grain.geometry.length_regressed,nozzle.exit_pressure,ox_tank.ox_mass,ox_tank.oxidizer_center_of_mass,fuel_grain.fuel_mass,fuel_grain.total_CG
4.935000000000003,6573.997879713569,2847663.616247259,4400374.843609788,2224.8588295101304,287.0939575816861,0.07220629393490281,2.328496495102175,1299.1985303273125,191.9998381033249,1.0487497559618422,2.442010130996411,3.4907598869582532,3.490275347748446,379.53342299486354,2.1405627078716383,29.159091031843044,0.0029083169387560458,148.89038153434842,0.016379475191050735,0.36758185449106473,0.017570179026311278,83061.82618105512,23.71592102590728,1.8997006479337821,5.443170005935763,3.19
4.975000000000003,6565.805176295858,2844465.400950569,4394743.321951372,2225.298345373769,287.0393923432017,0.0723138359292828,2.330119123984176,1299.3302141227216,191.99543814214186,1.0469529394338668,2.4395250660862997,3.4864780055201665,3.4860055541796306,379.5338307592249,2.1411059719338748,29.025830189647785,0.002900605557523709,148.29622971812523,0.0164283017706458,0.3679304937228576,0.017686432787251904,82956.08502458571,23.618240620667425,1.9009530961869479,5.4075895689803595,3.19
5.015000000000003,6557.643396152489,2841264.2734870636,4389104.594640601,2225.732404857112,286.98470463238147,0.07242093344222814,2.3317218558619475,1299.460281272811,191.9918359992609,1.0451646416301212,2.4370332378630737,3.482197879493195,3.481737515129388,379.5342383603968,2.1416365768360515,28.892763182209823,0.0014464696444342281,147.70634553668825,0.016476998762191507,0.3682782076496556,0.01780237800521788,82850.41656539895,23.520659618023974,1.902191043691846,5.37210356418585,3.19
5.055000000000003,5861.502247806411,2570638.5570841073,4383458.62388563,3192.0390098197818,286.92989376951994,0.07247428139407612,5.165595452462187,1457.1980198250847,171.82106186740495,0.5216923653627393,2.694851710102008,3.2165440754647476,3.477471103136738,321.13471470305143,2.1427987669253623,28.777585790277236,0.0014440681540557197,147.33718090832488,0.016501282842829916,0.3684516046659689,0.017860197244833138,83577.42628630926,23.42317828850945,1.9034144242383588,5.354407501767786,3.19
5.095000000000003,6538.000033827594,2844854.3294809125,4377198.734607121,3073.1419360311934,286.8690609933493,0.07253122234197103,4.342731703132917,1444.3584434634122,237.54098737785887,0.5575146678283365,2.421136622939734,2.9786512907680707,2.8056749442420443,335.19585492232426,2.14409679998542,28.65088944906925,0.0015423992928116136,162.7040600707108,0.016527222190588473,0.3686368208812097,0.017921957596639223,85988.58051619069,23.315384220105372,1.9047517418046624,5.3355052289638785,3.19
5.135000000000003,6274.663961757465,2719660.9361440027,4371562.19228103,3170.0225082619145,286.81422990208773,0.07258415040068907,4.897773601393047,1456.2096155383615,204.18390585472855,0.5188774126749336,2.541344094158416,3.0602215068333494,3.1325640360460003,324.9399039438703,2.145230642754423,28.53646052831878,0.001434892170816065,145.92948228697455,0.016551351742646995,0.368809114508225,0.01797940891106428,86135.60056860023,23.218538755187783,1.9059390244756913,5.3179217731309985,3.19
5.175000000000003,6419.462151709372,2781951.4724299703,4365631.066738494,3130.030058540924,286.7564758258968,0.07263871947570175,4.617958692421442,1451.9149789641335,220.30474816131786,0.535611532269607,2.473431931205599,3.009043463475206,2.9703373608278474,329.687348153316,2.1464217175998392,28.416664710562635,0.0014804330200373617,152.96040734753535,0.01657624785182805,0.36898688162710774,0.01803868536149536,85978.78639633759,23.116884991421447,1.9071708402237135,5.299779719141189,3.19
5.215000000000003,6338.628405293851,2747205.5620125914,4359844.775258483,3150.6444173882346,286.7000752767545,0.07269222023989173,4.759642930555051,1454.3948104089718,212.03278217532528,0.5257698281117982,2.5024766454714644,3.0282464735832626,3.047356565464314,327.25176327632994,2.147565193702066,28.299927313935356,0.0014525598126448544,148.64393585517365,0.016600674728506157,0.3691612982581882,0.018096844591681333,85945.09165913977,23.01794771417322,1.9083553627770737,5.281979599762137,3.19
5.2550000000000034,6368.5333595974025,2760172.777107108,4353976.231659967,3140.753995941538,286.6428155801465,0.07274604563025222,4.689611419336798,1453.2810144379487,216.09597157060912,0.5296008909718279,2.483622385992427,3.013223276964255,3.0041647766903594,328.4383853620509,2.1487147180029593,28.181906898033024,0.001462445100673553,150.17002792214927,0.016625267968532934,0.36933690278304615,0.01815539992507842,85827.66305480873,22.91784864835436,1.9095392847818708,5.264058249678662,3.19
5.2950000000000035,6341.883544814145,2749139.08140023,4348137.810859902,3145.7175803384553,286.58579229313835,0.07279950853909119,4.725583618879515,1453.8297842680151,214.01670744883802,0.5266728099390864,2.488836403157391,3.0155092130964776,3.020658139569701,327.83096970417216,2.14984392406796,28.064748210624916,0.0014536786498087532,148.81639911618208,0.016649713607930945,0.36951145338665364,0.01821360382840702,85755.44737851527,22.818503752914665,1.9106997142809763,5.246244457710252,3.19
