time,Gravity1,Gravity2,Gravity3,flipped,position1,position2,position3,velocity1,velocity2,velocity3,acceleration1,acceleration2,acceleration3,air speed,relative velocity1,relative velocity2,relative velocity3,Drag1,Drag2,Drag3,Lift1,Lift2,Lift3
0.0,0.0,0.0,-56.50557632961142,1,0.0,0.0,-0.02453350830566665,0.0,0.0,-0.490670166113333,0.0,0.0,-9.813403322266659,,,,,,,,,,
0.1,0.0,0.0,-56.475659228855314,0,-2.4236393621192543e-19,-0.0013193678176198432,-0.09631059388977979,-4.847278724238509e-18,-0.026387356352396862,-0.9448715455689296,-9.694557448477017e-17,-0.5277471270479372,0.7293757331547261,"[0, 0, 0]",0.0,0.0,-0.490670166113333,-0.0,-0.0,0.0012122551841619845,-1.8922173205618112e-19,-0.0010300751323452316,0.0
0.2,0.0,0.0,-56.41582542815543,0,-1.4548185964667413e-18,-0.007919663571459366,-0.16073706335260787,-1.9401814480857804e-17,-0.1056185587243936,-0.34365784368763197,-1.9414514064761573e-16,-1.0568769203919974,11.294898304471227,"[0, 0, 0]",-4.847278724238509e-18,-0.026387356352396862,-0.9448715455689296,2.307053205795555e-20,0.00012559012701467972,0.004497098376805742,-7.01955128923183e-19,-0.003821265741882539,0.00010671620001801239
0.30000000000000004,0.0,0.0,-56.32607395750366,0,-4.609054098540139e-18,-0.025090521891695045,-0.1121194880089606,-4.368289556061014e-17,-0.2377986076803199,1.3160093505605772,-2.914764809474309e-16,-1.5867240587265283,21.89844558049295,"[0, 0, 0]",-1.9401814480857804e-17,-0.1056185587243936,-0.34365784368763197,3.5122690269715376e-20,0.00019119902050762264,0.0006221164527940226,-9.710657811680897e-20,-0.000528623589998457,0.00016246526220452213
0.4,0.0,0.0,-56.20640295082647,0,-1.0678628306241485e-17,-0.058131744944345656,0.15562162721997275,-7.770858859341677e-17,-0.4230258533726924,4.0388129540180895,-3.8903737970870185e-16,-2.1178208551209208,32.55762648865729,"[0, 0, 0]",-4.368289556061014e-17,-0.2377986076803199,1.3160093505605772,2.941476755056613e-19,0.0016012653646229993,-0.008861617034383741,1.3832157997524316e-18,0.007529876100959506,0.0013606241111058612
0.5,0.0,0.0,-56.05681055552399,0,-2.0636632482073337e-17,-0.112340594836222,0.7490962854661526,-1.2145149492322027e-16,-0.6611511444648344,7.830680210905508,-4.858207468873682e-16,-2.6446849667219183,43.27971864909108,"[0, 0, 0]",-7.770858859341677e-17,-0.4230258533726924,4.0388129540180895,1.6124823953795536e-18,0.008777945317252437,-0.08380688549961361,1.004411637473492e-17,0.05467762286904833,0.00572694213322201
0.6,0.0,0.0,-55.877294939972906,0,-3.545407878460472e-17,-0.19300301555947527,1.7755305622868693,-1.7489743112740738e-16,-0.952097270000231,12.698005325508825,-5.83097977196374e-16,-3.174237543986013,54.06678364297525,"[0, 0, 0]",-1.2145149492322027e-16,-0.6611511444648344,7.830680210905508,4.80361663324738e-18,0.02614967099951783,-0.3097169428381823,2.3886556623390243e-17,0.13003235784674685,0.010978745127160943
0.7,0.0,0.0,-55.66785430217064,0,-5.611076523071431e-17,-0.30545277909124946,3.3427825901301578,-2.3823629779478453e-16,-1.2968980006352524,18.647035231356945,-6.836793561511693e-16,-3.721777068714416,64.91381447398717,"[0, 0, 0]",-1.7489743112740738e-16,-0.952097270000231,12.698005325508825,1.1203571969776912e-17,0.06098940514972578,-0.8134082680340481,4.49635757909437e-17,0.24477030613914771,0.018352893566997278
0.7999999999999999,0.0,0.0,-55.42848687970438,0,-8.363131609683964e-17,-0.45526768020007635,5.559293132178402,-3.1217471952772183e-16,-1.699400021541286,25.683175609607922,-7.950890785075766e-16,-4.328263349406259,75.80899309103235,"[0, 0, 0]",-2.3823629779478453e-16,-1.2968980006352524,18.647035231356945,2.238782719133489e-17,0.12187365481988859,-1.7523215658344227,7.152226179928147e-17,0.38934905884198934,0.027079158144789332
0.8999999999999999,0.0,0.0,-55.15919096094838,0,-1.1916649884656886e-16,-0.6487122051818655,8.533962189939587,-3.9852893546686286e-16,-2.169490478094496,33.81020554561579,-9.319952402752439e-16,-5.073545781657946,86.73160562912489,"[0, 0, 0]",-3.1217471952772183e-16,-1.699400021541286,25.683175609607922,4.0363039075591115e-17,0.21972615072195203,-3.3207398161010158,9.394020432943736e-17,0.5113866539307073,0.03383734565832032
