time,Gravity1,Gravity2,Gravity3,flipped,position1,position2,position3,velocity1,velocity2,velocity3,acceleration1,acceleration2,acceleration3,air speed,relative velocity1,relative velocity2,relative velocity3,Drag1,Drag2,Drag3,Lift1,Lift2,Lift3
0.0,0.0,0.0,-56.50557632961142,1,0.0,0.0,-0.02453350830566665,0.0,0.0,-0.490670166113333,0.0,0.0,-9.813403322266659,,,,,,,,,,
0.1,0.0,0.0,-56.48537679855745,0,-1.6363980415816569e-19,-0.0008908136031390064,-0.10487453297068466,-3.2727960831633137e-18,-0.017816272062780126,-1.116150327187027,-6.545592166326627e-17,-0.3563254412556025,-2.6961998992072234,"[0, 0, 0]",0.0,0.0,-0.490670166113333,-0.0,-0.0,0.0012122551841619845,-1.8922173205618112e-19,-0.0010300751323452316,0.0
0.2,0.0,0.0,-56.444978289664235,0,-9.823196161162115e-19,-0.005347498924044282,-0.21215037493850003,-1.3100800155997602e-17,-0.07131743435532538,-1.0293665121692799,-1.3110415979341948e-16,-0.7136978045953023,4.431876199562166,"[0, 0, 0]",-3.2727960831633137e-18,-0.017816272062780126,-1.116150327187027,1.839563783643143e-20,0.00010014118818715292,0.006273625569149896,-9.79254460592073e-19,-0.00533081299453779,8.50917768987771e-05
0.30000000000000004,0.0,0.0,-56.38438028823043,0,-3.1119555503938023e-18,-0.016940696983328677,-0.27506529681808223,-2.949191852955421e-17,-0.16054652683036252,-0.22893192542236418,-1.9671820767771268e-16,-1.0708840449054404,11.576815535376149,"[0, 0, 0]",-1.3100800155997602e-17,-0.07131743435532538,-1.0293665121692799,6.806593119000009e-20,0.000370533671354006,0.005348130599070976,-8.347933244092012e-19,-0.004544403197125446,0.00031484915514895116
0.4,0.0,0.0,-56.30358153054447,0,-7.20886234179134e-18,-0.03924321878934363,-0.22214988959281645,-5.244621729839653e-17,-0.2855039092899364,1.2872400699276798,-2.6236776769913366e-16,-1.4282636042860377,18.746624371624726,"[0, 0, 0]",-2.949191852955421e-17,-0.16054652683036252,-0.22893192542236418,4.152305940797082e-20,0.00022604100728950747,0.00032232402684036785,-5.031177547342844e-20,-0.00027388454918026144,0.00019207112787902617
0.5,0.0,0.0,-56.202580757847805,0,-1.3929434702172328e-17,-0.075828310725294,0.0183145017230337,-8.196522990922329e-17,-0.44619792942907116,3.522047756389323,-3.280124845174013e-16,-1.785616798496657,25.94952935760813,"[0, 0, 0]",-5.244621729839653e-17,-0.2855039092899364,1.2872400699276798,3.4819613014292077e-19,0.0018954914477401345,-0.008546126565498257,1.3339706789646033e-18,0.007261798149438492,0.0016106333298462304
0.6,0.0,0.0,-56.08137671955874,0,-2.3927471931746223e-17,-0.13025509041140387,0.5183594928112693,-1.179955146822546e-16,-0.6423376642931261,6.478852065375388,-3.92593210943225e-16,-2.1371778987844423,33.18655682211316,"[0, 0, 0]",-8.196522990922329e-17,-0.44619792942907116,3.522047756389323,1.4651610251791664e-18,0.007975965131058024,-0.0629580019136954,9.828381164748634e-18,0.05350321508531567,0.006778165839903299
0.7,0.0,0.0,-55.93996817674192,0,-3.785142684162092e-17,-0.20605357053682502,1.3503506447484017,-1.6048358351523923e-16,-0.8736319382152968,10.160970973367261,-4.571681657164675e-16,-2.488707579658972,40.455821337724316,"[0, 0, 0]",-1.179955146822546e-16,-0.6423376642931261,6.478852065375388,3.922675368525098e-18,0.021354050116089072,-0.21538474137430982,2.3278423411601142e-17,0.126721834833295,0.012563677420074457
0.7999999999999999,0.0,0.0,-55.77835390636924,0,-5.635296813172323e-17,-0.30677127027405426,2.586974965568458,-2.0954724228680684e-16,-1.1407220565292884,14.571515443033865,-5.24105009714885e-16,-2.853094786620858,47.75506805560776,"[0, 0, 0]",-1.6048358351523923e-16,-0.8736319382152968,10.160970973367261,8.240904922341714e-18,0.04486139692456282,-0.5217704756838395,4.1756569972973004e-17,0.2273121795990243,0.019544114490982693
0.8999999999999999,0.0,0.0,-55.59653270620267,0,-8.011402992170452e-17,-0.43612046606680405,4.30120262721367,-2.65673993512819e-16,-1.4462618593257073,19.71303778987038,-5.984300148053585e-16,-3.25770126930752,55.075378881122546,"[0, 0, 0]",-2.0954724228680684e-16,-1.1407220565292884,14.571515443033865,1.5403949577582706e-17,0.08385519584535196,-1.0711612651348807,6.516942742659049e-17,0.35476583927144817,0.02777262387993656
