time,AOA,CD,CL,Stability [Calibers],Stability [Lengths],Thrust,Mass,Gravity1,Gravity2,Gravity3,Mach,Net Force1,Net Force2,Net Force3,Target Heading1,Target Heading2,position1,position2,position3,velocity1,velocity2,velocity3,acceleration1,acceleration2,acceleration3,rotation1,rotation2,angular_velocity1,angular_velocity2,angular_acceleration1,angular_acceleration2,air speed,relative velocity1,relative velocity2,relative velocity3,Drag1,Drag2,Drag3
68.04999999999828,3.141592653589793,0.9260050513652326,1.4514580673673338e-15,10.865833686656307,0.3812573223388178,0.0,60.28514002242852,0.0,0.0,-588.3957542511025,0.35738445493390747,0.0,0.0,-561.2066262494135,1.5707963267948966,3.141592653589793,0.0,0.0,14739.702827083796,0.0,0.0,-105.46242098439662,0.0,0.0,-9.309203330051515,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0]",0.0,0.0,-104.99684904666597,-0.0,-0.0,27.189128001689024
68.09999999999827,3.141592653589793,0.9262644982143218,1.4514580673673338e-15,10.865833686656307,0.3812573223388178,0.0,60.28514002242852,0.0,0.0,-588.3967234545328,0.3589613962271248,0.0,0.0,-560.9355076551192,1.5707963267948966,3.141592653589793,0.0,0.0,14734.418072341208,0.0,0.0,-105.92776871913152,0.0,0.0,-9.304706059344449,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0]",0.0,0.0,-105.46242098439662,-0.0,-0.0,27.461215799413605
68.14999999999827,3.141592653589793,0.9265238201229751,1.4514580673673338e-15,10.865833686656307,0.3812573223388178,0.0,60.28514002242852,0.0,0.0,-588.3976969474289,0.3605375732730517,0.0,0.0,-560.6627923800175,1.5707963267948966,3.141592653589793,0.0,0.0,14729.110055850026,0.0,0.0,-106.39289092819409,0.0,0.0,-9.300182303158428,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0]",0.0,0.0,-105.92776871913152,-0.0,-0.0,27.734904567411338
68.19999999999827,3.141592653589793,0.9267868774670845,1.4514580673673338e-15,10.865833686656307,0.3812573223388178,0.0,60.28514002242852,0.0,0.0,-588.398674727752,0.36211298141466874,0.0,0.0,-560.3883598781554,1.5707963267948966,3.141592653589793,0.0,0.0,14723.778788920888,0.0,0.0,-106.85778623732048,0.0,0.0,-9.295630061896981,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0]",0.0,0.0,-106.39289092819409,-0.0,-0.0,28.01031484959657
68.24999999999827,3.141592653589793,0.9270572626031603,1.4514580673673338e-15,10.865833686656307,0.3812573223388178,0.0,60.28514002242852,0.0,0.0,-588.3996567934504,0.3636876156613813,0.0,0.0,-560.1120933252902,1.5707963267948966,3.141592653589793,0.0,0.0,14718.42428293561,0.0,0.0,-107.32245317381037,0.0,0.0,-9.291047397698765,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0]",0.0,0.0,-106.85778623732048,-0.0,-0.0,28.28756346816026
68.29999999999826,3.141592653589793,0.9273275149167163,1.4514580673673338e-15,10.865833686656307,0.3812573223388178,0.0,60.28514002242852,0.0,0.0,-588.4006431424597,0.36526147116686347,0.0,0.0,-559.8342122064713,1.5707963267948966,3.141592653589793,0.0,0.0,14713.046549348575,0.0,0.0,-107.78689030753648,0.0,0.0,-9.286437951345725,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0]",0.0,0.0,-107.32245317381037,-0.0,-0.0,28.566430935988418
68.34999999999826,3.141592653589793,0.9275976335759842,1.4514580673673338e-15,10.865833686656307,0.3812573223388178,0.0,60.28514002242852,0.0,0.0,-588.401633772702,0.36683454338783367,0.0,0.0,-559.5547126811786,1.5707963267948966,3.141592653589793,0.0,0.0,14707.645599683441,0.0,0.0,-108.25109629779843,0.0,0.0,-9.281801659131943,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0]",0.0,0.0,-107.78689030753648,-0.0,-0.0,28.846921091523466
68.39999999999826,3.141592653589793,0.927867617801207,1.4514580673673338e-15,10.865833686656307,0.3812573223388178,0.0,60.28514002242852,0.0,0.0,-588.4026286820871,0.36840682777014727,0.0,0.0,-559.2735908598904,1.5707963267948966,3.141592653589793,0.0,0.0,14702.221445530979,0.0,0.0,-108.71506980069019,0.0,0.0,-9.277138456538674,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0]",0.0,0.0,-108.25109629779843,-0.0,-0.0,29.1290378221967
68.44999999999825,3.141592653589793,0.9281374668107628,1.4514580673673338e-15,10.865833686656307,0.3812573223388178,0.0,60.28514002242852,0.0,0.0,-588.4036278685127,0.36997831974873013,0.0,0.0,-558.990842854693,1.5707963267948966,3.141592653589793,0.0,0.0,14696.774098549235,0.0,0.0,-109.1788094690805,0.0,0.0,-9.272448279073844,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0]",0.0,0.0,-108.71506980069019,-0.0,-0.0,29.41278501381965
68.49999999999825,3.141592653589793,0.9284071798211545,1.4514580673673338e-15,10.865833686656307,0.3812573223388178,0.0,60.28514002242852,0.0,0.0,-588.4046313298633,0.3715490144140607,0.0,0.0,-558.7062274468807,1.5707963267948966,3.141592653589793,0.0,0.0,14691.303570466152,0.0,0.0,-109.64231385419338,0.0,0.0,-9.267727125441183,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0]",0.0,0.0,-109.1788094690805,-0.0,-0.0,29.69840388298253
68.54999999999825,3.141592653589793,0.9286882383973826,1.4514580673673338e-15,10.865833686656307,0.3812573223388178,0.0,60.28514002242852,0.0,0.0,-588.4056390640117,0.37311890608477616,0.0,0.0,-558.4194366172978,1.5707963267948966,3.141592653589793,0.0,0.0,14685.80987308781,0.0,0.0,-110.10558127948615,0.0,0.0,-9.262969886269538,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0]",0.0,0.0,-109.64231385419338,-0.0,-0.0,29.986202446713822
68.59999999999825,3.141592653589793,0.9289693139139715,1.4514580673673338e-15,10.865833686656307,0.3812573223388178,0.0,60.28514002242852,0.0,0.0,-588.4066510688159,0.37468798937318487,0.0,0.0,-558.1309873598965,1.5707963267948966,3.141592653589793,0.0,0.0,14680.293018301945,0.0,0.0,-110.56861015507712,0.0,0.0,-9.258185137369658,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0]",0.0,0.0,-110.10558127948615,-0.0,-0.0,30.275663708919453
68.64999999999824,3.141592653589793,0.9292502446967049,1.4514580673673338e-15,10.865833686656307,0.3812573223388178,0.0,60.28514002242852,0.0,0.0,-588.4076673421192,0.37625625961989667,0.0,0.0,-557.8408809357172,1.5707963267948966,3.141592653589793,0.0,0.0,14674.753018070418,0.0,0.0,-111.03139910600285,0.0,0.0,-9.25337289965948,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0]",0.0,0.0,-110.56861015507712,-0.0,-0.0,30.56678640640195
68.69999999999824,3.141592653589793,0.929531029911359,1.4514580673673338e-15,10.865833686656307,0.3812573223388178,0.0,60.28514002242852,0.0,0.0,-588.4086878817512,0.3778237121616723,0.0,0.0,-557.549113344706,1.5707963267948966,3.141592653589793,0.0,0.0,14669.189884423864,0.0,0.0,-111.49394675616401,0.0,0.0,-9.248533106786766,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0]",0.0,0.0,-111.03139910600285,-0.0,-0.0,30.85957453704523
68.74999999999824,3.141592653589793,0.9298116687230215,1.4514580673673338e-15,10.865833686656307,0.3812573223388178,0.0,60.28514002242852,0.0,0.0,-588.4097126855286,0.37939034232403235,0.0,0.0,-557.2556805884847,1.5707963267948966,3.141592653589793,0.0,0.0,14663.603629461806,0.0,0.0,-111.95625172614436,0.0,0.0,-9.24366569242707,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0]",0.0,0.0,-111.49394675616401,-0.0,-0.0,31.154032097043967
