time,AOA1,AOA,CD,CL,Thrust,Gravity1,Gravity2,Gravity3,flipped,Net Force1,Net Force2,Net Force3,position1,position2,position3,velocity1,velocity2,velocity3,acceleration1,acceleration2,acceleration3,rotation1,rotation2,angular_velocity1,angular_velocity2,angular_acceleration1,angular_acceleration2,air speed,relative velocity1,relative velocity2,relative velocity3,Drag1,Drag2,Drag3,Lift1,Lift2,Lift3
6.339999999999909,1.9935453619043964,1.9935453619043964,1.0463406899974483,0.9108987184447888,0.0,0.0,0.0,-41.454186539862235,0,-5.472386584134025e-13,-39.9708560071334,-81.4541751758506,-4.737292589976966e-14,48.169970926984384,1342.468108738894,-1.0669769677446856e-14,6.657198328072531,97.89770580403979,-1.29492659524762e-13,-9.458272671838436,-19.274438329151522,4.7123889803846755,2.087410568293869,3.8841192712828636e-15,16.180326434418834,-1.5971845858689547e-14,-13.438205345510225,"[0, 0, 0]",-9.380373033890893e-15,6.7520166071386685,98.09060644223975,4.0690191787849855e-15,-2.9288904578377912,-42.5497533445711,-5.513076775921874e-13,-37.04196554929561,2.5497647085827486
6.349999999999909,2.1553076166768337,2.1553076166768337,1.0463582230678776,0.910902734080021,0.0,0.0,0.0,-41.45417379033612,0,-5.52964085332855e-13,-39.77275372280663,-81.32245186794896,-4.74861320996037e-14,48.23607116855127,1343.4461228542575,-1.197147028936267e-14,6.562849985304011,97.70511726866947,-1.3084746285840093e-13,-9.411395881865705,-19.243268744913752,4.7123889803846755,2.2486646270762174,3.748755697240876e-15,16.070485322050793,-1.1100868949708018e-14,-8.530017128098065,"[0, 0, 0]",-1.0669769677446856e-14,6.657198328072531,97.89770580403979,4.618617545841946e-15,-2.881697912296721,-42.37692803059696,-5.57582702878697e-13,-36.891055810509904,2.5086499529841118
6.359999999999909,2.315733852330615,2.315733852330615,1.0463757199472783,0.9109065972552565,0.0,0.0,0.0,-41.454161065892905,0,-5.606063166334061e-13,-39.57563334030381,-81.19107190819989,-4.7612434385021957e-14,48.3012302647213,1344.4222126407153,-1.3288986794288905e-14,6.46896924870188,97.51284002291048,-1.326558381268458e-13,-9.364751438560413,-19.21218040688316,4.7123889803846755,2.409069164930791,3.667504621192876e-15,16.010422248863943,-5.149346259892047e-15,-3.482597509271974,"[0, 0, 0]",-1.197147028936267e-14,6.562849985304011,97.70511726866947,5.171206451544047e-15,-2.834894241409558,-42.20478525662444,-5.657775230849502e-13,-36.74073909889425,2.4678744143174645
6.369999999999909,2.4753117680022076,2.4753117680022076,1.0463931807828182,0.9109103088948717,0.0,0.0,0.0,-41.454148366491985,0,-5.717683871909202e-13,-39.37948926465221,-81.06003465540908,-4.775202307667377e-14,48.365452879971905,1345.3963812071052,-1.462875153607369e-14,6.3755538014191355,97.3208732550594,-1.352971102301109e-13,-9.318338017988497,-19.18117316333444,4.7123889803846755,2.5691259607565913,3.655723628436626e-15,16.000936916296094,2.793147708642199e-15,1.5855309957019288,"[0, 0, 0]",-1.3288986794288905e-14,6.46896924870188,97.51284002291048,5.728273927127557e-15,-2.78847653747795,-42.03332185591869,-5.774966611180478e-13,-36.59101272717426,2.4274355670015884
6.379999999999908,2.6345431365708496,2.6345431365708496,1.0464106057208922,0.9109138699164149,0.0,0.0,0.0,-41.45413569209288,0,-5.899963149450994e-13,-39.18431593851988,-80.9293394664013,-4.7905183279056375e-14,48.42874365567802,1346.368631654155,-1.600328894044634e-14,6.282601339803579,97.12921615493235,-1.3961037064441953e-13,-9.27215430512281,-19.15024686207353,4.7123889803846755,2.7293389956384257,3.743391756624707e-15,16.04167006007077,1.474047792897392e-14,6.561097759233406,"[0, 0, 0]",-1.462875153607369e-14,6.3755538014191355,97.3208732550594,6.2925516183325916e-15,-2.742441915973246,-41.86253467963613,-5.96288866563432e-13,-36.441874022546635,2.387330905327708
6.389999999999908,2.7939319331101173,2.7939319331101173,1.0464279949071267,0.910917281230663,0.0,0.0,0.0,-41.454123042655226,0,-6.253085242012184e-13,-38.99010784192491,-80.7989856960769,-4.807240558451062e-14,48.491107210243584,1347.3389670744991,-1.7441172150403018e-14,6.190109573309093,96.93786791386972,-1.4796627134691598e-13,-9.226198993774307,-19.119401350451,4.7123889803846755,2.8902030968255277,3.999005417624894e-15,16.13115017734961,3.6382254271063377e-14,11.334925696534503,"[0, 0, 0]",-1.600328894044634e-14,6.282601339803579,97.12921615493235,6.869363100505855e-15,-2.6967875153313123,-41.69242059670895,-6.321778873017243e-13,-36.2933203265936,2.3475579432872675
6.399999999999908,2.953972978866414,2.953972978866414,1.0464453484863847,0.910920543741678,0.0,0.0,0.0,-41.454110418138754,0,-7.220801135887195e-13,-38.796859491947146,-80.66897269746761,-4.82547880942365e-14,48.552548139232165,1348.3073905526921,-1.9035329794772684e-14,6.0980762244076026,96.7468277247406,-1.7086525752701742e-13,-9.180470786523845,-19.088636475375257,4.7123889803846755,3.0521929913653163,4.645514639036972e-15,16.26682873060809,9.291959001135228e-14,15.80078495516103,"[0, 0, 0]",-1.7441172150403018e-14,6.190109573309093,96.93786791386972,7.470861458060497e-15,-2.6515104967493603,-41.52297649373033,-7.295509750467799e-13,-36.145348995197786,2.3081142144014724
6.409999999999908,3.115140994892591,3.115140994892591,1.0464626666027714,0.9109236583468636,0.0,0.0,0.0,-41.454097818503286,0,-2.0121997002944744e-12,-38.60456544244248,-80.53929982179156,-4.846131665500334e-14,48.613071015496715,1349.2739051652256,-2.2270382358595124e-14,6.00649902850171,96.5560947819471,-4.761452552374706e-13,-9.134968394654566,-19.057952083325546,4.7123889803846755,3.2157526637866076,9.245930350081918e-15,16.445105753650186,8.271635521976367e-13,19.85461965325815,"[0, 0, 0]",-1.9035329794772684e-14,6.0980762244076026,96.7468277247406,8.136606027383316e-15,-2.6066080439847887,-41.354199274840575,-2.0203363063218576e-12,-35.997957398457686,2.2689972715522955
6.419999999999908,3.005305347448557,3.005305347448557,1.0464799493996386,0.9109266259370224,0.0,0.0,0.0,-41.45408524370877,1,2.3117153385758595e-13,33.28906555744765,-84.87037579213805,-4.869455656144887e-14,48.673104560716304,1350.2384875939622,-2.43775989305117e-14,6.000210015415472,96.36039096536662,5.470194085415554e-14,7.877165777406775,-20.08281123276867,1.5707963267948826,3.0673619374177576,1.408598406452388e-14,-16.4592469486944,1.4084719069075565e-13,17.02638064441527,"[0, 0, 0]",-2.2270382358595124e-14,6.00649902850171,96.5560947819471,9.49945088462261e-15,-2.562077363156006,-41.186085861613975,2.2167208297296331e-13,35.85114292060366,-2.2302046868153056
6.429999999999907,3.0051738022169676,3.0051738022169676,1.0464971998615982,0.9109294478497878,0.0,0.0,0.0,-41.454072694058546,0,2.1865971165673267e-13,33.14891074860907,-84.69361175048472,-4.893567147028099e-14,48.733499690041235,1351.2010884087426,-2.3845382835911696e-14,6.078815849570697,96.15977199072968,5.174127806584517e-14,7.844001053638335,-20.040983694618497,1.5707963267948828,2.9036189427270553,1.4088612781368182e-14,-16.289351989446104,-1.403214473218952e-13,16.952611205243816,"[0, 0, 0]",-2.43775989305117e-14,6.000210015415472,96.36039096536662,1.0376469937446213e-14,-2.5540250711646038,-41.01637338701192,2.0828324171928647e-13,35.70293581977367,-2.22316566941426
6.439999999999907,2.8404871608663984,2.8404871608663984,1.0465144138801792,0.9109321242502535,0.0,0.0,0.0,-41.45406017019569,0,3.732932455998098e-13,32.971328480125514,-84.54671295525563,-4.917062346440516e-14,48.79467899806076,1352.161684948479,-2.314501598892269e-14,6.157045754334427,95.9595359565237,8.833209133195562e-14,7.801979899107611,-20.00622314657836,1.570796326794883,2.7414599377482656,1.3152361505934094e-14,-16.14244900631183,-4.6928807764922336e-14,12.427985421611247,"[0, 0, 0]",-2.3845382835911696e-14,6.078815849570697,96.15977199072968,1.0128637412176274e-14,-2.5820563276076176,-40.8451175153635,3.631646081876335e-13,35.55338480773313,-2.247535269696446
6.449999999999907,2.6773848333359713,2.6773848333359713,1.0465315887443816,0.9109346556351827,0.0,0.0,0.0,-41.454047672415,0,4.1273756358616546e-13,32.79466537306606,-84.40029108940799,-4.9397423677768085e-14,48.85663850950771,1353.1202808630792,-2.2215026683662383e-14,6.234856535055126,95.75964696352096,9.766576972010604e-14,7.760176245032143,-19.971575453968047,1.5707963267948832,2.580537460450735,1.2822691562226177e-14,-16.04204645319432,-1.90051809766612e-14,7.6525252018903585,"[0, 0, 0]",-2.314501598892269e-14,6.157045754334427,95.9595359565237,9.810531068206787e-15,-2.6098011204735463,-40.674588829091626,4.0292703251795866e-13,35.40446649353961,-2.27165458790136
6.459999999999907,2.515519796682483,2.515519796682483,1.0465487279128403,0.9109370434215635,0.0,0.0,0.0,-41.45403520066895,0,4.274642477740125e-13,32.61890961438124,-84.2542965996376,-4.961460353702212e-14,48.91937404394679,1354.0768796176058,-2.1220945167144587e-14,6.312250352760783,95.56010394179599,1.0115053358345314e-13,7.718587296099196,-19.93702889102759,1.5707963267948835,2.420377098297763,1.2701813654354612e-14,-15.990025977400022,-5.1704005976518045e-15,2.751569956969466,"[0, 0, 0]",-2.2215026683662383e-14,6.234856535055126,95.75964696352096,9.396590359003582e-15,-2.637241613135478,-40.504753302896496,4.1806765741500893e-13,35.25615122751672,-2.295508096072159
6.4699999999999065,2.354417630872826,2.354417630872826,1.0465658315312387,0.9109392884913792,0.0,0.0,0.0,-41.454022754912415,0,4.32865542314251e-13,32.44405591039263,-84.1087282681979,-4.982172350941089e-14,48.98288144245179,1355.0314846667222,-2.0203049310610004e-14,6.389229348239628,95.36090588149284,1.0242863772346382e-13,7.677211799669746,-19.902583169602572,1.5707963267948837,2.260491687467157,1.2692548289957526e-14,-15.987056188721175,3.317327718234593e-15,-2.157612221200141,"[0, 0, 0]",-2.1220945167144587e-14,6.312250352760783,95.56010394179599,8.957291606669245e-15,-2.6643802459618273,-40.33560759091603,4.2390825070758173e-13,35.10843615635446,-2.3190979223694512
6.479999999999906,2.193591164707429,2.193591164707429,1.0465828997395132,0.9109413917194509,0.0,0.0,0.0,-41.45401033510044,0,4.3381663724046253e-13,32.2700990470379,-83.96358492588925,-5.001862694420944e-14,49.04715656744223,1355.9840994550077,-1.917763764909983e-14,6.465795649847697,95.1620517755797,1.0265369457857109e-13,7.636048521944268,-19.86823801302619,1.570796326794884,2.1003931201543327,1.2755270195501767e-14,-16.032657273843657,9.22705339061368e-15,-6.962604803296321,"[0, 0, 0]",-2.0203049310610004e-14,6.389229348239628,95.36090588149284,8.509764799180602e-15,-2.691219437502801,-40.167148414676625,4.253068724412819e-13,34.961318484540705,-2.342426176112193
6.489999999999906,2.032552283005717,2.032552283005717,1.0465999326768487,0.9109433539742469,0.0,0.0,0.0,-41.45399794118814,0,4.3236532779416646e-13,32.09703384578126,-83.81886540548783,-5.020527922152724e-14,49.11219530255969,1356.9347274169845,-1.815281781446028e-14,6.541951373645068,94.96354061978907,1.0231027234933903e-13,7.595096237529849,-19.833993145099164,1.5707963267948841,1.9396036093171325,1.2870016046362943e-14,-16.125244893596374,1.372211678162153e-14,-11.554919147247048,"[0, 0, 0]",-1.917763764909983e-14,6.465795649847697,95.1620517755797,8.060917749964678e-15,-2.7177615864458757,-39.99937251483289,4.243044100442018e-13,34.814795432227136,-2.3654949494667994
6.499999999999906,1.8708231913501805,1.8708231913501805,1.0466169304816881,0.9109451761179377,0.0,0.0,0.0,-41.453985573130815,0,4.2954413119606627e-13,31.92485516327715,-83.6745685417419,-5.038170857549347e-14,49.17799355254532,1357.8833719771465,-1.713305297878707e-14,6.61769862347952,94.76537141261313,1.0164269478530257e-13,7.554353729360618,-19.799848290088892,1.5707963267948843,1.7776665594613894,1.3025572973816632e-14,-16.26216507755223,1.7389268709116324e-14,-15.829117643924253,"[0, 0, 0]",-1.815281781446028e-14,6.541951373645068,94.96354061978907,7.614164935948132e-15,-2.7440090718151127,-39.83227665099455,4.2192996626011813e-13,34.668864235092265,-2.388306317616531
6.509999999999906,1.7079472868717633,1.7079472868717633,1.0466338932917383,0.910946859006448,0.0,0.0,0.0,-41.45397323088389,0,4.2595680689174005e-13,31.753557891096193,-83.53069317139469,-5.054797819218631e-14,49.24454724311806,1358.830036549986,-1.6120870359780365e-14,6.693039491069488,94.56754315529902,1.007938290160387e-13,7.513819788632892,-19.765803172734817,1.5707963267948846,1.6141571225270916,1.321537812368895e-14,-16.439722309307317,2.057176126534737e-14,-19.68232870709359,"[0, 0, 0]",-1.713305297878707e-14,6.61769862347952,94.76537141261313,7.171366814764271e-15,-2.7699642531480695,-39.6658576015993,4.187854400769758e-13,34.52352214424426,-2.410862338911505
6.519999999999905,1.543499714135852,1.543499714135852,1.0466508212439738,0.9109484034895117,0.0,0.0,0.0,-41.45396091440288,0,4.2201475774491187e-13,31.58313695545381,-83.38723813320689,-5.0704170524434157e-14,49.311852320853845,1359.7747245400217,-1.51175960897888e-14,6.767976056086357,94.37005485184407,9.986102498227382e-14,7.473493214740959,-19.731857518253786,1.5707963267948848,1.4486924797843441,1.343575494239311e-14,-16.65320623924221,2.3503602475484572e-14,-23.014457279884567,"[0, 0, 0]",-1.6120870359780365e-14,6.693039491069488,94.56754315529902,6.733559592887753e-15,-2.795629470670933,-39.50011216378679,4.152811981520241e-13,34.37876642612474,-2.4331650550172226
6.529999999999905,1.3770976470380614,1.3770976470380614,1.046667714474641,0.9109498104107208,0.0,0.0,0.0,-41.453948623643456,0,4.180557336026922e-13,31.41358731694091,-83.24420226797847,-5.0850376854603274e-14,49.37990475306546,1360.7174393418259,-1.412366994403489e-14,6.842510386236128,94.17290550899108,9.892420416850836e-14,7.433372815213351,-19.69801105234519,1.570796326794885,1.2809418224307965,1.3685157801168389e-14,-16.89692523146734,2.6376969279571147e-14,-25.729341165141587,"[0, 0, 0]",-1.51175960897888e-14,6.767976056086357,94.37005485184407,6.301270088203227e-15,-2.8210070454718967,-39.33503715327338,4.1175446351448895e-13,34.23459436241281,-2.4552164910616363
6.539999999999905,1.2084102694014875,1.2084102694014875,1.046684573119264,0.9109510806075796,0.0,0.0,0.0,-41.45393635856144,0,4.1442693767667377e-13,31.244903970257365,-83.1015844185704,-5.098668881081437e-14,49.44870052768334,1361.658184340052,-1.313872129818459e-14,6.916644537340444,93.97609413622337,9.806552500155197e-14,7.393457405649782,-19.664263501196125,1.5707963267948852,1.1106359107882329,1.3963989670128438e-14,-17.164257097045386,2.9389404512438826e-14,-27.73703195046774,"[0, 0, 0]",-1.412366994403489e-14,6.842510386236128,94.17290550899108,5.874651931097173e-15,-2.8460992796728317,-39.170629404228116,4.085522857455766e-13,34.091003249930196,-2.4770186557808396
6.549999999999905,1.037168334173121,1.037168334173121,1.0467013973126482,0.9109522149115538,0.0,0.0,0.0,-41.453924119112756,0,4.115795175806392e-13,31.077081943947462,-82.95938342992545,-5.111318959211639e-14,49.51823565313713,1362.5969629094618,-1.2161434962219191e-14,6.990380553416985,93.77961974575996,9.739174219152757e-14,7.353745809658537,-19.63061459148629,1.5707963267948855,0.9375759820303953,1.42749240894173e-14,-17.447728654522145,3.2797479345333734e-14,-28.95727954488406,"[0, 0, 0]",-1.313872129818459e-14,6.916644537340444,93.97609413622337,5.453520978304116e-15,-2.8709084565992393,-39.0068857691494,4.061259966023351e-13,33.9479904005467,-2.498573541663298
6.559999999999905,0.8631730711514944,0.8631730711514944,1.0467181871888855,0.910953214148123,0.0,0.0,0.0,-41.45391190525346,0,4.102374285650561e-13,30.910116300137933,-82.81759814908892,-5.1229942294066094e-14,49.58850615823801,1363.5337784149533,-1.1189105427720813e-14,7.06372046675925,93.58348135255056,9.707416470814821e-14,7.3142368587944935,-19.597064050392905,1.5707963267948857,0.7616416594226745,1.4623974948403876e-14,-17.73913586702201,3.7012692451981276e-14,-29.324162955088923,"[0, 0, 0]",-1.2161434962219191e-14,6.990380553416985,93.77961974575996,5.0373032711640394e-15,-2.8954368409485243,-38.843803118742706,4.0520012529389206e-13,33.805553141086456,-2.519883125092751
6.569999999999904,0.6863040962261967,0.6863040962261967,1.0467349428813586,0.9109540791368297,0.0,0.0,0.0,-41.45389971693974,0,4.118068459210821e-13,30.74400213427813,-82.67622742522872,-5.1336970355857586e-14,49.659508092061884,1364.4686342115874,-1.0216506930577556e-14,7.136666298015711,93.38767797427062,9.744553472050323e-14,7.274929392497635,-19.563611605595465,1.570796326794886,0.5827974058113001,1.5023208308098088e-14,-18.029714855252863,4.283397948686118e-14,-28.791634691081672,"[0, 0, 0]",-1.1189105427720813e-14,7.06372046675925,93.58348135255056,4.624854879307746e-15,-2.919686678956605,-38.68137834179931,4.0718199104177435e-13,33.663688813234735,-2.5409493664896736
6.579999999999904,0.5065258648668867,0.5065258648668867,1.0467516645227448,0.9109548106913289,0.0,0.0,0.0,-41.4538875541279,0,4.196589920000697e-13,30.578734574882535,-82.53527010965495,-5.143421669724634e-14,49.73123752383331,1365.4015336446153,-9.232761347173815e-15,7.209220056268359,93.19220863131623,9.930358196024504e-14,7.235822258032117,-19.530256985280374,1.5707963267948861,0.40109697786510246,1.549825942342956e-14,-18.31037073398667,5.217624357943356e-14,-27.339541055679724,"[0, 0, 0]",-1.0216506930577556e-14,7.136666298015711,93.38767797427062,4.2140018271899014e-15,-2.9436601985628634,-38.51960834507565,4.154449901728798e-13,33.5223947734454,-2.561774210451387
6.589999999999904,0.32389212636487597,0.32389212636487597,1.0467683522450217,0.9109554096194383,0.0,0.0,0.0,-41.4538754167744,0,4.4481662944319817e-13,30.414308783275565,-82.39472505583936,-5.1521430305813913e-14,49.8036905428102,1366.3324800495059,-8.209960366340654e-15,7.281383739110649,92.9970723467991,1.0525661420638698e-13,7.19691431042589,-19.49699991814554,1.5707963267948863,0.21668529525555946,1.611563950392684e-14,-18.571965787921933,7.129977252002249e-14,-24.979469731372795,"[0, 0, 0]",-9.232761347173815e-15,7.209220056268359,93.19220863131623,3.800261733252738e-15,-2.967359609573479,-38.35849005317405,4.4101636770994543e-13,33.38166839284904,-2.582359585890911
6.599999999999904,0.13854779301300107,0.13854779301300107,1.0467850061794706,0.9109558767231857,0.0,0.0,0.0,-41.45386330483581,0,5.577747398639795e-13,30.250719953338525,-82.25459111943408,-5.159759884901439e-14,49.87686325816938,1367.2614767519726,-7.023748273754144e-15,7.353159332724832,92.80226814654135,1.31985804310915e-13,7.158204412410811,-19.463840133404812,1.5707963267948866,0.02979716063168239,1.7173337004744193e-14,-18.805661136853477,1.4023972764344806e-13,-21.759600054936122,"[0, 0, 0]",-8.209960366340654e-15,7.281383739110649,92.9970723467991,3.372194690778622e-15,-2.990787103823139,-38.198020408423865,5.544025451732008e-13,33.24150705716166,-2.6027074061744133
6.6099999999999035,0.049272339919666126,0.049272339919666126,1.1004709775749837,0.6492565301498628,0.0,0.0,0.0,-41.4538512182688,0,1.8315607206727449e-13,-26.760854704602718,-79.57292436257961,-5.166345318466036e-14,49.95041549659934,1368.1885421054494,-6.1471188554397385e-15,7.357288353267278,92.61080254883663,4.3340079351966127e-14,-6.332400303921722,-18.829279407539754,1.5707963267948868,-0.15843978937024616,1.915855024224708e-14,-18.841728863532232,2.568029198571291e-13,14.546054719184767,"[0, 0, 0]",-7.023748273754144e-15,7.353159332724832,92.80226814654135,3.0265264133386283e-15,-3.1684693235858603,-39.98840858417028,1.8012954565393586e-13,-23.592385381016857,1.8693354398594673
6.619999999999903,0.23771638253559832,0.23771638253559832,1.046818420592938,0.9109564203914242,0.0,0.0,0.0,-41.453839156834604,1,-2.0626939310208182e-13,-35.97235289960968,-76.71444139623434,-5.172506110539574e-14,50.02361726737489,1369.1137255769827,-6.174465291635642e-15,7.283065801842085,92.42589175780348,-4.8809366591146894e-14,-8.512109981116895,-18.152878799089585,4.71238898038468,0.15749282153317706,2.0861062995041533e-14,18.652335296118412,8.369963070176179e-14,-23.332658763578877,"[0, 0, 0]",-6.1471188554397385e-15,7.357288353267278,92.61080254883663,2.514269510167486e-15,-3.0092481077961826,-37.87929315123422,-2.0878366261224932e-13,-32.9631047918135,2.61869091183449
6.629999999999903,0.23612930942650767,0.23612930942650767,1.0468351838565422,0.9109564952825385,0.0,0.0,0.0,-41.45382711988957,0,-2.0810950806071543e-13,-35.799635903667216,-76.5906456912117,-5.178925711226606e-14,50.09602334164148,1370.0370775829629,-6.664736082428197e-15,7.19814905147522,92.24450943822116,-4.924479156736405e-14,-8.471240092256043,-18.12358511737565,4.71238898038468,0.34285263113116876,2.0858660560422568e-14,18.419626623479925,-8.418011762555503e-14,-23.209075764118875,"[0, 0, 0]",-6.174465291635642e-15,7.283065801842085,92.42589175780348,2.520103297746366e-15,-2.972577750139712,-37.723557201223976,-2.1062961135846179e-13,-32.8270581535275,2.5867386299018467
6.639999999999903,0.420728180662238,0.420728180662238,1.0468517070884247,0.9109564397290393,0.0,0.0,0.0,-41.45381510677772,0,-2.60674144712521e-13,-35.62528579300332,-76.4733237931512,-5.185867767089929e-14,50.167582301559904,1370.958617192134,-7.219375644217718e-15,7.113642932210317,92.06341239599635,-6.168312079054011e-14,-8.429983760724639,-18.09582332758471,4.71238898038468,0.5258251635075214,2.0171047152628137e-14,18.174879851790593,-5.334256393333114e-14,-25.74027857374769,"[0, 0, 0]",-6.664736082428197e-15,7.19814905147522,92.24450943822116,2.714511248697184e-15,-2.9317674891200705,-37.57069378347775,-2.633886559612182e-13,-32.69351830388325,2.5511850971042835
6.649999999999903,0.6029408812077494,0.6029408812077494,1.0468681977212384,0.9109562562256552,0.0,0.0,0.0,-41.45380311725098,0,-2.8107850895928373e-13,-35.45177648869274,-76.35631050096089,-5.193407629010335e-14,50.238298258128275,1371.8783472171467,-7.860348196595069e-15,7.02954838146395,91.88259260654362,-6.651138968493034e-14,-8.38892638854883,-18.068134562961607,4.71238898038468,0.7062463916167145,1.970046479332603e-14,17.90936577004803,-4.0773907927090266e-14,-27.36253777476457,"[0, 0, 0]",-7.219375644217718e-15,7.113642932210317,92.06341239599635,2.934256302244498e-15,-2.891282104495195,-37.418422498273856,-2.8401276526152824e-13,-32.56049438419754,2.515915114563945
6.659999999999902,0.7826034162450795,0.7826034162450795,1.0468846565031615,0.9109559455140682,0.0,0.0,0.0,-41.45379115127268,0,-2.9196656800061143e-13,-35.27909926872693,-76.23959858322554,-5.2016069752377814e-14,50.3081753171354,1372.7962704269203,-8.538344258297382e-15,6.945863419961974,91.70204934816711,-6.908782265553208e-14,-8.3480659118465,-18.04051711234216,4.71238898038468,0.8839543919994396,1.9328523445034547e-14,17.63223430649698,-3.361436173120663e-14,-28.063754935445345,"[0, 0, 0]",-7.860348196595069e-15,7.02954838146395,91.88259260654362,3.188084969615029e-15,-2.851120202007685,-37.26673489923429,-2.9515465297022647e-13,-32.427979066719246,2.4809274672814237
6.669999999999902,0.9595538568823885,0.9595538568823885,1.046901083560436,0.9109555083302897,0.0,0.0,0.0,-41.453779208806786,0,-2.9883707528788934e-13,-35.10724955968112,-76.1231874763339,-5.21049482301639e-14,50.377217564656014,1373.712389583203,-9.237351298919798e-15,6.862586084160683,91.5217819083936,-7.07135854689512e-14,-8.30740124841169,-18.01297084235947,4.71238898038468,1.0588784623614973,1.90167461281123e-14,17.35257976591455,-2.874110165324252e-14,-27.867153181040038,"[0, 0, 0]",-8.538344258297382e-15,6.945863419961974,91.70204934816711,3.4558225767797043e-15,-2.811279434956797,-37.115628380338485,-3.0229289786466907e-13,-32.29597012472433,2.44622011281137
6.679999999999902,1.1337214954457355,1.1337214954457355,1.046917479017947,0.9109549454050547,0.0,0.0,0.0,-41.45376728981734,0,-3.036905234719957e-13,-34.936222825732656,-76.00707661991372,-5.2200886134118584e-14,50.44542906718329,1374.6267074406255,-9.950229492016539e-15,6.779714421293944,91.34178957607975,-7.186205315039701e-14,-8.2669313249362,-17.98549562041309,4.71238898038468,1.231036917383134,1.8747950609882744e-14,17.07911123841277,-2.5018001992668838e-14,-26.826552319316086,"[0, 0, 0]",-9.237351298919798e-15,6.862586084160683,91.5217819083936,3.730910944594479e-15,-2.771757476909092,-36.96510035628335,-3.074214344165902e-13,-32.16446534882356,2.411791026186973
6.689999999999902,1.3051246412423216,1.3051246412423216,1.0469338429999542,0.9109542574638629,0.0,0.0,0.0,-41.45375539426846,0,-3.0745058060766507e-13,-34.766014560477664,-75.89126545229061,-5.23040037751814e-14,50.51281387173623,1375.539226746713,-1.0673298720546726e-14,6.697246489293897,91.16207164140971,-7.275179255564032e-14,-8.226655075073174,-17.958091313594448,4.71238898038468,1.4005318836936331,1.8513258215809866e-14,16.81988202368708,-2.1920476821906976e-14,-25.019290625822173,"[0, 0, 0]",-9.950229492016539e-15,6.779714421293944,91.34178957607975,4.010422563740659e-15,-2.732552019296681,-36.81514825585418,-3.114610031714057e-13,-32.03346254118098,2.377638197832044
6.699999999999902,1.4738654155348634,1.4738654155348634,1.0469501756300956,0.9109534452270176,0.0,0.0,0.0,-41.45374352212437,0,-3.1062675016835074e-13,-34.5966202867043,-75.77575341052807,-5.2414393141378173e-14,50.5793760059663,1376.4499502418996,-1.1404574518808131e-14,6.615180356721614,90.98262739589826,-7.350336709664082e-14,-8.186571439383446,-17.930757788696308,4.71238898038468,1.567541743103667,1.8307860088482625e-14,16.582089858319677,-1.915914864354111e-14,-22.5391424476584,"[0, 0, 0]",-1.0673298720546726e-14,6.697246489293897,91.16207164140971,4.29284574032729e-15,-2.6936607712610248,-36.66576952183259,-3.14919595908678e-13,-31.90295951544328,2.3437596334288813
6.709999999999901,1.6401221947738203,1.6401221947738203,1.0469664770313925,0.9109525094096693,0.0,0.0,0.0,-41.45373167334942,0,-3.1355302758094623e-13,-34.42803555617602,-75.66053993046827,-5.253213136598998e-14,50.6451194782634,1377.358880659541,-1.2143070403553102e-14,6.533514102698275,90.80345613239366,-7.41958098523534e-14,-8.14667936528425,-17.90349491222245,4.71238898038468,1.7323119150263613,1.8129342780649128e-14,16.371944526219185,-1.6544312923158004e-14,-19.489923972439627,"[0, 0, 0]",-1.1404574518808131e-14,6.615180356721614,90.98262739589826,4.5773618745906904e-15,-2.6550814595022056,-36.51696161090967,-3.181303894555369e-13,-31.772954096673814,2.3101533537908114
6.719999999999901,1.8041403930183384,1.8041403930183384,1.046982747326252,0.9109514507218576,0.0,0.0,0.0,-41.45371984790796,0,-3.164965810921536e-13,-34.260255949416404,-75.54562444677177,-5.2657289273787766e-14,50.71004827786108,1378.2660207259285,-1.288851115600431e-14,6.452245816836863,90.62455714508056,-7.489234063788819e-14,-8.106977806998305,-17.876302550397025,4.71238898038468,1.895144606567647,1.7977000130422604e-14,16.194593782037963,-1.3924217122146783e-14,-15.980224863804745,"[0, 0, 0]",-1.2143070403553102e-14,6.533514102698275,90.80345613239366,4.8635588386815025e-15,-2.6168118281296175,-36.3687219935997,-3.213601399308351e-13,-31.643444121286784,2.276817394735899
6.729999999999901,1.9662222120264778,1.9662222120264778,1.0469989866364733,0.9109502698685509,0.0,0.0,0.0,-41.453708045764536,0,-3.197256642769693e-13,-34.09327707549613,-75.43100639295726,-5.278993810476597e-14,50.77416637494113,1379.1713731603013,-1.3641255039637492e-14,6.371373599174354,90.4459297294827,-7.56564360887483e-14,-8.067465725503412,-17.849180569174017,4.71238898038468,2.0563880523064397,1.785164658234025e-14,16.054095365720627,-1.1146492494324053e-14,-12.119458399662072,"[0, 0, 0]",-1.288851115600431e-14,6.452245816836863,90.62455714508056,5.151312160010173e-15,-2.578849638514088,-36.22104815415455,-3.248769764369795e-13,-31.514427436982047,2.2437498069618327
