time,thrust
0.0,0.0
0.10189036314562631,27976.785260615372
2.1906444608023556,22148.2161341456
4.967148816096184,20982.520548137934
7.132322414427678,20399.66135558017
7.565363145626304,15154.042618099622
8.380496871549504,10491.260274068967
8.991839651576495,11074.096667518868
9.85789105631211,8159.869102053643
10.851326831063675,2914.227565465226
12.894736842105264,0.0
