#version,serial,flight,call,time,rssi,lqi,battery_voltage,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6,7528,1,KI5TZA,-2,-84,5,3.6,1,1,9,33.1670433,-106.3427997,1234,2022,6,26,12,50,19,0,1,331,-86,1.7,1.1,1.3,41,0,0,0,0,40,0,0,0,0,0,0,30,37,26,0,26,0,32,0,29,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,-2,-85,6,3.6,1,1,9,33.1670433,-106.3427997,1234,2022,6,26,12,50,19,0,1,331,-86,1.7,1.1,1.3,41,0,0,0,0,40,0,0,0,0,0,0,30,37,26,0,26,0,32,0,29,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,-1,-84,6,3.6,1,1,9,33.1670429,-106.3427996,1235,2022,6,26,12,50,20,0,0,309,0,1.7,1.1,1.3,41,0,0,0,0,40,0,0,0,0,0,0,29,37,26,0,26,0,32,0,29,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,-1,-85,5,3.6,1,1,9,33.1670429,-106.3427996,1235,2022,6,26,12,50,20,0,0,309,0,1.7,1.1,1.3,41,0,0,0,0,40,0,0,0,0,0,0,29,37,26,0,26,0,32,0,29,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,0,-85,6,3.6,1,1,9,33.1670427,-106.3427993,1235,2022,6,26,12,50,21,0,0,0,0,1.7,1.1,1.3,41,0,0,0,0,41,0,0,0,0,0,0,29,36,26,0,26,0,32,0,30,0,0,0,0,0,0,0,0,34,0,0
6,7528,1,KI5TZA,0,-85,5,3.6,1,1,9,33.1670427,-106.3427993,1235,2022,6,26,12,50,21,0,0,0,0,1.7,1.1,1.3,41,0,0,0,0,41,0,0,0,0,0,0,29,36,26,0,26,0,32,0,30,0,0,0,0,0,0,0,0,34,0,0
6,7528,1,KI5TZA,0,-85,7,3.6,1,1,9,33.1670427,-106.3427993,1235,2022,6,26,12,50,21,0,0,0,0,1.7,1.1,1.3,41,0,0,0,0,41,0,0,0,0,0,0,29,36,26,0,26,0,32,0,30,0,0,0,0,0,0,0,0,34,0,0
6,7528,1,KI5TZA,1.01,-84,5,3.6,1,1,9,33.1670422,-106.3427987,1235,2022,6,26,12,50,22,0,0,135,0,1.7,1.1,1.3,41,0,0,0,0,41,0,0,0,0,0,0,29,36,26,0,27,0,32,0,30,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,1.01,-85,8,3.6,1,1,9,33.1670422,-106.3427987,1235,2022,6,26,12,50,22,0,0,135,0,1.7,1.1,1.3,41,0,0,0,0,41,0,0,0,0,0,0,29,36,26,0,27,0,32,0,30,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,2,-85,6,3.6,1,1,9,33.1670412,-106.3427984,1235,2022,6,26,12,50,23,0,0,153,0,1.7,1.1,1.3,41,0,0,0,0,41,0,0,0,0,0,0,29,36,27,0,27,0,32,0,30,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,2,-85,9,3.6,1,1,9,33.1670412,-106.3427984,1235,2022,6,26,12,50,23,0,0,153,0,1.7,1.1,1.3,41,0,0,0,0,41,0,0,0,0,0,0,29,36,27,0,27,0,32,0,30,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,3,-84,6,3.6,1,1,9,33.1670406,-106.3427982,1235,2022,6,26,12,50,24,0,0,156,0,1.7,1.1,1.3,40,0,0,0,0,41,0,0,0,0,0,0,29,36,26,0,26,0,32,0,30,0,0,0,0,0,0,0,0,34,0,0
6,7528,1,KI5TZA,3,-84,6,3.6,1,1,9,33.1670406,-106.3427982,1235,2022,6,26,12,50,24,0,0,156,0,1.7,1.1,1.3,40,0,0,0,0,41,0,0,0,0,0,0,29,36,26,0,26,0,32,0,30,0,0,0,0,0,0,0,0,34,0,0
6,7528,1,KI5TZA,4,-84,8,3.6,1,1,9,33.1670408,-106.3427981,1235,2022,6,26,12,50,25,0,0,152,0,1.7,1.1,1.3,40,0,0,0,0,41,0,0,0,0,0,0,29,36,27,0,26,0,32,0,30,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,4,-84,7,3.6,1,1,9,33.1670408,-106.3427981,1235,2022,6,26,12,50,25,0,0,152,0,1.7,1.1,1.3,40,0,0,0,0,41,0,0,0,0,0,0,29,36,27,0,26,0,32,0,30,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,5.01,-85,8,3.6,1,1,9,33.1670405,-106.3427973,1235,2022,6,26,12,50,26,0,0,143,0,1.7,1.1,1.3,40,0,0,0,0,41,0,0,0,0,0,0,29,36,26,0,26,0,32,0,30,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,5.01,-84,7,3.6,1,1,9,33.1670405,-106.3427973,1235,2022,6,26,12,50,26,0,0,143,0,1.7,1.1,1.3,40,0,0,0,0,41,0,0,0,0,0,0,29,36,26,0,26,0,32,0,30,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,5.01,-85,5,3.6,1,1,9,33.1670405,-106.3427973,1235,2022,6,26,12,50,26,0,0,143,0,1.7,1.1,1.3,40,0,0,0,0,41,0,0,0,0,0,0,29,36,26,0,26,0,32,0,30,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,6,-85,4,3.6,1,1,9,33.1670393,-106.342796,1235,2022,6,26,12,50,27,0,0,141,0,1.7,1.1,1.3,41,0,0,0,0,40,0,0,0,0,0,0,29,36,27,0,26,0,32,0,30,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,6,-84,7,3.6,1,1,9,33.1670393,-106.342796,1235,2022,6,26,12,50,27,0,0,141,0,1.7,1.1,1.3,41,0,0,0,0,40,0,0,0,0,0,0,29,36,27,0,26,0,32,0,30,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,7,-84,6,3.6,1,1,9,33.1670381,-106.3427942,1236,2022,6,26,12,50,28,1,1,137,55,1.7,1.1,1.3,41,0,0,0,0,40,0,0,0,0,0,0,29,36,27,0,25,0,32,0,30,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,7,-85,10,3.6,1,1,9,33.1670381,-106.3427942,1236,2022,6,26,12,50,28,1,1,137,55,1.7,1.1,1.3,41,0,0,0,0,40,0,0,0,0,0,0,29,36,27,0,25,0,32,0,30,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,8,-85,5,3.6,1,1,9,33.167038,-106.342794,1236,2022,6,26,12,50,29,1,1,137,54,1.7,1.1,1.3,41,0,0,0,0,40,0,0,0,0,0,0,29,36,27,0,25,0,33,0,30,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,8,-84,7,3.6,1,1,9,33.167038,-106.342794,1236,2022,6,26,12,50,29,1,1,137,54,1.7,1.1,1.3,41,0,0,0,0,40,0,0,0,0,0,0,29,36,27,0,25,0,33,0,30,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,9,-84,5,3.6,1,1,9,33.1670372,-106.3427934,1236,2022,6,26,12,50,30,1,1,138,51,1.7,1.1,1.3,41,0,0,0,0,41,0,0,0,0,0,0,29,36,27,0,25,0,33,0,31,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,9,-85,6,3.6,1,1,9,33.1670372,-106.3427934,1236,2022,6,26,12,50,30,1,1,138,51,1.7,1.1,1.3,41,0,0,0,0,41,0,0,0,0,0,0,29,36,27,0,25,0,33,0,31,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,10,-84,6,3.61,1,1,9,33.167036,-106.3427921,1236,2022,6,26,12,50,31,1,1,138,45,1.7,1.1,1.3,41,0,0,0,0,41,0,0,0,0,0,0,29,36,27,0,25,0,33,0,30,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,10,-84,6,3.61,1,1,9,33.167036,-106.3427921,1236,2022,6,26,12,50,31,1,1,138,45,1.7,1.1,1.3,41,0,0,0,0,41,0,0,0,0,0,0,29,36,27,0,25,0,33,0,30,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,10,-84,5,3.61,1,1,9,33.167036,-106.3427921,1236,2022,6,26,12,50,31,1,1,138,45,1.7,1.1,1.3,41,0,0,0,0,41,0,0,0,0,0,0,29,36,27,0,25,0,33,0,30,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,11.02,-84,8,3.61,1,1,10,33.1670368,-106.3427924,1236,2022,6,26,12,50,32,1,1,136,47,1.4,0.8,1.1,40,0,0,0,0,41,0,0,0,0,0,0,29,36,27,0,25,0,33,0,30,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,11.02,-83,6,3.61,1,1,10,33.1670368,-106.3427924,1236,2022,6,26,12,50,32,1,1,136,47,1.4,0.8,1.1,40,0,0,0,0,41,0,0,0,0,0,0,29,36,27,0,25,0,33,0,30,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,12.01,-84,5,3.61,1,1,10,33.1670378,-106.3427935,1236,2022,6,26,12,50,33,1,1,135,53,1.4,0.8,1.1,41,0,0,0,0,40,0,0,0,0,0,0,29,36,27,0,25,0,33,0,30,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,12.01,-84,6,3.61,1,1,10,33.1670378,-106.3427935,1236,2022,6,26,12,50,33,1,1,135,53,1.4,0.8,1.1,41,0,0,0,0,40,0,0,0,0,0,0,29,36,27,0,25,0,33,0,30,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,13.01,-84,7,3.61,1,1,10,33.1670388,-106.342795,1236,2022,6,26,12,50,34,1,1,137,59,1.4,0.8,1.1,41,0,0,0,0,40,0,0,0,0,0,0,29,36,27,0,25,0,33,0,30,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,13.01,-84,8,3.61,1,1,10,33.1670388,-106.342795,1236,2022,6,26,12,50,34,1,1,137,59,1.4,0.8,1.1,41,0,0,0,0,40,0,0,0,0,0,0,29,36,27,0,25,0,33,0,30,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,14.01,-84,6,3.61,1,1,10,33.1670392,-106.3427958,1236,2022,6,26,12,50,35,1,1,140,63,1.4,0.8,1.1,41,0,0,0,0,40,0,0,0,0,0,0,30,36,26,0,25,0,33,0,30,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,14.01,-84,8,3.61,1,1,10,33.1670392,-106.3427958,1236,2022,6,26,12,50,35,1,1,140,63,1.4,0.8,1.1,41,0,0,0,0,40,0,0,0,0,0,0,30,36,26,0,25,0,33,0,30,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,15.02,-84,5,3.61,1,1,10,33.16704,-106.3427968,1236,2022,6,26,12,50,36,0,1,142,69,1.4,0.8,1.1,41,0,0,0,0,40,0,0,0,0,0,0,30,36,26,0,25,0,33,0,30,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,15.02,-84,8,3.61,1,1,10,33.16704,-106.3427968,1236,2022,6,26,12,50,36,0,1,142,69,1.4,0.8,1.1,41,0,0,0,0,40,0,0,0,0,0,0,30,36,26,0,25,0,33,0,30,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,15.02,-84,6,3.61,1,1,10,33.16704,-106.3427968,1236,2022,6,26,12,50,36,0,1,142,69,1.4,0.8,1.1,41,0,0,0,0,40,0,0,0,0,0,0,30,36,26,0,25,0,33,0,30,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,16.01,-84,8,3.61,1,1,10,33.1670405,-106.342798,1236,2022,6,26,12,50,37,0,1,154,75,1.4,0.8,1.1,41,0,0,0,0,40,0,0,0,0,0,0,29,36,27,0,25,0,33,0,30,0,0,0,0,0,0,0,0,32,0,0
6,7528,1,KI5TZA,16.01,-84,9,3.61,1,1,10,33.1670405,-106.342798,1236,2022,6,26,12,50,37,0,1,154,75,1.4,0.8,1.1,41,0,0,0,0,40,0,0,0,0,0,0,29,36,27,0,25,0,33,0,30,0,0,0,0,0,0,0,0,32,0,0
6,7528,1,KI5TZA,17.01,-84,8,3.61,1,1,10,33.1670397,-106.3427984,1236,2022,6,26,12,50,38,0,1,166,71,1.4,0.8,1.1,41,0,0,0,0,40,0,0,0,0,0,0,29,36,27,0,25,0,32,0,30,0,0,0,0,0,0,0,0,32,0,0
6,7528,1,KI5TZA,17.01,-84,5,3.61,1,1,10,33.1670397,-106.3427984,1236,2022,6,26,12,50,38,0,1,166,71,1.4,0.8,1.1,41,0,0,0,0,40,0,0,0,0,0,0,29,36,27,0,25,0,32,0,30,0,0,0,0,0,0,0,0,32,0,0
6,7528,1,KI5TZA,18.01,-84,7,3.61,1,1,10,33.1670394,-106.3427992,1236,2022,6,26,12,50,39,0,1,179,70,1.4,0.8,1.1,41,0,0,0,0,41,0,0,0,0,0,0,29,36,27,0,25,0,33,0,30,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,18.01,-84,7,3.61,1,1,10,33.1670394,-106.3427992,1236,2022,6,26,12,50,39,0,1,179,70,1.4,0.8,1.1,41,0,0,0,0,41,0,0,0,0,0,0,29,36,27,0,25,0,33,0,30,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,19.01,-84,4,3.61,1,1,10,33.1670398,-106.3427999,1236,2022,6,26,12,50,40,0,1,190,72,1.4,0.8,1.1,41,0,0,0,0,41,0,0,0,0,0,0,28,36,26,0,25,0,33,0,30,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,19.01,-84,6,3.61,1,1,10,33.1670398,-106.3427999,1236,2022,6,26,12,50,40,0,1,190,72,1.4,0.8,1.1,41,0,0,0,0,41,0,0,0,0,0,0,28,36,26,0,25,0,33,0,30,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,20.01,-84,5,3.6,1,1,10,33.16704,-106.3427999,1236,2022,6,26,12,50,41,0,1,191,73,1.4,0.8,1.1,41,0,0,0,0,41,0,0,0,0,0,0,28,36,26,0,25,0,33,0,30,0,0,0,0,0,0,0,0,32,0,0
6,7528,1,KI5TZA,20.01,-85,10,3.6,1,1,10,33.16704,-106.3427999,1236,2022,6,26,12,50,41,0,1,191,73,1.4,0.8,1.1,41,0,0,0,0,41,0,0,0,0,0,0,28,36,26,0,25,0,33,0,30,0,0,0,0,0,0,0,0,32,0,0
6,7528,1,KI5TZA,20.01,-84,6,3.6,1,1,10,33.16704,-106.3427999,1236,2022,6,26,12,50,41,0,1,191,73,1.4,0.8,1.1,41,0,0,0,0,41,0,0,0,0,0,0,28,36,26,0,25,0,33,0,30,0,0,0,0,0,0,0,0,32,0,0
6,7528,1,KI5TZA,21.02,-84,6,3.6,1,1,10,33.16704,-106.3427998,1236,2022,6,26,12,50,42,0,1,189,73,1.4,0.8,1.1,41,0,0,0,0,41,0,0,0,0,0,0,28,36,26,0,25,0,34,0,29,0,0,0,0,0,0,0,0,32,0,0
6,7528,1,KI5TZA,21.02,-85,7,3.6,1,1,10,33.16704,-106.3427998,1236,2022,6,26,12,50,42,0,1,189,73,1.4,0.8,1.1,41,0,0,0,0,41,0,0,0,0,0,0,28,36,26,0,25,0,34,0,29,0,0,0,0,0,0,0,0,32,0,0
6,7528,1,KI5TZA,22.01,-83,6,3.6,1,1,10,33.1670401,-106.3428,1236,2022,6,26,12,50,43,0,1,193,73,1.4,0.8,1.1,41,0,0,0,0,40,0,0,0,0,0,0,28,36,26,0,25,0,34,0,29,0,0,0,0,0,0,0,0,32,0,0
6,7528,1,KI5TZA,22.01,-84,5,3.6,1,1,10,33.1670401,-106.3428,1236,2022,6,26,12,50,43,0,1,193,73,1.4,0.8,1.1,41,0,0,0,0,40,0,0,0,0,0,0,28,36,26,0,25,0,34,0,29,0,0,0,0,0,0,0,0,32,0,0
6,7528,1,KI5TZA,23.01,-84,6,3.6,1,1,10,33.1670404,-106.3428009,1236,2022,6,26,12,50,44,0,1,210,74,1.4,0.8,1.1,41,0,0,0,0,40,0,0,0,0,0,0,28,36,26,0,25,0,34,0,29,0,0,0,0,0,0,0,0,32,0,0
6,7528,1,KI5TZA,23.01,-84,7,3.6,1,1,10,33.1670404,-106.3428009,1236,2022,6,26,12,50,44,0,1,210,74,1.4,0.8,1.1,41,0,0,0,0,40,0,0,0,0,0,0,28,36,26,0,25,0,34,0,29,0,0,0,0,0,0,0,0,32,0,0
6,7528,1,KI5TZA,24.02,-85,10,3.6,1,1,10,33.1670407,-106.3428015,1236,2022,6,26,12,50,45,0,1,223,73,1.4,0.8,1.1,41,0,0,0,0,41,0,0,0,0,0,0,28,36,27,0,25,0,33,0,30,0,0,0,0,0,0,0,0,32,0,0
6,7528,1,KI5TZA,24.02,-85,6,3.6,1,1,10,33.1670407,-106.3428015,1236,2022,6,26,12,50,45,0,1,223,73,1.4,0.8,1.1,41,0,0,0,0,41,0,0,0,0,0,0,28,36,27,0,25,0,33,0,30,0,0,0,0,0,0,0,0,32,0,0
6,7528,1,KI5TZA,25.01,-85,9,3.6,1,1,10,33.1670406,-106.3428021,1236,2022,6,26,12,50,46,0,1,228,71,1.4,0.8,1.1,41,0,0,0,0,41,0,0,0,0,0,0,28,36,27,0,25,0,34,0,29,0,0,0,0,0,0,0,0,32,0,0
6,7528,1,KI5TZA,25.01,-84,5,3.6,1,1,10,33.1670406,-106.3428021,1236,2022,6,26,12,50,46,0,1,228,71,1.4,0.8,1.1,41,0,0,0,0,41,0,0,0,0,0,0,28,36,27,0,25,0,34,0,29,0,0,0,0,0,0,0,0,32,0,0
6,7528,1,KI5TZA,25.01,-84,8,3.6,1,1,10,33.1670406,-106.3428021,1236,2022,6,26,12,50,46,0,1,228,71,1.4,0.8,1.1,41,0,0,0,0,41,0,0,0,0,0,0,28,36,27,0,25,0,34,0,29,0,0,0,0,0,0,0,0,32,0,0
6,7528,1,KI5TZA,26.01,-84,6,3.6,1,1,10,33.1670418,-106.3428036,1236,2022,6,26,12,50,47,0,1,256,68,1.4,0.8,1.1,40,0,0,0,0,41,0,0,0,0,0,0,28,36,27,0,25,0,34,0,29,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,26.01,-84,12,3.6,1,1,10,33.1670418,-106.3428036,1236,2022,6,26,12,50,47,0,1,256,68,1.4,0.8,1.1,40,0,0,0,0,41,0,0,0,0,0,0,28,36,27,0,25,0,34,0,29,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,27.01,-85,9,3.6,1,1,10,33.1670419,-106.3428043,1236,2022,6,26,12,50,48,0,1,259,65,1.4,0.8,1.1,40,0,0,0,0,41,0,0,0,0,0,0,28,36,27,0,25,0,34,0,29,0,0,0,0,0,0,0,0,32,0,0
6,7528,1,KI5TZA,27.01,-84,11,3.6,1,1,10,33.1670419,-106.3428043,1236,2022,6,26,12,50,48,0,1,259,65,1.4,0.8,1.1,40,0,0,0,0,41,0,0,0,0,0,0,28,36,27,0,25,0,34,0,29,0,0,0,0,0,0,0,0,32,0,0
6,7528,1,KI5TZA,28.01,-85,6,3.6,1,1,10,33.167042,-106.3428046,1236,2022,6,26,12,50,49,0,1,261,63,1.4,0.8,1.1,41,0,0,0,0,41,0,0,0,0,0,0,28,36,27,0,24,0,34,0,29,0,0,0,0,0,0,0,0,32,0,0
6,7528,1,KI5TZA,28.01,-85,7,3.6,1,1,10,33.167042,-106.3428046,1236,2022,6,26,12,50,49,0,1,261,63,1.4,0.8,1.1,41,0,0,0,0,41,0,0,0,0,0,0,28,36,27,0,24,0,34,0,29,0,0,0,0,0,0,0,0,32,0,0
6,7528,1,KI5TZA,29.01,-84,6,3.6,1,1,10,33.1670424,-106.3428044,1236,2022,6,26,12,50,50,0,1,266,65,1.4,0.8,1.1,41,0,0,0,0,41,0,0,0,0,0,0,28,36,27,0,25,0,34,0,29,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,29.01,-84,5,3.6,1,1,10,33.1670424,-106.3428044,1236,2022,6,26,12,50,50,0,1,266,65,1.4,0.8,1.1,41,0,0,0,0,41,0,0,0,0,0,0,28,36,27,0,25,0,34,0,29,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,30.01,-84,7,3.6,1,1,10,33.1670431,-106.3428044,1236,2022,6,26,12,50,51,0,1,275,65,1.4,0.8,1.1,41,0,0,0,0,41,0,0,0,0,0,0,28,36,27,0,25,0,34,0,29,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,30.01,-83,7,3.6,1,1,10,33.1670431,-106.3428044,1236,2022,6,26,12,50,51,0,1,275,65,1.4,0.8,1.1,41,0,0,0,0,41,0,0,0,0,0,0,28,36,27,0,25,0,34,0,29,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,30.01,-84,8,3.6,1,1,10,33.1670431,-106.3428044,1236,2022,6,26,12,50,51,0,1,275,65,1.4,0.8,1.1,41,0,0,0,0,41,0,0,0,0,0,0,28,36,27,0,25,0,34,0,29,0,0,0,0,0,0,0,0,33,0,0
6,7528,1,KI5TZA,31.01,-84,7,3.6,1,1,10,33.1670435,-106.3428045,1235,2022,6,26,12,50,52,0,0,280,0,1.4,0.8,1.1,41,0,0,0,0,40,0,0,0,0,0,0,28,36,27,0,25,0,34,0,29,0,0,0,0,0,0,0,0,32,0,0
6,7528,1,KI5TZA,31.01,-84,8,3.6,1,1,10,33.1670435,-106.3428045,1235,2022,6,26,12,50,52,0,0,280,0,1.4,0.8,1.1,41,0,0,0,0,40,0,0,0,0,0,0,28,36,27,0,25,0,34,0,29,0,0,0,0,0,0,0,0,32,0,0
6,7528,1,KI5TZA,32.01,-84,6,3.6,1,1,10,33.1670439,-106.3428049,1235,2022,6,26,12,50,53,1,1,284,0,1.4,0.8,1.1,41,0,0,0,0,41,0,0,0,0,0,0,28,36,28,0,25,0,34,0,29,0,0,0,0,0,0,0,0,32,0,0
6,7528,1,KI5TZA,32.01,-85,6,3.6,1,1,10,33.1670439,-106.3428049,1235,2022,6,26,12,50,53,1,1,284,0,1.4,0.8,1.1,41,0,0,0,0,41,0,0,0,0,0,0,28,36,28,0,25,0,34,0,29,0,0,0,0,0,0,0,0,32,0,0
6,7528,1,KI5TZA,33.01,-85,6,3.6,1,1,10,33.1670434,-106.3428041,1235,2022,6,26,12,50,54,0,0,280,0,1.4,0.8,1.1,40,0,0,0,0,41,0,0,0,0,0,0,27,36,28,0,25,0,34,0,29,0,0,0,0,0,0,0,0,32,0,0
6,7528,1,KI5TZA,33.01,-85,4,3.6,1,1,10,33.1670434,-106.3428041,1235,2022,6,26,12,50,54,0,0,280,0,1.4,0.8,1.1,40,0,0,0,0,41,0,0,0,0,0,0,27,36,28,0,25,0,34,0,29,0,0,0,0,0,0,0,0,32,0,0
6,7528,1,KI5TZA,34.02,-84,5,3.6,1,1,10,33.167043,-106.3428034,1236,2022,6,26,12,50,55,0,1,275,69,1.4,0.8,1.1,40,0,0,0,0,41,0,0,0,0,0,0,27,36,28,0,25,0,34,0,29,0,0,0,0,0,0,0,0,32,0,0
6,7528,1,KI5TZA,34.02,-85,8,3.6,1,1,10,33.167043,-106.3428034,1236,2022,6,26,12,50,55,0,1,275,69,1.4,0.8,1.1,40,0,0,0,0,41,0,0,0,0,0,0,27,36,28,0,25,0,34,0,29,0,0,0,0,0,0,0,0,32,0,0
6,7528,1,KI5TZA,35.01,-84,11,3.6,1,1,10,33.1670429,-106.3428032,1236,2022,6,26,12,50,56,0,1,274,70,1.4,0.8,1.1,40,0,0,0,0,41,0,0,0,0,0,0,27,36,28,0,25,0,34,0,29,0,0,0,0,0,0,0,0,32,0,0
6,7528,1,KI5TZA,35.01,-84,6,3.6,1,1,10,33.1670429,-106.3428032,1236,2022,6,26,12,50,56,0,1,274,70,1.4,0.8,1.1,40,0,0,0,0,41,0,0,0,0,0,0,27,36,28,0,25,0,34,0,29,0,0,0,0,0,0,0,0,32,0,0
6,7528,1,KI5TZA,35.01,-85,5,3.6,1,1,10,33.1670429,-106.3428032,1236,2022,6,26,12,50,56,0,1,274,70,1.4,0.8,1.1,40,0,0,0,0,41,0,0,0,0,0,0,27,36,28,0,25,0,34,0,29,0,0,0,0,0,0,0,0,32,0,0
6,7528,1,KI5TZA,36.01,-84,5,3.6,1,1,10,33.167043,-106.342803,1236,2022,6,26,12,50,57,0,1,276,71,1.4,0.8,1.1,40,0,0,0,0,41,0,0,0,0,0,0,28,36,28,0,25,0,34,0,29,0,0,0,0,0,0,0,0,32,0,0
6,7528,1,KI5TZA,36.01,-84,6,3.6,1,1,10,33.167043,-106.342803,1236,2022,6,26,12,50,57,0,1,276,71,1.4,0.8,1.1,40,0,0,0,0,41,0,0,0,0,0,0,28,36,28,0,25,0,34,0,29,0,0,0,0,0,0,0,0,32,0,0
6,7528,1,KI5TZA,37.01,-84,6,3.6,1,1,10,33.1670421,-106.3428023,1236,2022,6,26,12,50,58,0,1,257,74,1.4,0.8,1.1,40,0,0,0,0,41,0,0,0,0,0,0,27,36,28,0,24,0,34,0,29,0,0,0,0,0,0,0,0,32,0,0
6,7528,1,KI5TZA,37.01,-84,6,3.6,1,1,10,33.1670421,-106.3428023,1236,2022,6,26,12,50,58,0,1,257,74,1.4,0.8,1.1,40,0,0,0,0,41,0,0,0,0,0,0,27,36,28,0,24,0,34,0,29,0,0,0,0,0,0,0,0,32,0,0
6,7528,1,KI5TZA,38.01,-84,7,3.6,1,1,10,33.1670419,-106.3428022,1236,2022,6,26,12,50,59,0,1,252,74,1.4,0.8,1.1,40,0,0,0,0,41,0,0,0,0,0,0,27,36,27,0,25,0,34,0,29,0,0,0,0,0,0,0,0,32,0,0
6,7528,1,KI5TZA,38.01,-84,6,3.6,1,1,10,33.1670419,-106.3428022,1236,2022,6,26,12,50,59,0,1,252,74,1.4,0.8,1.1,40,0,0,0,0,41,0,0,0,0,0,0,27,36,27,0,25,0,34,0,29,0,0,0,0,0,0,0,0,32,0,0
6,7528,1,KI5TZA,39.01,-85,6,3.6,1,1,10,33.1670421,-106.3428023,1236,2022,6,26,12,51,0,0,1,257,74,1.4,0.8,1.1,40,0,0,0,0,41,0,0,0,0,0,0,27,36,27,0,25,0,34,0,29,0,0,0,0,0,0,0,0,32,0,0
6,7528,1,KI5TZA,39.01,-84,7,3.6,1,1,10,33.1670421,-106.3428023,1236,2022,6,26,12,51,0,0,1,257,74,1.4,0.8,1.1,40,0,0,0,0,41,0,0,0,0,0,0,27,36,27,0,25,0,34,0,29,0,0,0,0,0,0,0,0,32,0,0
6,7528,1,KI5TZA,40.01,-84,6,3.6,1,1,10,33.1670422,-106.3428022,1236,2022,6,26,12,51,1,0,1,258,75,1.4,0.8,1.1,40,0,0,0,0,41,0,0,0,0,0,0,27,36,27,0,25,0,34,0,29,0,0,0,0,0,0,0,0,32,0,0
6,7528,1,KI5TZA,40.01,-85,14,3.6,1,1,10,33.1670422,-106.3428022,1236,2022,6,26,12,51,1,0,1,258,75,1.4,0.8,1.1,40,0,0,0,0,41,0,0,0,0,0,0,27,36,27,0,25,0,34,0,29,0,0,0,0,0,0,0,0,32,0,0
