time,thrust,OF,ox_tank.pressure,ox_tank.temperature,combustion_chamber.temperature,propellant_mass,propellant_CG,combustion_chamber.fuel_grain.geometry.length_regressed,nozzle.exit_pressure,ox_tank.ox_mass,ox_tank.oxidizer_center_of_mass,fuel_grain.fuel_mass,fuel_grain.total_CG
2.4620000000000015,5258.360629403385,4.323071475704635,3859061.0627044435,281.5915206064274,2896.965981785867,38.157346309720225,2.2250783675987833,0.0038450908157364075,71094.92773004832,28.579025372712074,1.9016828370071264,9.578320937008147,3.19
2.5020000000000016,5254.10384916063,4.348285974893891,3855148.434205021,281.54971289521916,2902.1615404068216,38.039774132242535,2.2265733830131347,0.0039020765012310926,71169.44513897158,28.484930662572246,1.9034063502803185,9.554843469670287,3.19
2.5420000000000016,5248.679910405736,4.374258902404479,3851231.2727706884,281.5078252039835,2907.1236994396522,37.92232744137037,2.228064375953625,0.003958904466510239,71240.00119628137,28.39089646006688,1.9051220193446599,9.53143098130349,3.19
2.5820000000000016,5243.554698143018,4.399663864434961,3847308.9893289036,281.46585106322595,2911.976834912253,37.80499008574889,2.2295515685679623,0.004015581292934239,71310.82038967346,28.296909325288265,1.9068300604578001,9.508080760460624,3.19
2.6220000000000017,5238.251916028535,4.425492043670014,3843381.7864421415,281.42379246495705,2916.907551958864,37.687768055814956,2.2310348416537824,0.004072105901226823,71381.43367125087,28.202974804023476,1.9085303425437181,9.484793251791482,3.19
2.6620000000000017,5233.115119963361,4.451191327989103,3839449.5066045756,281.38164754647823,2921.812777506491,37.57065731646457,2.2325142304126553,0.00412848065355849,71453.02807522172,28.10908983435642,1.9102228906540792,9.461567482108146,3.19
2.7020000000000017,5227.915172674965,4.477143937998006,3835512.2455217433,281.33941715617055,2926.7638913530473,37.45366088147754,2.233989661920208,0.004184705477301371,71524.87490036672,28.015257400145057,1.9119076201869265,9.438403481332482,3.19
2.7420000000000018,5222.805444603735,4.503093616227534,3831569.92892693,281.29710031962924,2931.713068597887,37.336777055014544,2.235461135640486,0.004240781905158202,71597.46267546093,27.921476437006486,1.9135845192734051,9.415300618008056,3.19
2.782000000000002,5217.682938186837,4.529214827572216,3827622.596491073,281.25469728368864,2936.692850777141,37.22000730337786,2.236928602769461,0.004296710375738218,71670.4702885823,27.82774859194512,1.9152535271276263,9.392258711432742,3.19
2.822000000000002,5212.616313394721,4.555391333796652,3823670.2109784614,281.2122074686483,2941.68156857544,37.10335097480817,2.238392047029153,0.0043524920413151634,71744.112311958,27.734073687925573,1.916914615328658,9.369277286882598,3.19
2.862000000000002,5207.559378022139,4.581702965802894,3819712.78642134,281.16963084462026,2946.6940951982315,36.98680883815677,2.239851430603751,0.0044081275587781535,71818.24917785935,27.64045276443013,1.9185677335455273,9.346356073726637,3.19
2.902000000000002,5202.542751847523,4.608097410661421,3815750.302090688,281.12696700701173,2951.7206888421747,36.87038071279348,2.24130673028238,0.004463617898268245,71892.97536721046,27.546886040515925,1.9202128457384648,9.323494672277551,3.19
2.942000000000002,5197.426415508998,4.634611378107504,3811782.7602062183,281.08421579715866,2956.5077888999554,36.75406705506075,2.2427579133004976,0.004518963803149424,71969.50760464593,27.453374278783087,1.921849906011903,9.300692776277662,3.19
2.982000000000002,5191.637353504479,4.661311070797385,3807810.1472497494,281.04137688593215,2959.974319948175,36.637867897008235,2.24420495346656,0.004574166150910511,72052.42435921625,27.35991787279688,1.9234788746939089,9.277950024211355,3.19
3.022000000000002,5185.407542808199,4.688477814354647,3803832.383368891,280.99844922683485,2963.4948820444015,36.52178147491409,2.2456478518027163,0.004629226414981165,72131.9413069929,27.26651566587206,1.9250997386514141,9.255265809042035,3.19
3.062000000000002,5179.512837732203,4.715241596639116,3799849.106340082,280.95542871904615,2966.9635495815,36.40579838608885,2.2470867243369783,0.004684148628495549,72212.39316177479,27.173159916925474,1.9267125974932036,9.23263846916337,3.19
3.102000000000002,5173.506060057365,4.742427442780395,3795860.5083393804,280.9123172434288,2970.484069956421,36.28992433049473,2.2485214590363247,0.004738931712425594,72293.07841372775,27.079855881371824,1.928317324876932,9.210068449122902,3.19
3.142000000000002,5167.668197006389,4.7695294671677635,3791866.4511471456,280.8691131111627,2973.9929766005926,36.174156040426084,2.2499520791892484,0.00479357760294334,72374.52770960507,26.986601089186756,1.9299139276375252,9.187554951239326,3.19
3.182000000000002,5161.712085303105,4.796869086823609,3787867.0048015392,280.82581688331146,2977.5281780029295,36.058495900276796,2.2513785231120984,0.0048480863243768706,72456.39721671795,26.89339793478705,1.9315023286256165,9.165097965489746,3.19
3.222000000000002,5155.810022709449,4.8242461563021735,3783862.108301931,280.7824277022315,2981.0667365921563,35.942942757411416,2.2528007823578604,0.004902459081044987,72538.90025484691,26.800245761703177,1.9330825026187584,9.142696995708235,3.19
3.2620000000000022,5149.902561548996,4.851787118803192,3779851.781812005,280.73894558772906,2984.624683431775,35.827497656845836,2.2542188156143124,0.004956696331201395,72621.9293660337,26.707145803746464,1.9346543918521035,9.120351853099374,3.19
3.3020000000000023,5144.031796397681,4.879414586236221,3775835.994811531,280.6953700092494,2988.1923456975383,35.7133181132963,2.2556628942167363,0.005010798979376751,72705.55659690803,26.614098120833596,1.9362179581515304,9.099219992462706,3.19
3.3420000000000023,5138.579991141688,4.902987103770224,3771814.748051624,280.6517007740599,2991.228672181327,35.60387353814518,2.2572240243919466,0.005064773519704012,72771.29661366851,26.521103500045324,1.9377731507321196,9.082770038099854,3.19
3.3820000000000023,5134.2604357325645,4.910586023960723,3767788.428917502,280.6079418922667,2992.172426912501,35.49452450197078,2.2587805453980763,0.005118640466875769,72761.43550604304,26.42817162680124,1.9393197707797514,9.066352875169537,3.19
3.4220000000000024,5128.180448356925,4.920761716662756,3763758.273570714,280.56410662211056,2993.4315716073424,35.385303371331716,2.260331915411312,0.005172389142012446,72744.5626098911,26.335331613031375,1.9408573010890986,9.04997175830034,3.19
3.4620000000000024,5123.130259297353,4.928906944233497,3759722.960910007,280.5201804157478,2994.436432664286,35.27617675629301,2.261878668350004,0.005226031548801832,72728.75891690547,26.242553727194412,1.942386201170537,9.033623029098596,3.19
3.5020000000000024,5117.312654416596,4.938257679521668,3755683.2525466722,280.4761713772131,2995.3096944035487,35.16716477961288,2.2634204635055535,0.005279561233474327,72719.93572337892,26.149856125117225,1.9439061367905919,9.017308654495656,3.19
3.5420000000000025,5111.4754926582855,4.9471365027464005,3751638.6404180494,280.4320737876788,2995.9813647009723,35.05825502109886,2.2649574909715406,0.0053329829472392775,72712.9320730439,26.057227834645186,1.9454172534133474,9.001027186453676,3.19
3.5820000000000025,5105.399416041654,4.956235694242341,3747589.146957754,280.3878877006918,2996.6679369819676,34.949448672094924,2.266489718734085,0.0053862967476877525,72704.50209981583,25.964670064674436,1.946919495111646,8.984778607420486,3.19
3.6220000000000026,5099.439735339846,4.96506662793878,3743534.58050418,280.34361083086594,2997.332936179642,34.840741483466445,2.268017202867729,0.005439504554609534,72695.44958622177,25.87217915116945,1.9484128843806032,8.968562332296997,3.19
3.6620000000000026,5093.417337360253,4.974000880119081,3739475.007378469,280.29924370590504,2998.0053403200623,34.73213578657334,2.2695398927113524,0.0054926060247259415,72686.26603659366,25.779757320868242,1.9498973475753234,8.952378465705099,3.19
3.7020000000000026,5087.423051876485,4.982848481823988,3735410.361401446,280.2547854051579,2998.6703352196196,34.62363054924207,2.271057792040096,0.005545601964645213,72676.69377249575,25.687403787429265,1.9513728593280824,8.936226761812808,3.19
3.7420000000000027,5081.410653121377,4.991706251969383,3731340.643584351,280.2102357406015,2999.33546997032,34.5152264504825,2.2725708769787403,0.005598492591154141,72666.86447952558,25.595119295933024,1.9528393692082597,8.920107154549473,3.19
3.7820000000000027,5075.403448236984,5.000524958882414,3727265.820449155,280.16559414539523,2999.99690781291,34.40692330204651,2.274079137623129,0.005651278414231117,72656.70988723596,25.502903813558795,1.9542968387862305,8.904019488487714,3.19
3.8220000000000027,5069.38949744588,5.009329684186351,3723185.87575448,280.1208602397148,3000.6566037753346,34.29872135740239,2.2755825569524686,0.005703959789339976,72646.26428700308,25.410757702110452,1.955745222904911,8.88796365529194,3.19
3.8620000000000028,5063.374714114636,5.018107726196009,3719100.7841992127,280.07603354283214,3001.3135688964226,34.19062064776344,2.2770811215024382,0.005756537144339196,72635.50939669147,25.318681123200772,1.9571844791200639,8.871939524562665,3.19
3.902000000000003,5057.355976552274,5.026865575749079,3715010.5247763214,280.03111361941507,3001.96830923434,34.082621318615054,2.2785748159654537,0.005809010864665412,72624.45384175518,25.22667433978565,1.958614562930833,8.855946978829406,3.19
