time,Direction of translational drag1,Direction of translational drag2,Direction of translational drag3,thrust1,thrust2,thrust3,Pitch torque due to z translational drag,Pitch torque after x translational drag,Yaw torque after x translational drag,Pitch torque after y translational drag,Yaw torque after y translational drag,position1,position2,position3,velocity1,velocity2,velocity3,acceleration1,acceleration2,acceleration3,rotation1,rotation2,angular_velocity1,angular_velocity2,angular_acceleration1,angular_acceleration2
0.0,0.4821770437492815,-0.0,-0.0,-63.17962758294576,29.86675555489881,696.5029156946181,0.0,0.520494041219753,0.24728732065088402,0.520494041219753,0.24728732065088402,-0.00027191253093602894,0.0001295291120123481,0.002775178431807874,-0.05438250618720578,0.02590582240246962,0.5550356863615747,-10.876501237441156,5.181164480493924,111.00713727231495,2.7000008038552816,0.10000169196658684,0.0001607710562484076,0.00033839331736721116,0.03215421124968152,0.06767866347344223
0.01,0.48900564739481434,-0.0012599573815119053,-0.026994754274511125,-64.03124737314542,30.269276784896284,705.8790250315542,-0.003234028796164253,0.5246313733471969,0.2507889835628186,0.5252743204754065,0.24942207220088222,-0.001363564775917444,0.0006495469626815668,0.013920043096513481,-0.16394794280907726,0.07809774773137414,1.6739372465795466,-11.02986443281676,5.254018636903241,112.7045726018037,2.7000040267099377,0.10000847641273183,0.0004837998749882739,0.0010184959116299826,0.03245155249829172,0.06834185537911204
0.02,0.5073673351214812,-0.0038985093556575014,-0.08356015642116003,-64.8862637079474,30.673209938258243,715.2547656999892,-0.010011360795168272,0.5376753367472121,0.26020409265427774,0.539664702924554,0.25597464415880405,-0.0035588568607811417,0.0016952948968425648,0.03634227249990957,-0.27511047416366224,0.13105183910082546,2.8105086340996714,-11.182095911307385,5.3270124412462145,114.39992738665889,2.7000105091142426,0.10002212635665145,0.000812680985962007,0.001711492872292576,0.03332466969645491,0.07025753675340667
0.03,0.5321560240177737,-0.006787277451806546,-0.14555844474381102,-65.74599669590036,31.079103809486696,724.6299943156956,-0.017441761734123023,0.5570045005498909,0.272913266141826,0.5604679208767158,0.26554980340392687,-0.006873745628223205,0.003274415816575005,0.07021871867637279,-0.38786727932475046,0.18477234484566255,3.964780601192974,-11.334314184579245,5.400439452550533,116.09740980349264,2.700020333863268,0.10004282301313379,0.0011522688191645833,0.002427838424175828,0.034592896944060356,0.07301157362324369
0.04,0.5633271649487427,-0.010020081926730639,-0.21500742699698733,-66.61074778400766,31.487083753094705,734.0046779395274,-0.025768904747712294,0.5823272182304627,0.28889320852543615,0.5874401611309409,0.27802245171803075,-0.011324189496595118,0.005394602774466109,0.11572664128027527,-0.5022214943496323,0.23926504673255836,5.136803919587521,-11.486583156867725,5.474307792855074,117.79670913903227,2.700033627391432,0.10007084103245031,0.0015064368136069838,0.0031757654391294464,0.036240701944419744,0.07657382936747999
0.05,0.6006990593867757,-0.01368532253806567,-0.2938114840189449,-67.48088892331428,31.89730436562306,743.3787758455588,-0.035223496982511336,0.61321680505543,0.30805011564833723,0.6201997926815603,0.2932028570061759,-0.016926182592415732,0.0080636073302454,0.17304379533512215,-0.6181771248144909,0.29453586442329965,6.3266268913818555,-11.63900303598773,5.548631659027263,119.49753235840896,2.70005055387965,0.10010653543644499,0.0018788608300069531,0.003963115359806542,0.03824410133557414,0.08089615476793911
0.060000000000000005,0.6440057010639765,-0.017863967951064423,-0.38371782073900573,-68.35685754437594,32.309947345443845,752.7522400392158,-0.0460182434078774,0.6491736151058868,0.33024677420906573,0.6582884132909212,0.31086593215282426,-0.023695765016713617,0.011289241235535876,0.24234840762984827,-0.7357393600450857,0.35059091663479547,7.534295567563366,-11.79170038163532,5.623431320944886,121.199611846809,2.7000713129518172,0.10015033700127743,0.0022729536033775114,0.00479719760668262,0.04057445333853753,0.0859202946072766
0.07,0.6929450662797133,-0.022629111774891634,-0.4863058580638103,-69.23915679382443,32.72522156390999,762.1250151946523,-0.05834678318048327,0.6896782335085445,0.3553273237093579,0.7012238106781808,0.33077647668615895,-0.031649035799219016,0.015079378733192789,0.3238191555418056,-0.8549147964559941,0.4074365828965872,8.7598540148281,-11.944819828089853,5.698733232769375,122.90270730811365,2.7000961368926126,0.10020274660389442,0.0026918345556768953,0.00568472291671481,0.04320173712133926,0.09158476739916123
0.08,0.7472151397632624,-0.028046538267913125,-0.6029983343703982,-70.1283547945427,33.14336272078279,771.4970386892087,-0.07238523337053776,0.7342288228991711,0.38313572579486194,0.7485375930378758,0.35270703040497586,-0.04080216772157483,0.019441959473866958,0.41763514852965633,-0.9757115880151678,0.46507956523824684,10.003344582742036,-12.098517744860427,5.7745698968670744,124.60660390567297,2.7001252877035773,0.10026432919644367,0.003138327637239856,0.006631795593134802,0.04609687919125294,0.09782976788483723
0.09,0.8065365861745444,-0.03417579642456969,-0.735083399868327,-71.02508334631884,33.56463275637474,780.8682406890823,-0.0882950616683419,0.7823627261086485,0.4135273814483332,0.7997973349511294,0.3764483232150751,-0.05117142338429725,0.02438499203965017,0.5239759121578714,-1.098139544529316,0.5235269479183955,11.264808142900986,-12.252958106095727,5.85097959677101,126.31110848950286,2.700159054229949,0.10033570789817123,0.0036149776371781064,0.00764394475237644,0.04923312079639712,0.10460006396349049
