x,y,x_acc,y_acc,
0.8495029509353522,427.8806399567173,-0.02748158388270836,-240.5349088824958,
0.85925943861191,430.67297190544906,-0.02746611084980636,-236.62687803131456,
0.8690131804503812,433.44183176468295,-0.027450650882189294,-232.81491192676364,
0.8787641779961101,436.18759608422346,-0.027435203965150673,-229.09588194061885,
0.8885124327931364,438.9106322703675,-0.027419770084004664,-225.46678598839077,
0.8982579463841974,441.6112988800907,-0.02740434922408612,-221.92474242866007,
0.9080007203107286,444.2899459034773,-0.027388941370750493,-218.4669843031879,
0.9177407561128659,446.9469150349539,-0.027373546509373826,-215.09085389619574,
0.9274780553294464,449.5825399338561,-0.027358164625352704,-211.79379759274292,
0.9372126194980104,452.1971464748278,-0.027342795704104233,-208.57336101754015,
0.9469444501548027,454.7910529885267,-0.02732743973106599,-205.42718443683495,
0.9566735488347737,457.3645704930835,-0.027312096691696004,-202.35299840721063,
0.9663999170715817,459.91800291673707,-0.027296766571472706,-199.34861965624617,
0.9761235563975933,462.4516473120488,-0.02728144935589492,-196.41194718101053,
0.9858444683438856,464.9657940620739,-0.02726614503048179,-193.54095855131382,
0.9955626544402474,467.46072707885116,-0.027250853580772783,-190.73370640551465,
1.0052781162151805,469.93672399455176,-0.02723557499232763,-187.9883151274949,
1.0149908551959015,472.39405634561126,-0.02722030925072631,-185.30297769416742,
1.0247008729083429,474.8329897501519,-0.02720505634156899,-182.6759526835778,
1.0344081708771546,477.25378407898666,-0.02718981625047603,-180.10556143431089,
1.0441127506257057,479.6566936204823,-0.027174588963087914,-177.59018534751215,
1.0538146136760853,482.0419672395444,-0.027159374465065247,-175.12826332339185,
1.0635137615491046,484.4098485309741,-0.027144172742088666,-172.71828932459889,
1.0732101957642977,486.7605759674346,-0.027128983779858878,-170.35881005933277,
1.0829039178399236,489.09438304225324,-0.027113807564096586,-168.04842277751027,
1.0925949292929673,491.41149840727434,-0.02709864408054245,-165.7857731737202,
1.1022832316391413,493.7121460059672,-0.02708349331495707,-163.56955339108904,
1.1119688263928869,495.9965452019845,-0.02706835525312096,-161.39850012054018,
1.1216517150673757,498.2649109033562,-0.027053229880834487,-159.27139279026852,
1.1313318991745114,500.5174536824964,-0.027038117183917864,-157.18705184056572,
1.1410093802249304,502.7543798921906,-0.027023017148211096,-155.14433707942453,
1.150684159728004,504.9758917777251,-0.027007929759573966,-153.14214611462495,
1.1603562391918394,507.18218758531094,-0.026992855003885985,-151.17941285826015,
1.1700256201232813,509.3734616669489,-0.02697779286704637,-149.25510609989976,
1.179692304027913,511.5499045818746,-0.026962743334974,-147.36822814481033,
1.1893562924100585,513.7117031947174,-0.026947706393607412,-145.51781351386265,
1.1990175867727828,515.8590407704994,-0.026932682028904722,-143.70292770195007,
1.2086761886178943,517.9920970665967,-0.026917670226843632,-141.92266599192538,
1.2183320994459457,520.1110484217783,-0.026902670973421375,-140.17615232123507,
1.2279853207562357,522.2160678424339,-0.0268876842546547,-138.46253819858953,
1.2376358540468102,524.3073250860962,-0.02687271005657981,-136.78100166815892,
1.2472837008144635,526.3849867423592,-0.02685774836525237,-135.13074631892474,
1.2569288625547403,528.4492163112893,-0.02684279916674744,-133.51100033694956,
1.2665713407619363,530.5001742794227,-0.026827862447159456,-131.92101559845165,
1.2762111369291005,532.5380181934361,-0.026812938192602206,-130.36006680168688,
1.2858482525480355,534.5629027315775,-0.026798026389208775,-128.82745063575118,
1.2954826891092999,536.574979772938,-0.026783127023131542,-127.32248498451736,
1.305114448102209,538.5743984646411,-0.026768240080542124,-125.8445081640194,
1.3147435310148368,540.5613052870265,-0.02675336554763134,-124.39287819168486,
1.3243699393340167,542.5358441168979,-0.02673850341060923,-122.96697208590484,
1.3339936745453433,544.4981562889053,-0.026723653655704945,-121.5661851945087,
1.3436147381331736,546.4483806551254,-0.026708816269166772,-120.18993055078744,
1.3532331315806285,548.3866536429052,-0.02669399123726208,-118.83763825578097,
1.3628488563695944,550.3131093110279,-0.026679178546277296,-117.5087548856114,
1.3724619139807237,552.2278794042602,-0.026664378182517875,-116.20274292270699,
1.3820723058934374,554.1310934063358,-0.02664959013230825,-114.91908020982262,
1.3916800335859254,556.0228785914297,-0.026634814381991827,-113.65725942581689,
1.4012850985351484,557.9033600741732,-0.02662005091793094,-112.41678758220074,
1.410887502216839,559.7726608582606,-0.026605299726506795,-111.19718553952093,
1.4204872461055036,561.6309018836939,-0.026590560794119512,-109.99798754269013,
1.4300843316744232,563.4782020727114,-0.026575834107188005,-108.8187407744194,
1.439678760395655,565.3146783744438,-0.02656111965215,-107.65900492595078,
1.4492705337400331,567.1404458083407,-0.026546417415461997,-106.5183517843281,
1.4588596531771714,568.9556175064066,-0.026531727383599244,-105.39636483548077,
1.4684461201754633,570.7603047542866,-0.0265170495430557,-104.29263888243236,
1.4780299362020841,572.5546170312386,-0.02650238388034397,-103.20677967797725,
1.487611102722992,574.3386620490282,-0.02648773038199535,-102.13840357120296,
1.4971896212029288,576.1125457897808,-0.02647308903455973,-101.08713716726345,
1.5067654931054226,577.876372542825,-0.026458459824605575,-100.05261699983899,
1.5163387198927885,579.6302449405586,-0.02644384273871994,-99.03448921574434,
1.525909303026129,581.3742639933677,-0.026429237763508365,-98.03240927117244,
1.5354772439653372,583.1085291236313,-0.026414644885594925,-97.04604163908564,
1.5450425441690965,584.8331381988367,-0.026400064091622103,-96.07505952728884,
1.5546052050948829,586.5481875638353,-0.026385495368250855,-95.11914460674085,
1.5641652281989658,588.2537720722661,-0.02637093870216054,-94.17798674968122,
1.5737226149364094,589.9499851171705,-0.02635639408004887,-93.25128377716896,
1.5832773667610747,591.6369186608254,-0.026341861488631896,-92.33874121564826,
1.5928294851256197,593.3146632638163,-0.026327340914643994,-91.44007206217401,
1.6023789714815018,594.9833081133762,-0.02631283234483782,-90.55499655794664,
1.6119258272789783,596.6429410510098,-0.02629833576598426,-89.68324196982164,
1.6214700539671083,598.2936485994259,-0.026283851164872446,-88.8245423794743,
1.6310116529937537,599.9355159887989,-0.026269378528309677,-87.97863847991428,
1.6405506258055804,601.568627182379,-0.02625491784312143,-87.14527737905881,
1.6500869738480604,603.1930649014697,-0.026240469096151305,-86.32421241008542,
1.6596206985654718,604.8089106497924,-0.02622603227426099,-85.51520294829848,
1.6691518014009012,606.4162447372561,-0.02621160736433025,-84.71801423425444,
1.6786802837962447,608.0151463031478,-0.026197194353256906,-83.93241720290283,
1.6882061471922092,609.6056933387636,-0.026182793227956764,-83.15818831850973,
1.6977293930283135,611.1879627094926,-0.026168403975363626,-82.39510941514139,
1.70725002274289,612.7620301763737,-0.026154026582429254,-81.64296754249459,
1.7167680377730854,614.327970417137,-0.026139661036123297,-80.90155481686993,
1.726283439554863,615.8858570467454,-0.026125307323433336,-80.17066827709274,
1.7357962295230027,617.4357626374527,-0.026110965431364784,-79.4501097451947,
1.7453064091111035,618.9777587383883,-0.0260966353469409,-78.73968569167704,
1.754813979751584,620.511915894684,-0.026082317057202754,-78.03920710518405,
1.7643189428756842,622.038303666156,-0.026068010549209163,-77.3484893664222,
1.7738212999134666,623.5569906455535,-0.02605371581003673,-76.66735212616787,
1.7833210522938172,625.0680444763852,-0.02603943282677974,-75.99561918721272,
1.7928182014444471,626.5715318703382,-0.02602516158655017,-75.33311839010155,
1.8023127487918937,628.0675186242964,-0.026010902076477674,-74.67968150252453,
1.8118046957615224,629.556069636974,-0.0259966542837095,-74.03514411223067,
1.8212940437775271,631.0372489251698,-0.025982418195410535,-73.39934552333459,
1.8307807942629322,632.5111196396566,-0.025968193798763205,-72.77212865589446,
1.8402649486395932,633.9777440807133,-0.025953981080967508,-72.15333994864376,
1.8497465083281988,635.4371837133092,-0.025939780029240914,-71.54282926476368,
1.8592254747482713,636.8894991819518,-0.025925590630818427,-70.94044980058847,
1.8687018493181686,638.3347503252046,-0.025911412872952462,-70.34605799713925,
1.8781756334550852,639.7729961898848,-0.025897246742912883,-69.75951345438719,
1.8876468285750532,641.2042950449498,-0.025883092227986952,-69.18067884814947,
1.897115436092944,642.62870439508,-0.025868949315479298,-68.60941984952649,
1.9065814574224695,644.0462809939654,-0.025854817992711887,-68.04560504679186,
1.916044893976183,645.457080857305,-0.025840698247024004,-67.48910586964958,
1.9255057471654806,646.8611592755252,-0.02582659006577221,-66.93979651577762,
1.9349640184006034,648.2585708262258,-0.02581249343633034,-66.39755387957842,
1.944419709090637,649.6493693863581,-0.025798408346089444,-65.86225748306158,
1.953872820643514,651.0336081441459,-0.025784334782457757,-65.33378940878558,
1.9633233544660154,652.4113396107515,-0.025770272732860724,-64.81203423478873,
1.9727713119637709,653.7826156316968,-0.0257562221847409,-64.29687897144267,
1.982216694541261,655.1474873980435,-0.02574218312555797,-63.788213000162884,
1.9916595036018174,656.5060054573395,-0.0257281555427887,-63.28592801391501,
2.001099740547626,657.8582197243368,-0.025714139423926915,-62.789917959456105,
2.0105374067797253,659.204179491487,-0.02570013475648349,-62.30007898125399,
2.01997250369801,660.5439334392199,-0.02568614152798628,-61.81630936702868,
2.0294050327012325,661.8775296460097,-0.02567215972598013,-61.33850949486278,
2.0388349951870017,663.2050155982357,-0.025658189338026827,-60.8665817818292,
2.0482623925517864,664.5264381998409,-0.02564423035170507,-60.40043063408655,
2.057687226190916,665.8418437817944,-0.02563028275461048,-59.93996239839481,
2.0671094974985804,667.1512781113623,-0.025616346534355513,-59.485085315004824,
2.076529207867835,668.4547864011909,-0.02560242167856949,-59.03570947187748,
2.085946358690596,669.7524133182078,-0.025588508174898505,-58.59174676018998,
2.0953609513576485,671.0442029923452,-0.025574606011005478,-58.153110831087716,
2.1047729872586416,672.3301990250883,-0.025560715174570058,-57.71971705364214,
2.114182467782093,673.610444497855,-0.025546835653288632,-57.29148247397653,
2.12358939431539,674.8849819802093,-0.02553296743487428,-56.86832577552228,
2.13299376824479,676.1538535379128,-0.025519110507056766,-56.45016724037053,
2.1423955909554215,677.4171007408187,-0.025505264857582494,-56.03692871168451,
2.1517948638312867,678.6747646706111,-0.025491430474214493,-55.62853355713949,
2.161191588255261,679.926885928394,-0.025477607344732377,-55.22490663335836,
2.170585765609095,681.1735046421327,-0.02546379545693234,-54.82597425131199,
2.1799773972734164,682.4146604739517,-0.025449994798627095,-54.431664142654455,
2.18936648462773,683.6503926272921,-0.02543620535764588,-54.04190542696445,
2.19875302905042,684.8807398539323,-0.025422427121834432,-53.6566285798651,
2.208137031918749,686.1057404608733,-0.025408660079054908,-53.275765401995315,
2.217518494608864,687.3254323170949,-0.02539490421718594,-52.89924898880669,
2.226897418495792,688.5398528601819,-0.02538115952412252,-52.52701370116121,
2.236273804953444,689.749039102827,-0.025367425987776054,-52.15899513670523,
2.245647655354617,690.9530276392103,-0.025353703596074285,-51.79513010199659,
2.2550189710709936,692.1518546512591,-0.02533999233696129,-51.435356585362285,
2.264387753473143,693.3455559147922,-0.025326292198397434,-51.079613730464814,
2.273754003930524,694.5341668055481,-0.02531260316835935,-50.72784181055614,
2.2831177238114853,695.7177223051034,-0.025298925234839936,-50.379982203398995,
2.292478914483265,696.8962570066801,-0.025285258385848296,-50.03597736683555,
2.3018375773119955,698.0698051208478,-0.02527160260940973,-49.695770814984826,
2.3111937136627003,699.23840048112,-0.02525795789356571,-49.35930709505001,
2.3205473248992994,700.4020765494492,-0.025244324226373828,-49.02653176471814,
2.3298984123846074,701.5608664216217,-0.025230701595907817,-48.69739137013478,
2.339246977480336,702.7148028325544,-0.02521708999025749,-48.3718334244371,
2.3485930215470954,703.8639181614965,-0.025203489397528714,-48.049806386829246,
2.3579365459443946,705.0082444371371,-0.025189899805843404,-47.7312596421842,
2.367277552030643,706.1478133426217,-0.025176321203339472,-47.41614348115738,
2.3766160411631527,707.2826562204781,-0.025162753578170837,-47.10440908079707,
2.3859520146981374,708.4128040774563,-0.025149196918507352,-46.796008485637586,
2.3952854739907155,709.5382875892806,-0.025135651212534818,-46.490894589261586,
2.4046164203949107,710.6591371053197,-0.025122116448454936,-46.189021116318244,
2.4139448552636527,711.7753826531728,-0.02510859261448529,-45.89034260498434,
2.423270779948779,712.887053943176,-0.025095079698859334,-45.5948143898559,
2.4325941958010358,713.9941803728306,-0.025081577689826325,-45.3023925852584,
2.4419151041700795,715.0967910311524,-0.02506808657565135,-45.01303406896383,
2.4512335064044772,716.1949147029475,-0.02505460634461526,-44.72669646630321,
2.4605494038517084,717.2885798730125,-0.025041136985014666,-44.44333813466375,
2.4698627978581658,718.3778147302634,-0.02502767848516191,-44.16291814836006,
2.479173689769157,719.4626471717926,-0.025014230833385033,-43.88539628386904,
2.488482080928906,720.5431048068574,-0.02500079401802775,-43.610733005418425,
2.4977879726805527,721.6192149607994,-0.024987368027449434,-43.338889450919524,
2.5070913663661556,722.6910046788979,-0.024973952850025086,-43.069827418234695,
2.516392263326692,723.758500730158,-0.02496054847414531,-42.80350935177043,
2.525690664902061,724.8217296110339,-0.024947154888216284,-42.53989832938724,
2.534986572431081,725.880717549091,-0.024933772080659736,-42.278958049618026,
2.544279987251495,726.9354905066045,-0.024920400039912916,-42.02065281918631,
2.5535709106999698,727.9860741841001,-0.024907038754428592,-41.76494754081663,
2.5628593441120957,729.0324940238335,-0.024893688212675003,-41.51180770132909,
2.572145288822391,730.0747752132138,-0.024880348403135827,-41.26119936001061,
2.5814287461643,731.1129426881694,-0.02486701931431019,-41.013089137255534,
2.590709717470197,732.1470211364579,-0.024853700934712602,-40.767444203468514,
2.5999882040713844,733.1770350009227,-0.024840393252872964,-40.524232268222676,
2.6092642072980965,734.2030084826957,-0.024827096257336513,-40.28342156966653,
2.618537728479499,735.224965544347,-0.024813809936663846,-40.04498086417291,
2.6278087689436904,736.2429299129843,-0.024800534279430828,-39.808879416223874,
2.6370773300177044,737.2569250833013,-0.024787269274228623,-39.57508698852526,
2.646343413027509,738.2669743205773,-0.02477401490966365,-39.343573832345015,
2.6556070192980092,739.2731006636278,-0.02476077117435755,-39.1143106780696,
2.664868150153048,740.2753269277081,-0.02474753805694717,-38.887268725972675,
2.6741268069154067,741.2736757073702,-0.02473431554608455,-38.66241963719085,
2.6833829909068068,742.2681693792742,-0.02472110363043687,-38.439735524900996,
2.6926367034479104,743.2588301049548,-0.024707902298686465,-38.2191889456942,
2.701887945858322,744.2456798335435,-0.024694711539530755,-38.00075289114115,
2.7111367194565896,745.2287403044486,-0.024681531341682248,-37.7844007795443,
2.7203830255602055,746.2080330499923,-0.024668361693868532,-37.57010644787195,
2.7296268654856073,747.1835793980065,-0.02465520258483221,-37.3578441438698,
2.7388682405481797,748.1554004743875,-0.024642054003330912,-37.14758851834537,
2.748107152062255,749.1235172056117,-0.024628915938137236,-36.93931461762118,
2.7573436013411143,750.0879503212113,-0.024615788378038777,-36.73299787615228,
2.7665775896969893,751.0487203562117,-0.02460267131183803,-36.52861410930416,
2.7758091184410625,752.0058476535312,-0.02458956472835244,-36.32613950628699,
2.785038188883468,752.9593523663442,-0.024576468616414326,-36.125550623242546,
2.794264802333295,753.9092544604073,-0.024563382964870876,-35.9268243764797,
2.8034889600985853,754.8555737163497,-0.024550307762584128,-35.729938035855156,
2.8127106634863375,755.7983297319294,-0.024537242998430946,-35.534869218295775,
2.821929913802507,756.7375419242541,-0.024524188661302977,-35.34159588145893,
2.831146712352006,757.6732295319689,-0.024511144740106666,-35.1500963175277,
2.840361060438707,758.6054116174105,-0.024498111223763174,-34.96034914713755,
2.849572959365442,759.534107068729,-0.02448508810120842,-34.77233331343133,
2.8587824104340034,760.4593346019781,-0.024472075361392998,-34.586028076239515,
2.8679894149451473,761.381112763173,-0.024459072993282215,-34.401413006382626,
2.877193974198592,762.2994599303186,-0.02444608098585602,-34.218467980093024,
2.8863960894930214,763.2143943154065,-0.024433099328108977,-34.03717317355314,
2.8955957621260837,764.1259339663828,-0.02442012800905027,-33.85750905754732,
2.904792993394395,765.0340967690867,-0.024407167017703686,-33.67945639222475,
2.913987784593538,765.9389004491599,-0.024394216343107563,-33.502996221970676,
2.923180137018065,766.8403625739284,-0.024381275974314786,-33.32810987038347,
2.9323700519614984,767.7385005542566,-0.024368345900392732,-33.15477893535496,
2.9415575307163313,768.6333316463738,-0.0243554261104233,-32.98298528425172,
2.9507425745740288,769.5248729536744,-0.024342516593502853,-32.81271104919482,
2.9599251848250296,770.4131414284914,-0.0243296173387422,-32.643938622435925,
2.969105362758747,771.2981538738446,-0.024316728335266557,-32.47665065182724,
2.9782831096635687,772.1799269451635,-0.02430384957221558,-32.310830036383436,
2.9874584268268602,773.0584771519844,-0.024290981038743272,-32.146459921933186,
2.9966313155349633,773.9338208596245,-0.024278122724018008,-31.983523696858327,
3.0058017770731995,774.8059742908302,-0.024265274617222478,-31.822004987918707,
3.0149698127258695,775.6749535274039,-0.02425243670755371,-31.661887656160662,
3.0241354237762548,776.540774511805,-0.024239608984223,-31.503155792907222,
3.033298611506619,777.4034530487307,-0.024226791436455918,-31.345793715828236,
3.0424593771982087,778.2630048066724,-0.024213984053492267,-31.189785965088554,
3.0516177221312546,779.1194453194508,-0.024201186824586083,-31.0351172995725,
3.0607736475849725,779.9727899877296,-0.02418839973900558,-30.88177269318298,
3.069927154837564,780.8230540805072,-0.024175622786033173,-30.729737331213407,
3.0790782451662184,781.6702527365878,-0.024162855954965413,-30.578996606791,
3.0882269198471133,782.5144009660323,-0.02415009923511298,-30.429536117389645,
3.0973731801554156,783.3555136515878,-0.02413735261580067,-30.28134166141093,
3.106517027365283,784.1936055500985,-0.02412461608636736,-30.134399234831772,
3.1156584627498645,785.028691293896,-0.024111889636165982,-29.98869502791716,
3.124797487581301,785.8607853921711,-0.02409917325456353,-29.844215421996545,
3.1339341031307284,786.6899022323257,-0.024086466930941002,-29.700946986302544,
3.1430683106682764,787.5160560813073,-0.024073770654693388,-29.55887647487052,
3.152200111463071,788.339261086924,-0.024061084415229653,-29.417990823497718,
3.1613295067832348,789.1595312791421,-0.024048408201972734,-29.278277146760665,
3.1704564978958882,789.9768805713662,-0.02403574200435948,-29.13972273508957,
3.179581086067151,790.7913227617009,-0.024023085811840643,-29.00231505189843,
3.1887032725621425,791.6028715341965,-0.024010439613880875,-28.866041730769705,
3.197823058644983,792.4115404600769,-0.023997803399958686,-28.73089057269232,
3.206940445578796,793.2173429989515,-0.02398517715956644,-28.5968495433519,
3.2160554346257064,794.0202925000104,-0.023972560882210295,-28.463906770472004,
3.225168027046845,794.8204022032038,-0.02395995455741023,-28.33205054120544,
3.2342782241023467,795.6176852404051,-0.0239473581747,-28.201269299574392,
3.2433860270513537,796.4121546365592,-0.023934771723627103,-28.071551643958447,
3.252491437152015,797.2038233108149,-0.023922195193752785,-27.942886324629495,
3.2615944556614878,797.9927040776423,-0.023909628574651984,-27.815262241332398,
3.270695083835939,798.7788096479356,-0.023897071855913356,-27.688668440910583,
3.279793322930546,799.5621526301011,-0.02388452502713919,-27.563094114975563,
3.2888891741994977,800.342745531131,-0.023871988077945456,-27.43852859761941,
3.297982638895996,801.1206007576628,-0.023859460997961733,-27.31496136316937,
3.3070737182722554,801.8957306170253,-0.023846943776831202,-27.192382023983665,
3.3161624135795056,802.6681473182701,-0.023834436404210645,-27.070780328287622,
3.325248726067992,803.4378629731907,-0.02382193886977038,-26.950146158049357,
3.334332656986977,804.204889597327,-0.023809451163194283,-26.83046952689409,
3.34341420758474,804.969239110958,-0.023796973274179737,-26.711740578056368,
3.35249337910858,805.7309233400811,-0.02378450519243764,-26.59394958236939,
3.361570172804815,806.4899540173782,-0.023772046907692346,-26.477086936290643,
3.3706445899187836,807.2463427831705,-0.023759598409681674,-26.361143159963106,
3.3797166316948477,808.00010118636,-0.023747159688156876,-26.24610889531135,
3.3887862993763904,808.7512406853596,-0.023734730732882618,-26.131974904171727,
3.39785359420582,809.4997726490105,-0.02372231153363695,-26.01873206645603,
3.406918517424569,810.2457083574893,-0.023709902080211315,-25.906371378347874,
3.4159810702730957,810.9890590032016,-0.023697502362410475,-25.794883950531215,
3.425041253990886,811.7298356916662,-0.02368511237005255,-25.68426100645024,
3.434099069816453,812.4680494423862,-0.023672732092968943,-25.57449388060015,
3.443154518987339,813.2037111897115,-0.02366036152100436,-25.46557401684804,
3.452207602740117,813.9368317836876,-0.023648000644016766,-25.35749296678338,
3.4612583223103903,814.667421990896,-0.02363564945187738,-25.250242388097504,
3.4703066789327943,815.3954924952827,-0.023623307934470632,-25.143814042991465,
3.4793526738409972,816.1210538989775,-0.023610976081694175,-25.03819979661173,
3.488396308267702,816.8441167231017,-0.023598653883458828,-24.933391615513152,
3.497437583444646,817.5646914085668,-0.023586341329688575,-24.82938156614869,
3.506476500602603,818.2827883168629,-0.023574038410320557,-24.726161813385303,
3.515513060971384,818.9984177308374,-0.023561745115305014,-24.62372461904556,
3.5245472657798373,819.711589855464,-0.023549461434605304,-24.522062340474427,
3.533579116255851,820.4223148186021,-0.02353718735819786,-24.421167429130698,
3.5426086136263533,821.1306026717472,-0.02352492287607218,-24.321032429202674,
3.5516357591173127,821.836463390772,-0.023512667978230786,-24.221649976247562,
3.56066055395374,822.5399068766583,-0.023500422654689244,-24.123012795854088,
3.5696829993596904,823.2409429562197,-0.023488186895476094,-24.025113702327964,
3.5787030965582614,823.9395813828161,-0.023475960690632874,-23.927945597399724,
3.587720846771596,824.6358318370591,-0.023463744030214066,-23.831501468954436,
3.596736251220884,825.3297039275092,-0.0234515369042871,-23.735774389782975,
3.605749311126362,826.0212071913639,-0.02343933930293232,-23.640757516354377,
