time,Direction of translational drag1,Direction of translational drag2,Direction of translational drag3,thrust1,thrust2,thrust3,Pitch torque due to z translational drag,Pitch torque after x translational drag,Yaw torque after x translational drag,Pitch torque after y translational drag,Yaw torque after y translational drag,position1,position2,position3,velocity1,velocity2,velocity3,acceleration1,acceleration2,acceleration3,rotation1,rotation2,angular_velocity1,angular_velocity2,angular_acceleration1,angular_acceleration2
1.2500000000000009,30.265652164333545,1.1924925450338242,-126.30314877072601,-218.95597259492152,-9.020184350728382,715.4006926571869,-44.39108431767777,-9.694418815931662,-1.4949328435228442,-9.638100197461654,-0.06515454090828476,-13.97667789084014,-0.7975569450975745,101.2711066146425,-28.160027891969325,-1.504631202790723,158.80540401480062,-35.76191650069205,-1.4835591995900872,101.82982960126716,3.1824368801416716,0.29798454945110536,-0.03293344501018501,0.06717475530981849,-0.009254808204314785,-1.3690362101006788
1.260000000000001,30.80712850542176,1.2147099826254595,-128.20584153369978,-219.2107421587508,-8.958475430864883,714.3366242583684,-45.168585823566566,-9.858703436274205,-1.5095322085399707,-9.80180636317781,-0.05309592493946047,-14.260165688063665,-0.8126824144715535,102.86480482725223,-28.537531552735636,-1.5204626720050982,159.934238507145,-35.73297531490498,-1.4686967741261476,101.34656946603985,3.182107125638388,0.2985872390859332,-0.03301745564654591,0.05336317165574595,-0.007547319067864608,-1.3932805207138288
1.270000000000001,31.353426170095112,1.237020437229155,-130.1195519552729,-219.3665259915613,-8.892384904901283,713.3026237435012,-45.9327613769753,-10.002910925564201,-1.5239040349383468,-9.945447015468934,-0.040697627495905664,-14.54742786690103,-0.8279654869374767,104.46977099274658,-28.91490421473715,-1.5361518211795355,161.05899459172434,-35.68425861526864,-1.4529626165301965,100.86613763803159,3.18177661767209,0.2990506711932584,-0.03308413761302696,0.03932324980929659,-0.005789074228346317,-1.4147038485760426
1.280000000000001,31.904383616817256,1.2594140467657682,-132.04421421773188,-219.42202024409764,-8.821995533549051,712.2992864061172,-46.68235350471458,-10.125857707764617,-1.538039523264372,-10.067838825574787,-0.027962686994885022,-14.838462119991119,-0.8434046955257015,106.08596445189711,-29.291946403280832,-1.5516898964654282,162.17969723838206,-35.61550736951781,-1.4363725008462707,100.38866701490264,3.18144553205904,0.2993727078034189,-0.033132984996959394,0.025084072222807036,-0.003980402558140024,-1.4331316687218683
1.290000000000001,32.459831693837664,1.2818808303192266,-133.97976324420173,-219.37611854048185,-8.747401307319222,711.327104250876,-47.416114557987015,-10.226380005201776,-1.5519303876143842,-10.16781823838747,-0.014894799375557488,-15.133264132518601,-0.8589984865414325,107.7133448014248,-29.668456102215437,-1.5670683066807767,163.29637266715562,-35.52650089591583,-1.4189444076225508,99.9142710839667,3.1811140496558115,0.2995515104391261,-0.033163495648755884,0.010676454918631307,-0.0021217278011583926,-1.4483917921132776
1.300000000000001,33.01959384781276,1.304410710743267,-135.92613456890788,-219.22792228713726,-8.668707351226258,710.386460235258,-48.132811968810294,-10.30333967158603,-1.565568907087392,-10.2442473046092,-0.0014983424318613103,-15.431827558760908,-0.8747452213019954,109.35187190550728,-30.04422914624587,-1.5822786454318045,164.40904814934046,-35.41705892276145,-1.400698509173656,99.44304278155741,3.1807823563168194,0.2995855573133378,-0.03317517214963849,-0.003867080076290363,-0.00021357237536361804,-1.460315206871056
1.310000000000001,33.58348636274273,1.3269935379914723,-137.8832641844604,-218.97675087453212,-8.586029789749869,709.4776229970493,-48.83123376240476,-10.355630276999875,-1.5789479773989608,-10.296019764893721,0.012221600566755475,-15.734144002662331,-0.8906431780944729,111.0015059052413,-30.41905963403869,-1.5973127130636977,165.5177517974652,-35.287043629971386,-1.3816571470483687,98.97505344463998,3.1804506428419863,0.29947366020843896,-0.03316752281695833,-0.018512340903480445,0.0017434389113951255,-1.46873695856696
1.320000000000001,34.15131863009465,1.3496191131027706,-139.85108836653407,-218.62215173158802,-8.499495571845719,708.6007421316629,-49.51019432001707,-10.382183431608183,-1.5920611624527845,-10.322067372721056,0.026259218088886538,-16.040203002642095,-0.9066905543516015,112.6622072259544,-30.79274036191373,-1.6121625383620204,166.62251234515585,-35.13636166479672,-1.3618448016375035,98.5103518672751,3.1801191049141706,0.29921498094891685,-0.033140062746150556,-0.033223511000946435,0.0037485752501600395,-1.4734970609262377
1.330000000000001,34.72289345094456,1.3722772127712628,-141.82954347659614,-218.16391018892514,-8.409242255973348,707.7558440815872,-50.16854038483775,-10.381975332308969,-1.6049027456588492,-10.321366440219077,0.04060794851475702,-16.34999202084083,-0.9228854690430407,114.33393658227014,-31.16506327783331,-1.6268203999258188,167.72335891799253,-34.96496612299335,-1.3412880538908747,98.04896347422363,3.1797879430259988,0.2988090473757983,-0.03309231488818569,-0.047963203622769485,0.005800996342813033,-1.474441463438372
1.340000000000001,35.29800737092473,1.3949576144262568,-143.818565743625,-217.60205910293786,-8.315417755286534,706.9428286977763,-50.8051573015839,-10.354033513788444,-1.6174677807808424,-10.292944588390947,0.05526045939823221,-16.663496437006543,-0.939225965278336,116.01665498084301,-31.53581995530947,-1.6412788471332374,168.82032079658322,-34.7728584859305,-1.320015539146677,97.59088962351994,3.179457362395752,0.2982557687270578,-0.03302381116119049,-0.06269252612533312,0.007899749056225907,-1.4714230370743537
