time,Direction of translational drag1,Direction of translational drag2,Direction of translational drag3,thrust1,thrust2,thrust3,Pitch torque due to z translational drag,Pitch torque after x translational drag,Yaw torque after x translational drag,Pitch torque after y translational drag,Yaw torque after y translational drag,position1,position2,position3,velocity1,velocity2,velocity3,acceleration1,acceleration2,acceleration3,rotation1,rotation2,angular_velocity1,angular_velocity2,angular_acceleration1,angular_acceleration2
0.0,0.4821770437492815,-0.0,-0.0,68.490376505079,13.883686653346912,696.5029156946181,0.0,-0.5642456946266293,0.11495254872769284,-0.5642456946266293,0.11495254872769284,0.0002991270209441443,6.0212151278371664e-05,0.002775178431807874,0.05982540418882886,0.012042430255674332,0.5550356863615747,11.965080837765772,2.4084860511348665,111.00713727231495,0.2000003736755008,0.09999816581019864,7.473510016103471e-05,-0.00036683796027216713,0.01494702003220694,-0.07336759205443343
0.01,0.47797516482042723,-0.0005790625235818325,-0.026688995360472666,69.4111106344381,14.070355704432993,705.879274768415,-0.0031972858626951174,-0.5625259838753749,0.11395101741464993,-0.5623886229167936,0.1146320411540754,0.001499982189000837,0.0003019427306521666,0.013920045507131568,0.18034562942250967,0.03630368561908467,1.6739377287031643,12.13156981502787,2.4422765824042774,112.70466902652721,0.20000186756271968,0.09999083397366518,0.0002240423436110329,-0.0010995293464206204,0.014914428657792692,-0.07317068517525722
0.02,0.47401222923299013,-0.001752443650281344,-0.0808039595321451,70.32794110343141,14.256316177235805,715.2560318037501,-0.009679438088756731,-0.5643709310203373,0.11300707196614028,-0.5639552258401318,0.1150680849273201,0.003914735980295125,0.0007880478142026962,0.03634229960992329,0.30260512883634794,0.06091733109102124,2.810513091855179,12.297729185801055,2.4759029406114146,114.40062602789361,0.20000485535720075,0.09997617391666098,0.00037351655260257986,-0.0018324820544170207,0.014980413140516706,-0.07341985642402281
0.03,0.4759907267182803,-0.0029900901304923213,-0.13795232501271332,71.23941027448271,14.441303492699733,724.6333352905309,-0.016522777792222484,-0.5735300002363894,0.11348042901291808,-0.5728206957717121,0.11699701043370377,0.0075607991017930575,0.0015220474717162437,0.07021885540988049,0.42660749546323856,0.08588260041168827,3.96479806813626,12.46430019220084,2.509411786119497,116.09931243348576,0.20000934606002965,0.09995414808078704,0.0005246240131756743,-0.002572685120372709,0.015241078974102196,-0.07462075676711484
0.04,0.4837701687148034,-0.004339886834383887,-0.20035228153796625,72.14528813014257,14.6252759010109,734.0112084336085,-0.02399125456282934,-0.5901027622893523,0.11533767227057307,-0.5890732360988186,0.12044171624610699,0.012455635499565207,0.0025074549513363423,0.11572709241727559,0.5523597840911911,0.11119889551233146,5.136849333342761,12.631223292830331,2.542788132889143,117.80039362221204,0.20001536582172696,0.09992463604307733,0.00067932832628638,-0.003329722421569008,0.015699783648038926,-0.07678670347214486
0.05,0.4969790289610011,-0.005849452122467206,-0.27021630113568806,73.04528263631279,14.80818036235207,743.3896806199645,-0.03234762440135871,-0.613917251527736,0.11849037043315686,-0.612529574604358,0.1253697720329699,0.01861677569175017,0.003747776771940688,0.1730449429685889,0.6798682543458013,0.1368654686085377,6.326720776919901,12.798387811652962,2.5760150315718624,119.50353630529573,0.20002296041673215,0.09988742175915045,0.0008395906747504556,-0.004113134363805481,0.01635268604477619,-0.07989568497514968
0.060000000000000005,0.5150714458550529,-0.007563787372072245,-0.34964239852176054,73.93902646986005,14.989950119870974,752.7687887492133,-0.04184019545811563,-0.6445830628179307,0.12280858794000403,-0.642788616888032,0.1317041647810407,0.02606180644499748,0.005246511126992043,0.24235086492334315,0.8091378963036608,0.1628814024017334,7.534463614030946,12.965639327060272,2.6090735484534853,121.2084276710306,0.20003219489377666,0.099842195592148,0.0010073047341523252,-0.004932099036685458,0.017190125835597713,-0.08389724960084577
0.07,0.537399682630707,-0.009523852383981762,-0.44054826514527123,74.82607412697678,15.170504166933119,762.1485774961736,-0.052694717777473615,-0.6815680316609916,0.12813815029136236,-0.679308463378442,0.1393388884831095,0.03480835618922527,0.007007146093467893,0.32382381624944434,0.9401720525418984,0.1892455908934364,8.760126651189292,13.1327916392058,2.6419429128238012,122.91478694941311,0.20004315266026532,0.09978855910882374,0.0011842485635800558,-0.0057951976281684385,0.018198640049948422,-0.08872246869575032
0.08,0.5632820895662287,-0.011766079057777108,-0.5446485820220411,75.70590124465352,15.349747112122712,771.5290993379173,-0.0651114503330102,-0.7242748283044143,0.134316837930375,-0.7214831177955879,0.1481545658753391,0.044874077240835586,0.009033157653856297,0.4176432326556843,1.072972157780165,0.21595672118424453,10.003756630058698,13.299638382222883,2.67460057044603,124.62236945590674,0.20005593418668283,0.09972603172342559,0.001372056719924484,-0.006710279451461441,0.0193629912189372,-0.0942938959628502
0.09,0.5920541109471715,-0.014322579342601257,-0.6634644074626851,76.57790560749778,15.527569345866187,780.9104143986445,-0.07926606722477138,-0.7721015504155465,0.14118653973718054,-0.7687030294714562,0.1580308463074213,0.056276625936222624,0.011328007537002905,0.5239890087251998,1.2075375812972429,0.24301325544507704,11.265398583844398,13.465962015834489,2.707022168502479,126.33096502707127,0.2000706555232045,0.09965405824524194,0.0015722105844089608,-0.007684416185267111,0.020667781677958155,-0.10053345079828382
0.09999999999999999,0.623099356422945,-0.017221728778502192,-0.7983500267808998,77.44140922498978,15.703847396802741,790.2925901745929,-0.0953126438920814,-0.8244810675407925,0.14860065562113867,-0.8203942983088427,0.16885449442527511,0.06903364155661361,0.013895140876995766,0.6430414824589239,1.3438655427809538,0.27041341255349516,12.545096162900421,13.631539557799114,2.739181507804602,128.04039338398826,0.20008744678634927,0.09957201655860444,0.0017860420445473953,-0.008723921142233453,0.022098510349728755,-0.1073675405949846
0.10999999999999999,0.655863887746313,-0.020488867511545283,-0.9505253854610979,78.29566093063667,15.878444378098216,799.6757011943073,-0.11338729366458797,-0.880901374834584,0.15642749894024321,-0.8760388610601361,0.18052361682359097,0.08316272462683819,0.01673798368578331,0.7749814228193159,1.4819510712639612,0.2981551492040134,13.842891909177984,13.796145497431956,2.7710504897673163,129.75049849340004,0.20010645072275682,0.0994792249158274,0.0020147452369611487,-0.009834407413172193,0.023642128133021897,-0.11472971359276338
0.11999999999999998,0.6898589977595219,-0.02414696301084082,-1.121106912915556,79.13983909793511,16.051210449924994,809.059828654845,-0.1336115887627884,-0.9409122650043658,0.16455095617141538,-0.9351810048044706,0.19294910088818665,0.09868141489903885,0.019859940134354197,0.9199900197440484,1.6217869831761713,0.3262361405101642,15.158827475768506,13.95955272902787,2.8025990724512293,131.4611431856385,0.20012782140908952,0.09937494856056603,0.0022593920295784255,-0.011020863639101765,0.025287230390433436,-0.12256153159315128
0.12999999999999998,0.7246573577957021,-0.028217165059523104,-1.3111335130549928,79.37495143767374,16.10066222177156,812.3240700222398,-0.15609537731781592,-1.004123636006188,0.17286956581155355,-0.9974255416177332,0.20605434615338936,0.11560450680911585,0.023263849681766157,1.0782216702687568,1.7628313988392277,0.35454576897222767,16.48750262917318,14.01679280144332,2.812549718535666,132.10036074422547,0.20015172311080767,0.09925840557704364,0.002520948314049041,-0.012287733065376318,0.02702402650368966,-0.13081235366175928
0.13999999999999999,0.7597381380976297,-0.03270079264267998,-1.520690561997557,79.20128253077237,16.067405625075395,811.5086592129817,-0.18083230939708567,-1.069919767735504,0.18125956541890637,-1.0621563603024515,0.219717126872509,0.13393962198887693,0.02695109054759123,1.249758853522928,1.9041916371129872,0.38290240419278665,17.819934021661055,14.002569482912698,2.807956510259339,132.02258867292838,0.2001783291085795,0.09912877289585366,0.0028002512403146416,-0.01363880317261954,0.028836558749430436,-0.13940166778688523
0.15,0.7945387668370172,-0.03757880503211113,-1.7488838381592489,79.01735941073584,16.03228237995123,810.6942736929975,-0.20769710380505024,-1.1375171532689081,0.1895872171478154,-1.1285943848482416,0.23378129582776072,0.15368808598357872,0.030921759187535394,1.4346211351606837,2.0455011618273713,0.4112313237960459,19.152522305890074,13.98646949168484,2.802958439622866,131.94151554890388,0.20020782014462543,0.09898519413694118,0.003097955968871245,-0.01507694860987619,0.030704386961890248,-0.14822741966444464
0.16,0.8287025537467355,-0.042842227416645465,-1.9953166715438988,78.82253127238813,15.995172855511667,809.8809750295345,-0.2366213222302458,-1.2064300537332509,0.19776787962420825,-1.1962559065695526,0.24815163817215893,0.17484929281213202,0.03517555753359381,1.6328099184936753,2.1867402038832875,0.43952834541563734,20.485234360708258,13.968312143369742,2.797535241122097,131.85721480933452,0.20024038269178163,0.0988267883022552,0.0034145534623701832,-0.016604218327319252,0.032615111737897426,-0.15722652382416827
0.17,0.8620187776459484,-0.04849213989329304,-2.2600882530726913,78.61613046582045,15.955954057192487,809.0688256494869,-0.2675926348064957,-1.2763996544307377,0.20575172716793763,-1.2648817404174497,0.26277957724948187,0.1974224302496273,0.039712144605303625,1.8443262769919202,2.327887283615768,0.4677890689263249,21.81803733894073,13.947938904828728,2.791664238100241,131.76967324638983,0.2002762076650002,0.09865265632479181,0.003750441181343267,-0.018222177165359288,0.03456243205671935,-0.16636524378383896
0.18000000000000002,0.8943152604508399,-0.05452877433871507,-2.5432634355894574,78.39747780292838,15.914500548010507,808.2578881929088,-0.300591501422988,-1.3472050301753475,0.21349812044905264,-1.3342507775722683,0.27762472246102654,0.22140646337686046,0.04453113426253923,2.069170955009638,2.468919341830864,0.49600886252079734,23.150898264602887,13.925195540597214,2.7853224108603594,131.67888369644342,0.20031548966526794,0.09846188505311149,0.004105958872203002,-0.01993207717070407,0.036541106115227706,-0.17561475728511688
0.19000000000000003,0.925450640668487,-0.06095164033320997,-2.8448790556754298,78.16588579441235,15.870684991616113,807.4482250701684,-0.33559172563585676,-1.4186546561933522,0.22097376055197906,-1.404171465560772,0.29265317124966095,0.24680011897505524,0.04963209287253606,2.307344366769831,2.609811777808093,0.5241828594785674,24.483784087435705,13.89993134041159,2.7784864689121114,131.584843872939,0.20035842644993063,0.09825355016117394,0.004481398060335937,-0.021734901216803933,0.038546731511359136,-0.18495005193485614
0.20000000000000004,0.9553084095189824,-0.06775961298006827,-3.164948460356954,77.92066101438616,15.82437853438328,806.6398981011627,-0.37256079552843047,-1.4905797685889295,0.22815126319949758,-1.474475146997856,0.30783618643206356,0.2736018702659621,0.05501453694767316,2.558846595844182,2.7505384803732786,0.5523059555488516,25.816661727434486,13.871998499940027,2.7711329019252307,131.48755552431953,0.20040521848817042,0.09802671867118168,0.004877009587624717,-0.023631396781649168,0.040575573946396805,-0.19434906103419058
0.21000000000000005,0.9837922931344792,-0.07495099340139848,-3.5034647432982977,77.6611061440323,15.775451126719506,805.8329681809282,-0.41146007421260344,-1.562829149607118,0.23500805377389444,-1.5450108296396763,0.32314916219804846,0.30180992193628564,0.060677930759482815,2.823677395042002,2.8910718536914244,0.5803728068130793,27.149498112129564,13.84125167923573,2.763238025016374,131.38702382006147,0.2004560685842268,0.09778045117722806,0.005293009623651196,-0.02562210200907576,0.04262443325889905,-0.20379198445112717
