,Apogee,Lateral Velocity,Total Impulse,Max Mach,Max Velocity,Landing Velocity,Landing Distance,Mean Wind Speed,Wind Speed Deviation
0,2597.0874358382944,13.19955477029427,31953.956349011103,0.6493754829055204,214.65345263516738,41.62414649405064,98.75042909215142,10.100877446238808,0.8849522822241686
1,11481.206565668976,87.56970061188889,89602.829152076,1.9156219057142552,624.1279417177361,7.9939190169237095,8775.106680543597,12.543154354952762,-0.3125232866775554
2,6928.681578032947,83.0434598887735,112171.6011897826,2.5677019760203477,819.3957102586834,7.861501808116208,14260.667697675199,21.479358106722742,1.5836318094827617
3,11907.627190856092,56.650388546836076,89602.829152076,1.9019035485120241,620.0740091638197,8.059939824495878,14707.247514183644,15.849392301853563,2.654105628857031
4,7294.799569085399,84.65413153549949,69844.03434641151,1.4752065830110492,493.77600280122874,8.085336829889933,8670.187106276408,16.249959335486416,-0.3236282347262369
5,8024.096662749315,102.5383826193401,139417.56837418507,3.009977214422716,944.413619358755,8.11287155085102,13091.390590604327,18.173458646957528,0.8468417646963339
6,9164.34403704066,69.53343428446613,76288.7216443939,1.4540050862943081,469.7168448663133,7.948050764315136,7933.897569987098,12.186898893857101,1.114844493721046
7,10478.073906807054,6.350520321627295,76945.09261192313,1.6959327969955498,549.7162856943698,8.329072311485707,8459.3974772118,8.446927446770282,1.2095871150712614
8,30150.32800124023,4.889465005056521,120733.45201606494,2.826743488039657,859.7477072559132,8.026036221575238,3272.0577222652605,1.6742517427002852,0.15440896139521806
9,21361.12675863088,22.614199532665566,106422.81527549011,2.4648148834775934,772.7493863199863,41.64385233061063,3918.0184893023657,6.96665463503351,0.9024491609097771
10,24646.310795333364,193.28875597772085,119175.34840001997,2.6312134727953023,784.2767429010241,7.9953257548114935,12586.755725218198,16.600619895281664,2.2349265486033354
11,21682.837776841752,3.7771888132624607,113919.98513789759,2.5491467389557223,806.2553682822125,39.87816963613923,1684.9754803516873,7.21717854948783,0.6157495685680398
12,13944.300175863635,117.89975743692622,98370.30053213729,2.015420244272471,637.337911298797,8.110034988324454,11915.746821716539,15.305404555813324,1.4164594506049657
13,3290.139366067093,51.29137583932878,38629.46462094066,0.7099598367538777,234.1471342732124,7.941147571395897,2936.5172700750954,11.266026852200877,1.207078528890604
14,4323.292994126326,39.42094742881843,46452.126827161825,0.9364421954347858,311.29465367699476,7.775494334656286,8495.051487920568,19.26438115389377,2.912391963015165
15,4151.434686526559,38.570214284870005,43223.72614334055,0.7631715468385291,245.05893289437523,8.296462877573877,7405.835012528917,19.068909601717003,1.1144741434441654
16,7216.67407605356,92.45163571080462,108368.78310678214,2.5307538571154597,793.4310816847025,8.45552715121517,8852.720624654088,16.599117667945066,3.516496875615903
17,4299.8838371886895,52.73489166627581,45004.34751329144,0.8864940382677192,286.83232293018847,8.598094843800208,6302.493656441637,17.05149894908165,2.076727027828789
18,12445.540409297393,96.44181464552676,86061.08451057562,1.8483837338446205,583.489605460299,8.355664456493171,6936.111342319676,11.570040447533405,0.9881601760291975
19,12317.707240602103,146.90169949879262,93726.38022317462,2.1521274924502096,681.5470169303812,8.414493292514347,11275.042769748465,18.65273916461836,0.5173160664877093
20,8817.787790214972,54.41607888399834,120512.41622729425,2.8321403249981745,871.0936955313621,7.966652179903784,12671.044567727797,16.53573444588747,1.102128881307192
21,11732.150752070538,91.46811754341336,84171.20741515173,1.4191557669056842,448.0259310807694,8.365204575242487,8782.039869802273,12.432737385910624,2.619093523324948
22,14494.819776948496,84.51139456082915,90863.36430949667,1.937966379458964,604.5674489131025,8.365272365995938,13677.463143764548,15.870589450476396,1.442366791004363
23,1651.142932285732,3.8316850971611554,25168.46202454155,0.45043081298304866,152.71396079495656,7.899817275071849,683.8409138460264,3.7773726095596807,0.5399622347378681
24,11333.984087797866,83.31388852431363,90262.74859178426,1.9425814306052014,623.8719110506185,7.774818225670871,19878.507222105305,22.11773910050452,2.8396235248918913
25,17452.018041470707,56.174130578434884,108443.13310581708,2.3890596424863046,770.3634301947712,7.95860675229199,12663.778695454068,11.672928204975223,0.6662777175011894
26,12302.540640598456,0.7972500567857393,86061.08451057562,1.7421375636466514,564.5624569382244,8.02288117685132,8056.145929305011,7.037668444413049,0.7257201561188154
27,10150.23602407699,58.3546337061294,75032.4078434201,1.3668875707554828,428.65817174507,8.300257287276006,15635.559556308806,19.78696018952552,0.7669432466238085
28,5119.029711132885,57.10780885127581,50671.79495927842,0.8274886557247485,265.89607382397423,8.714412713316571,9147.792282114891,18.867582543438374,3.1981506442189565
