time [s],fill pressure [Pa],run mass [kg],fill mass [kg],run pressure [Pa],head loss [Pa],flow rate [kg]
0.8700000000000006,5004478.583214526,0.8800000000000006,19.119999999999862,6074629.807219404,500000.0,1
0.8800000000000006,5003829.676648164,0.8900000000000006,19.10999999999986,6081373.604796796,500000.0,1
0.8900000000000006,5003180.382191503,0.9000000000000006,19.09999999999986,6088050.17718333,500000.0,1
0.9000000000000006,5002530.699262132,0.9100000000000006,19.089999999999858,6094660.475454524,500000.0,1
0.9100000000000006,5001880.6272762595,0.9200000000000006,19.079999999999856,6101205.434316824,500000.0,1
0.9200000000000006,5001230.165648721,0.9300000000000006,19.069999999999855,6107685.972410731,500000.0,1
0.9300000000000006,5000579.313792926,0.9400000000000006,19.059999999999853,6114102.992608776,500000.0,1
0.9400000000000006,4999928.071120916,0.9500000000000006,19.04999999999985,6120457.382308586,500000.0,1
0.9500000000000006,4999276.437043313,0.9600000000000006,19.03999999999985,6126750.013720861,500000.0,1
0.9600000000000006,4998624.410969356,0.9700000000000006,19.02999999999985,6132981.744152496,500000.0,1
0.9700000000000006,4997971.9923068555,0.9800000000000006,19.019999999999847,6139153.416284722,500000.0,1
0.9800000000000006,4997319.180462226,0.9900000000000007,19.009999999999845,6145265.858446407,500000.0,1
0.9900000000000007,4996665.974840444,1.0000000000000007,18.999999999999844,6151319.884882514,500000.0,1
1.0000000000000007,4996012.37484507,1.0100000000000007,18.989999999999842,6157316.296017821,500000.0,1
1.0100000000000007,4995358.37987825,1.0200000000000007,18.97999999999984,6163255.878715861,500000.0,1
1.0200000000000007,4994703.989340689,1.0300000000000007,18.96999999999984,6169139.406533245,500000.0,1
1.0300000000000007,4994049.202631655,1.0400000000000007,18.959999999999837,6174967.639969306,500000.0,1
1.0400000000000007,4993394.01914898,1.0500000000000007,18.949999999999836,6180741.326711221,500000.0,1
1.0500000000000007,4992738.438289061,1.0600000000000007,18.939999999999834,6186461.201874581,500000.0,1
1.0600000000000007,4992082.459446841,1.0700000000000007,18.929999999999833,6192127.988239567,500000.0,1
1.0700000000000007,4991426.082015801,1.0800000000000007,18.91999999999983,6197742.396482646,500000.0,1
1.0800000000000007,4990769.305387974,1.0900000000000007,18.90999999999983,6203305.125404044,500000.0,1
1.0900000000000007,4990112.128953937,1.1000000000000008,18.899999999999828,6208816.86215085,500000.0,1
1.1000000000000008,4989454.552102773,1.1100000000000008,18.889999999999826,6214278.282435921,500000.0,1
1.1100000000000008,4988796.574222141,1.1200000000000008,18.879999999999825,6219690.050752698,500000.0,1
1.1200000000000008,4988138.194698187,1.1300000000000008,18.869999999999823,6225052.820585907,500000.0,1
1.1300000000000008,4987479.412915587,1.1400000000000008,18.859999999999822,6230367.23461814,500000.0,1
1.1400000000000008,4986820.228257541,1.1500000000000008,18.84999999999982,6235633.924932651,500000.0,1
1.1500000000000008,4986160.640105757,1.1600000000000008,18.83999999999982,6240853.513212106,500000.0,1
1.1600000000000008,4985500.647840443,1.1700000000000008,18.829999999999817,6246026.610933538,500000.0,1
1.1700000000000008,4984840.250840331,1.1800000000000008,18.819999999999816,6251153.819559556,500000.0,1
1.1800000000000008,4984179.44848261,1.1900000000000008,18.809999999999814,6256235.730725816,500000.0,1
1.1900000000000008,4983518.240143002,1.2000000000000008,18.799999999999812,6261272.926424858,500000.0,1
1.2000000000000008,4982856.625195709,1.2100000000000009,18.78999999999981,6266265.97918632,500000.0,1
1.2100000000000009,4982194.603013396,1.2200000000000009,18.77999999999981,6271215.4522537,500000.0,1
1.2200000000000009,4981532.172967225,1.2300000000000009,18.769999999999808,6276121.899757539,500000.0,1
1.2300000000000009,4980869.334426838,1.2400000000000009,18.759999999999806,6280985.866885359,500000.0,1
1.2400000000000009,4980206.086760332,1.2500000000000009,18.749999999999805,6285807.890048125,500000.0,1
1.2500000000000009,4979542.4293342745,1.260000000000001,18.739999999999803,6290588.497043479,500000.0,1
1.260000000000001,4978878.361513694,1.270000000000001,18.7299999999998,6295328.207215783,500000.0,1
1.270000000000001,4978213.882662084,1.280000000000001,18.7199999999998,6300027.531612913,500000.0,1
1.280000000000001,4977548.99214137,1.290000000000001,18.7099999999998,6304686.973140055,500000.0,1
1.290000000000001,4976883.689311937,1.300000000000001,18.699999999999797,6309307.026710402,500000.0,1
1.300000000000001,4976217.973532627,1.310000000000001,18.689999999999795,6313888.179392837,500000.0,1
1.310000000000001,4975551.844160674,1.320000000000001,18.679999999999794,6318430.9105567625,500000.0,1
1.320000000000001,4974885.300551777,1.330000000000001,18.669999999999792,6322935.692013954,500000.0,1
1.330000000000001,4974218.342060065,1.340000000000001,18.65999999999979,6327402.988157691,500000.0,1
1.340000000000001,4973550.968038076,1.350000000000001,18.64999999999979,6331833.256099054,500000.0,1
1.350000000000001,4972883.177836765,1.360000000000001,18.639999999999787,6336226.945800552,500000.0,1
1.360000000000001,4972214.970805505,1.370000000000001,18.629999999999786,6340584.500207075,500000.0,1
1.370000000000001,4971546.346292073,1.380000000000001,18.619999999999784,6344906.355374187,500000.0,1
1.380000000000001,4970877.303642658,1.390000000000001,18.609999999999783,6349192.940593996,500000.0,1
1.390000000000001,4970207.842201828,1.400000000000001,18.59999999999978,6353444.678518356,500000.0,1
1.400000000000001,4969537.961312564,1.410000000000001,18.58999999999978,6357661.985279756,500000.0,1
1.410000000000001,4968867.660316216,1.420000000000001,18.579999999999778,6361845.270609698,500000.0,1
1.420000000000001,4968196.938552532,1.430000000000001,18.569999999999776,6365994.937954759,500000.0,1
1.430000000000001,4967525.79535963,1.440000000000001,18.559999999999775,6370111.384590385,500000.0,1
1.440000000000001,4966854.230074006,1.450000000000001,18.549999999999773,6374195.001732304,500000.0,1
1.450000000000001,4966182.242030505,1.460000000000001,18.53999999999977,6378246.174645857,500000.0,1
1.460000000000001,4965509.830562366,1.470000000000001,18.52999999999977,6382265.282753061,500000.0,1
1.470000000000001,4964836.995001155,1.480000000000001,18.51999999999977,6386252.699737573,500000.0,1
1.480000000000001,4964163.734676823,1.490000000000001,18.509999999999767,6390208.793647545,500000.0,1
1.490000000000001,4963490.048917626,1.500000000000001,18.499999999999766,6394133.926996516,500000.0,1
1.500000000000001,4962815.937050205,1.5100000000000011,18.489999999999764,6398028.45686218,500000.0,1
1.5100000000000011,4962141.39839951,1.5200000000000011,18.479999999999762,6401892.734983295,500000.0,1
1.5200000000000011,4961466.432288832,1.5300000000000011,18.46999999999976,6405727.10785459,500000.0,1
1.5300000000000011,4960791.0380397905,1.5400000000000011,18.45999999999976,6409531.916819869,500000.0,1
1.5400000000000011,4960115.214972321,1.5500000000000012,18.449999999999758,6413307.498163225,500000.0,1
1.5500000000000012,4959438.962404674,1.5600000000000012,18.439999999999756,6417054.183198468,500000.0,1
1.5600000000000012,4958762.279653427,1.5700000000000012,18.429999999999755,6420772.298356752,500000.0,1
1.5700000000000012,4958085.166033438,1.5800000000000012,18.419999999999753,6424462.16527252,500000.0,1
1.5800000000000012,4957407.620857884,1.5900000000000012,18.40999999999975,6428124.100867741,500000.0,1
1.5900000000000012,4956729.643438229,1.6000000000000012,18.39999999999975,6431758.417434459,500000.0,1
1.6000000000000012,4956051.23308423,1.6100000000000012,18.38999999999975,6435365.422715729,500000.0,1
1.6100000000000012,4956006.0508184545,1.6200000000000012,18.379999999999747,6438946.007412213,500000.0,1
1.6200000000000012,4956006.0508184545,1.6300000000000012,18.369999999999745,6442500.499291394,500000.0,1
1.6300000000000012,4956006.0508184545,1.6400000000000012,18.359999999999744,6446029.179585804,500000.0,1
1.6400000000000012,4956006.0508184545,1.6500000000000012,18.349999999999742,6449532.325575514,500000.0,1
1.6500000000000012,4956006.0508184545,1.6600000000000013,18.33999999999974,6453010.210654708,500000.0,1
1.6600000000000013,4956006.0508184545,1.6700000000000013,18.32999999999974,6456463.104396884,500000.0,1
1.6700000000000013,4956006.0508184545,1.6800000000000013,18.319999999999737,6459891.272618916,500000.0,1
