time,thrust,combustion_chamber.pressure,ox_tank.pressure,combustion_chamber.temperature,ox_tank.temperature,combustion_chamber.fuel_grain.geometry.effective_radius,OF,combustion_chamber.cstar,specific_impulse,fuel_flow,ox_flow,mass_flow,mass_flow_out,combustion_chamber.ideal_gas_constant,propellant_CG,propellant_mass,combustion_chamber.fuel_grain.regression_rate,combustion_chamber.fuel_grain.flux,combustion_chamber.fuel_grain.geometry.port_area,combustion_chamber.fuel_grain.geometry.burn_area,combustion_chamber.fuel_grain.geometry.length_regressed,nozzle.exit_pressure,ox_tank.ox_mass,ox_tank.oxidizer_center_of_mass,fuel_grain.fuel_mass,fuel_grain.total_CG
12.654999999999907,4839.431120553832,2137696.3561108657,2880321.366705553,3108.4916765105154,269.98488805991457,0.07853555876224273,9.390308294553599,1387.2862393178305,200.4235339443557,0.23734305221893093,2.228724431906095,2.466067484125026,2.4613682265482058,294.44725443942383,2.109693391585174,8.580157805132785,0.0006086833497480398,113.9242456936507,0.019376821951852297,0.3978668327878307,0.02494205487963074,81016.33216496895,5.44329680244623,1.4871347118236518,3.1368610026865547,3.19
12.694999999999906,4814.128826004165,2128865.9647603645,2867115.796354761,3108.7404671845215,269.8096572422101,0.07855523737836369,9.374480150917561,1387.5022946600438,200.2413907905937,0.23666770371885898,2.2186366908756816,2.4553043945945405,2.4507265028833314,294.5052437806316,2.106951902475813,8.483331906514437,0.0006067792048116132,113.38793975520719,0.019386533649815713,0.397979817305265,0.024966334124539278,80718.14043532909,5.354147825169986,1.4739740735539015,3.12918408134445,3.19
12.734999999999905,4788.643531413662,2119665.619423599,2853794.682993295,3108.7386981503114,269.63229379891504,0.0785748424965802,9.364228048920536,1387.6199702133981,200.03868188155414,0.23590970672705333,2.2091122927460902,2.4450219994731435,2.440223008052665,294.5470080177734,2.10417768331867,8.386936277565422,0.0006046649099273931,112.79344176821559,0.01939621149497551,0.3980924079839808,0.02499052873743877,80395.34553964999,5.265402357534959,1.4604602686758086,3.121533920030463,3.19
12.774999999999904,4762.887052870861,2110545.4824254517,2840349.7343649673,3108.8856126389455,269.45266621521824,0.07858963298023454,9.350283759898426,1387.7999652240908,199.8432814390234,0.23518985835533374,2.1990919130726883,2.434281771428022,2.4294710212468145,294.5999799740871,2.1013422419663113,8.290724532960581,0.0006026984394844953,112.24145237332148,0.01940351424838179,0.39817888141409646,0.0250146427015908,80082.16702731678,5.177037865825115,1.4465780246443598,3.113686667135466,3.19
12.814999999999904,4736.877293832885,2101221.805386466,2826778.796002512,3108.9452234468577,269.270723396845,0.07860131221613563,9.338257874460279,1387.9459468108794,199.63669662845558,0.2344363189001461,2.1892268010287705,2.4236631199289165,2.418704164203554,294.64740402820155,2.0984569335107484,8.19479695894893,0.000600668547704738,111.67261572287099,0.0194092818044966,0.3982484654900116,0.0250386741854025,79757.60589771373,5.089074189302208,1.4323180584336492,3.1057227696467216,3.19
12.854999999999903,4710.590710341878,2091868.607800543,2813075.3633654057,3109.0696344669973,269.08635469973234,0.07861295071216129,9.324573813377787,1388.1195935451365,199.4307437556093,0.23369403808413883,2.179097307861872,2.412791345946011,2.40776587520003,294.6999231178183,2.095541832613876,8.099290592089917,0.0005986624989414239,111.11141544870911,0.01941503009461792,0.3983178171266878,0.025062625394241343,79434.77802271646,5.001505117261057,1.417666566219425,3.0977854748288594,3.19
12.894999999999902,4684.0392620887305,2082366.937230106,2799235.1942338836,3109.1556920296866,268.8994782833467,0.07862454745301757,9.31165638688012,1388.2790876645304,199.21823688867474,0.23293058964364877,2.1689696127550344,2.401900202398683,2.3967482951809145,294.7503214577396,2.0925991140946034,8.004216712539497,0.000596603290097078,110.53633235014169,0.019420758608240205,0.39838693016500737,0.025086494201000845,79104.75949359611,4.914341224946582,1.4026120044879247,3.0898754875929155,3.19
12.934999999999901,4657.2034741479965,2072784.7298345156,2785251.956279559,3109.266956380896,268.7099825081612,0.07863610236490161,9.298003531281841,1388.4502704233128,199.0035475834347,0.2321648679566726,2.158669762100724,2.390834630057397,2.3855876996693506,294.80307976565274,2.0896308825395233,7.909575311329558,0.0005945393305071435,109.96092951726352,0.01942646729977114,0.3984558040549111,0.025110280415713088,78772.83696273924,4.82758244043638,1.3871405952773024,3.081992870893178,3.19
12.9749999999999,4630.075358563041,2063071.133545344,2771119.998389535,3109.3579393441055,268.51776311604937,0.07864761474784661,9.284565998500128,1388.6161058290559,198.78347215597122,0.23138428763375557,2.1483026895515405,2.379686977185296,2.3743174264741853,294.8554961661524,2.0866397052281744,7.8153737648755435,0.0005924384022562633,109.37625756001387,0.01943215581420632,0.3985244345133621,0.025133982559192997,78435.27991827788,4.741235649952351,1.371239293378777,3.0741381149231928,3.19
13.0149999999999,4602.639697861536,2053250.5158275221,2756832.4981726315,3109.450971911642,268.3226979866231,0.07865908426928511,9.270726417203253,1388.786901060151,198.55967727695455,0.23059622046797096,2.137794472799644,2.3683906932676146,2.3629085473639577,294.909510700168,2.0836283158925197,7.721615001753008,0.0005903193948231434,108.78761612655036,0.019437823977952115,0.3985928194459984,0.025157599908133817,78094.03926836044,4.655303542370289,1.3548938429545823,3.066311459382719,3.19
