time,thrust,OF,ox_tank.pressure,ox_tank.temperature,combustion_chamber.temperature,propellant_mass,propellant_CG,combustion_chamber.fuel_grain.geometry.length_regressed
0.007,247.2455476806224,4.930162710424542,4753290.339521477,290.4130655003086,2818.7624196734714,51.74521912885424,1.988518971445182,1.292922999517283e-05
0.014,1135.2977487557448,4.642327590287417,4752030.387331,290.40155286910255,2933.687462321484,51.707905906284836,1.98924936366097,2.579575187281968e-05
0.021,2393.6645494699105,4.567513627718953,4750850.13397705,290.39076637126044,2962.103353361746,51.6728729026913,1.9899306975316473,3.805084599166289e-05
0.028,3397.506928098493,4.511471908567578,4749744.46559346,290.3806596692359,2972.2634806967553,51.6399766068801,1.9905662980968546,4.972471204954482e-05
0.035,4182.3389939038625,4.4686824213965375,4748704.504387915,290.37115195310895,2976.2116181009037,51.6089659895458,1.9911617327809614,6.08780583772623e-05
0.042,4790.1078091672325,4.437621562953245,4747720.649673933,290.3621557278921,2977.899217179579,51.579568633341395,1.9917229542230224,7.157980086857163e-05
0.049,5273.916425887223,4.416774982647064,4746783.477554663,290.3535850449132,2978.957332196334,51.55151634370801,1.9922557583974492,8.190006580122687e-05
0.056,5629.13773549685,4.403845029952098,4745884.218580183,290.34535987937386,2979.9531612649084,51.52455890371269,1.9927655038437002,9.19060448844743e-05
0.063,5870.542766948418,4.396824422028377,4745015.139174213,290.33740962974895,2981.059525563755,51.498475172960184,1.9932568918582618,0.00010165838709142044
0.07,6069.816261295075,4.3939068198268725,4744169.666709253,290.3296742728835,2982.2741605611004,51.473076874368935,1.9937339012287287,0.00011120960421543955
0.07700000000000001,6218.883675382342,4.3937165344756774,4743342.394941415,290.32210442372514,2983.535890180388,51.44820892620474,1.9941997935465057,0.00012060352346077756
0.08400000000000002,6329.667917428657,4.395250706836429,4742528.988323462,290.31466046847896,2984.7909525213436,51.42374682877328,1.9946571772303021,0.00012987569009737247
0.09100000000000003,6411.393423795025,4.397843677280056,4741726.042405955,290.3073112943321,2986.0111900881666,51.3995927447837,1.9951080959276861,0.00013905425526178773
0.09800000000000003,6470.260364495888,4.401071126854063,4740930.926528377,290.30003285553283,2987.170633180008,51.37567103435803,1.9955541258951854,0.00014816111108887357
0.10500000000000004,6513.251420021069,4.404672803634042,4740141.632958963,290.2928067970746,2988.275900202461,51.35192394964098,1.995996468312689,0.00015721304455307988
0.11200000000000004,6544.484482761427,4.408493536451722,4739356.643702072,290.28561923890817,2989.328961114375,51.32830782112109,1.9964360302009987,0.00016622279132677553
0.11900000000000005,6567.789499077998,4.412442145640107,4738574.819060124,290.278459758342,2990.3323219342774,51.30478986015839,1.9968734917929893,0.00017519993674341706
0.12600000000000006,6584.753244395257,4.416466146045094,4737795.307846843,290.27132056991445,2991.2982793144915,51.281345579240096,1.997309360626934,0.00018415165219707919
0.13300000000000006,6596.928397455683,4.420534536271162,4737017.4767571455,290.26419588009156,2992.2348581487563,51.25795676086203,1.9977440139881244,0.00019308328013286456
0.14000000000000007,6605.573502337974,4.42462962506044,4736240.856019987,290.257081390635,2993.148452255723,51.2346098937914,1.998177731502561,0.00020199878720755294
0.14700000000000008,6611.617973066871,4.428741207331935,4735465.097925015,290.24997391954355,2994.0443884628926,51.21129497937776,1.9986107199705105,0.00021090111171601265
0.15400000000000008,6615.747425683584,4.432863310970324,4734689.945510943,290.2428711148238,2994.926930217409,51.18800463020525,1.999043132091551,0.00021979242672120005
0.1610000000000001,6618.4672307798355,4.436992393032229,4733915.209098712,290.23577123994016,2995.7994076093787,51.16473339454956,1.9994750804834112,0.00022867433767366653
0.1680000000000001,6620.149685718136,4.441126314326416,4733140.748791277,290.22867301379273,2996.6643788566657,51.141477252626025,1.9999066481269636,0.0002375480299821367
0.1750000000000001,6621.068941824763,4.445263756172004,4732366.4614703385,290.22157549179866,2997.523786641052,51.118233242328394,2.000337896121072,0.0002464143787503993
0.1820000000000001,6621.42681826181,4.449403886948121,4731592.2711599395,290.21447797775306,2998.379094228572,51.094999181921715,2.000768869425385,0.0002552740301314548
0.22200000000000011,6621.3718551861375,4.453546169711521,4730818.121899111,290.2073799586297,2999.2313973909695,51.07177346497714,2.0011996011051174,0.00026412746150572124
0.2620000000000001,6612.12997443999,4.461399906478471,4726386.880950629,290.16673382724105,3000.7703989436304,50.9391160085694,2.0036583672427284,0.00031464005116997704
0.3020000000000001,6604.429598623311,4.484798856925864,4721950.748311549,290.12601384940996,3005.5203358526032,50.80655347383515,2.006112884795178,0.00036500230244476976
0.3420000000000001,6597.950262072086,4.507999726430556,4717510.349412812,290.0852256326209,3010.2379834175613,50.674103878932144,2.0085627602074725,0.00041521014273790727
0.38200000000000006,6590.888825721553,4.532113643017753,4713066.37050386,290.0443753595485,3015.1364975537795,50.54178685286529,2.0110075689957396,0.0004652590656245482
0.42200000000000004,6584.260906497966,4.5557420339644015,4708618.444536695,290.003459537897,3019.9370114057574,50.40959207121039,2.0134475022722436,0.0005151532576071429
0.462,6577.398777171998,4.579744502823527,4704166.810956653,289.962480250331,3024.81043099206,50.27752643376391,2.01588239824806,0.0005648918945456786
0.502,6570.7319390638795,4.603559224933838,4699711.310742502,289.9214359134097,3029.645084431043,50.145585555914664,2.0183123266605887,0.0006144774011586033
0.542,6563.982435544212,4.6275514895503385,4695252.041875305,289.8803273091415,3034.513548328646,50.01377233151735,2.020737208670138,0.0006639100854476306
0.5820000000000001,6560.378299829501,4.651484650548118,4690788.935753147,289.8391536843801,3038.035720549399,49.8820849573893,2.023157061765901,0.0007131915929142945
