time,thrust,OF,ox_tank.pressure,ox_tank.temperature,combustion_chamber.temperature,propellant_mass,propellant_CG,combustion_chamber.fuel_grain.geometry.length_regressed
0.007,240.49397098095397,4.005089547258466,3727840.3567557796,280.17189064626564,2700.9991401946195,57.49362122113245,1.9334956132095733,1.3593187037537778e-05
0.014,1005.0469769575426,3.701748606614768,3727119.336081428,280.16398866814325,2708.475059862123,57.45925630054632,1.9340817701748094,2.7097380608712534e-05
0.021,2095.182690813275,3.6513367871965654,3726457.561261671,280.1567349952703,2709.0345152316054,57.427629187524616,1.9346172831675386,3.9693965982478714e-05
0.028,2944.3860063612233,3.6177360029255357,3725848.9335240875,280.15006302267756,2704.83564527073,57.39846287636878,1.935107542032047,5.14638320942568e-05
0.035,3579.186091623939,3.597496711751819,3725285.7112798835,280.14388808108106,2701.7837925971826,57.37140353889456,1.9355592745552213,6.251646350298576e-05
0.042,4065.5860922535408,3.588450500276152,3724759.9679792617,280.13812342001927,2701.3005996709276,57.34608731321611,1.9359793033915873,7.296832618207973e-05
0.049,4405.23869101544,3.587632124006728,3724264.226305051,280.13268716866145,2703.1285660194667,57.32216967466054,1.9363740163844871,8.293265969169448e-05
0.056,4660.590786258335,3.5921375715572004,3723791.8723592926,280.1275068864597,2706.5256208939704,57.299344920547675,1.9367490298431689,9.251208445608278e-05
0.063,4845.3104489662255,3.5993632248724006,3723337.3362904387,280.12252155290076,2710.6382769112274,57.277354941309966,1.9371090505784225,0.0001017947032004189
0.07,4978.103185725932,3.607554096583479,3722896.1285197022,280.1176819728108,2714.866884236892,57.2559912669843,1.9374578579750954,0.00011085259727761136
0.07700000000000001,5073.089349915906,3.61565742748713,3722464.745442639,280.11294974878507,2718.849475541654,57.23509096202516,1.9377983925388063,0.00011974265710623723
0.08400000000000002,5140.7535214252675,3.6231658864043217,3722040.521781608,280.10829566696185,2722.4385139290844,57.21452994016193,1.9381328859588192,0.00012850852424163559
0.09100000000000003,5188.783091643142,3.6299179114924187,3721621.4688805956,280.10369792721644,2725.594979982302,57.19421554539792,1.9384630003693841,0.00013718295916914384
