Mach,Number,CD,Power-Off,CD,Power-On,CP,[in]
1.47,0.481702,0.444752,184.7445
1.48,0.47993,0.44298,184.6298
1.49,0.478166,0.441216,184.5107
1.5,0.47641,0.43946,184.387
1.51,0.474662,0.437712,184.2591
1.52,0.472922,0.435972,184.127
1.53,0.47119,0.43424,183.9906
1.54,0.469466,0.432516,183.8504
1.55,0.467749,0.430799,183.7063
1.56,0.46604,0.42909,183.5586
1.57,0.464338,0.427388,183.4075
1.58,0.462643,0.425693,183.2529
1.59,0.460956,0.424006,183.0951
1.6,0.459275,0.422325,182.9342
1.61,0.457602,0.420652,182.7704
1.62,0.455935,0.418985,182.6038
1.63,0.454276,0.417326,182.4345
1.64,0.452623,0.415673,182.2628
1.65,0.450977,0.414027,182.0885
1.66,0.449338,0.412387,181.9121
1.67,0.447705,0.410755,181.7334
1.68,0.446078,0.409128,181.5527
1.69,0.444458,0.407508,181.3702
1.7,0.442845,0.405895,181.1857
1.71,0.441237,0.404287,180.9995
1.72,0.439636,0.402686,180.8116
1.73,0.438042,0.401092,180.6223
1.74,0.436453,0.399503,180.4315
1.75,0.43487,0.39792,180.2392
1.76,0.433294,0.396344,180.0457
1.77,0.431723,0.394773,179.851
1.78,0.430158,0.393208,179.6551
1.79,0.4286,0.39165,179.4581
1.8,0.427047,0.390096,179.2602
1.81,0.425499,0.388549,179.0613
1.82,0.423958,0.387008,178.8616
1.83,0.422422,0.385472,178.6609
1.84,0.420892,0.383942,178.4596
1.85,0.419367,0.382417,178.2575
1.86,0.417848,0.380898,178.0548
1.87,0.416335,0.379385,177.8514
1.88,0.414827,0.377877,177.6476
1.89,0.413324,0.376374,177.4431
1.9,0.411827,0.374877,177.2383
1.91,0.410335,0.373385,177.033
1.92,0.408849,0.371899,176.8273
1.93,0.407367,0.370417,176.6212
1.94,0.405891,0.368941,176.4148
1.95,0.404421,0.367471,176.2082
1.96,0.402955,0.366005,176.0014
1.97,0.401494,0.364544,175.7943
1.98,0.400039,0.362994,175.587
1.99,0.398589,0.361449,175.3796
2,0.397144,0.359909,175.172
2.01,0.395799,0.35847,174.9644
2.02,0.394455,0.357031,174.7567
2.03,0.393119,0.3556,174.549
2.04,0.39179,0.354177,174.3411
2.05,0.390469,0.352761,174.1334
2.06,0.389156,0.351352,173.9256
2.07,0.387849,0.349951,173.718
2.08,0.38655,0.348557,173.5104
2.09,0.385258,0.34717,173.3028
2.1,0.383973,0.345791,173.0954
2.11,0.382695,0.344418,172.888
2.12,0.381424,0.343052,172.6809
2.13,0.38016,0.341693,172.4739
2.14,0.378903,0.340341,172.2671
2.15,0.377652,0.338996,172.0605
2.16,0.376409,0.337657,171.8541
2.17,0.375171,0.336326,171.6478
2.18,0.373941,0.335,171.4419
2.19,0.372717,0.333682,171.2361
2.2,0.3715,0.332369,171.0307
2.21,0.370289,0.331064,170.8256
2.22,0.369084,0.329764,170.6207
2.23,0.367886,0.328471,170.416
2.24,0.366694,0.327185,170.2118
2.25,0.365509,0.325904,170.0078
2.26,0.364329,0.32463,169.8041
2.27,0.363156,0.323362,169.6009
2.28,0.361989,0.3221,169.398
2.29,0.360828,0.320844,169.1953
2.3,0.359673,0.319594,168.9931
2.31,0.358524,0.318351,168.7913
2.32,0.357381,0.317113,168.5899
2.33,0.356243,0.315881,168.3888
2.34,0.355112,0.314655,168.1881
2.35,0.353986,0.313434,167.9879
2.36,0.352867,0.31222,167.788
2.37,0.351753,0.311011,167.5886
2.38,0.350644,0.309808,167.3896
2.39,0.349542,0.30861,167.191
2.4,0.348444,0.307418,166.9929
2.41,0.347353,0.306232,166.7952
2.42,0.346267,0.305051,166.598
2.43,0.345187,0.303876,166.4013
2.44,0.344112,0.302706,166.2049
2.45,0.343042,0.301542,166.0091
2.46,0.341978,0.300671,165.8137
2.47,0.340919,0.299805,165.6188
2.48,0.339866,0.298944,165.4244
2.49,0.338818,0.298089,165.2304
2.5,0.337775,0.297239,165.0371
2.51,0.336737,0.296394,164.844
2.52,0.335705,0.295554,164.6516
2.53,0.334678,0.294719,164.4597
2.54,0.333656,0.29389,164.2682
2.55,0.332639,0.293066,164.0773
2.56,0.331627,0.292246,163.8869
2.57,0.33062,0.291432,163.6969
2.58,0.329618,0.290623,163.5075
2.59,0.328621,0.289819,163.3186
2.6,0.327629,0.289019,163.1303
2.61,0.326641,0.288225,162.9425
2.62,0.325659,0.287436,162.7552
2.63,0.324682,0.286651,162.5684
2.64,0.323709,0.285871,162.3822
2.65,0.322741,0.285096,162.1964
2.66,0.321778,0.284325,162.0113
2.67,0.32082,0.28356,161.8266
2.68,0.319866,0.282799,161.6425
2.69,0.318917,0.282043,161.4591
2.7,0.317973,0.281291,161.2296
2.71,0.317033,0.280544,160.9848
2.72,0.316098,0.279802,160.7408
2.73,0.315167,0.279064,160.4978
2.74,0.314241,0.27833,160.2557
2.75,0.31332,0.277601,160.0144
2.76,0.312402,0.276877,159.7741
2.77,0.31149,0.276157,159.5347
2.78,0.310581,0.275441,159.2961
2.79,0.309677,0.27473,159.0584
2.8,0.308778,0.274023,158.8216
2.81,0.307882,0.27332,158.5858
2.82,0.306991,0.272622,158.3509
2.83,0.306105,0.271928,158.1168
2.84,0.305222,0.271238,157.8836
2.85,0.304344,0.270553,157.6513
2.86,0.30347,0.269871,157.42
2.87,0.3026,0.269194,157.1896
2.88,0.301734,0.268521,156.96
2.89,0.300872,0.267852,156.7313
2.9,0.300014,0.267187,156.5036
2.91,0.29916,0.266526,156.2768
2.92,0.298311,0.265869,156.0509
2.93,0.297465,0.265216,155.8258
2.94,0.296623,0.264567,155.6017
2.95,0.295785,0.263922,155.3784
2.96,0.294952,0.263281,155.1562
2.97,0.294122,0.262643,154.9348
2.98,0.293295,0.26201,154.7143
2.99,0.292473,0.26138,154.4946
3,0.291654,0.260754,154.276
3.01,0.29093,0.260129,154.0582
3.02,0.29022,0.259518,153.8413
3.03,0.289514,0.25891,153.6253
3.04,0.28881,0.258305,153.4102
3.05,0.288109,0.257703,153.196
3.06,0.28741,0.257103,152.9828
3.07,0.286715,0.256507,152.7704
3.08,0.286023,0.255913,152.559
3.09,0.285333,0.255322,152.3483
3.1,0.284646,0.254735,152.1387
3.11,0.283962,0.254149,151.93
3.12,0.283281,0.253567,151.7221
3.13,0.282603,0.252988,151.5151
3.14,0.281928,0.252411,151.309
3.15,0.281255,0.251837,151.1038
3.16,0.280585,0.251266,150.8996
3.17,0.279918,0.250698,150.6961
3.18,0.279253,0.250132,150.4936
3.19,0.278592,0.249569,150.2921
3.2,0.277933,0.249009,150.0913
3.21,0.277277,0.248452,149.8915
3.22,0.276624,0.247898,149.6926
3.23,0.275973,0.247346,149.4945
3.24,0.275325,0.246797,149.2973
3.25,0.27468,0.24625,149.1011
3.26,0.274037,0.245707,148.9057
3.27,0.273398,0.245166,148.7111
3.28,0.272761,0.244628,148.5175
3.29,0.272126,0.244092,148.3247
3.3,0.271494,0.243559,148.1329
3.31,0.270865,0.243029,147.9418
3.32,0.270239,0.242501,147.7517
3.33,0.269615,0.241976,147.5625
3.34,0.268994,0.241454,147.3741
3.35,0.268375,0.240934,147.1866
3.36,0.267759,0.240417,147
3.37,0.267146,0.239902,146.8142
3.38,0.266535,0.23939,146.6293
3.39,0.265927,0.238881,146.4453
3.4,0.265321,0.238374,146.2621
3.41,0.264718,0.23787,146.0798
3.42,0.264118,0.237368,145.8983
3.43,0.26352,0.236869,145.7178
3.44,0.262924,0.236373,145.5381
3.45,0.262332,0.235879,145.3592
3.46,0.261741,0.235387,145.1811
3.47,0.261153,0.234898,145.004
3.48,0.260568,0.234411,144.8277
3.49,0.259985,0.233927,144.6522
3.5,0.259404,0.233446,144.4776
3.51,0.258826,0.232966,144.3038
3.52,0.258251,0.23249,144.1309
3.53,0.257678,0.232015,143.9588
3.54,0.257107,0.231543,143.7876
3.55,0.256539,0.231074,143.6171
3.56,0.255973,0.230607,143.4476
3.57,0.255409,0.230142,143.2788
3.58,0.254848,0.22968,143.1109
3.59,0.25429,0.22922,142.9438
3.6,0.253733,0.228763,142.7776
3.61,0.253179,0.228307,142.6122
3.62,0.252628,0.227855,142.4476
3.63,0.252078,0.227404,142.2838
3.64,0.251531,0.226956,142.1209
3.65,0.250987,0.22651,141.9587
3.66,0.250444,0.226067,141.7974
3.67,0.249904,0.225625,141.6369
3.68,0.249366,0.225186,141.4773
3.69,0.248831,0.22475,141.3184
3.7,0.248298,0.224315,141.1603
3.71,0.247767,0.223883,141.003
3.72,0.247238,0.223453,140.8466
3.73,0.246711,0.223025,140.6909
3.74,0.246187,0.2226,140.5361
3.75,0.245665,0.222176,140.382
3.76,0.245145,0.221755,140.2288
3.77,0.244627,0.221336,140.0763
3.78,0.244111,0.220919,139.9247
3.79,0.243598,0.220505,139.7738
3.8,0.243086,0.220092,139.6237
3.81,0.242577,0.219682,139.4744
3.82,0.24207,0.219274,139.3259
3.83,0.241565,0.218868,139.1782
3.84,0.241062,0.218464,139.0312
3.85,0.240562,0.218062,138.885
3.86,0.240063,0.217627,138.7397
3.87,0.239566,0.217194,138.595
3.88,0.239072,0.216763,138.4512
3.89,0.238579,0.216334,138.3081
3.9,0.238089,0.215908,138.1658
3.91,0.2376,0.215483,138.0243
3.92,0.237114,0.21506,137.8834
3.93,0.236629,0.21464,137.7434
3.94,0.236147,0.214221,137.6042
3.95,0.235666,0.213804,137.4656
3.96,0.235188,0.213389,137.3279
3.97,0.234711,0.212977,137.1909
3.98,0.234237,0.212566,137.0547
3.99,0.233764,0.212157,136.9192
4,0.233293,0.21175,136.7844
4.01,0.232824,0.211345,136.6504
4.02,0.232357,0.210942,136.5172
4.03,0.231892,0.21054,136.3846
4.04,0.231429,0.210141,136.2528
4.05,0.230968,0.209743,136.1218
4.06,0.230508,0.209348,135.9915
4.07,0.230051,0.208954,135.8619
4.08,0.229595,0.208562,135.733
4.09,0.229141,0.208171,135.6049
4.1,0.228689,0.207783,135.4775
4.11,0.228238,0.207396,135.3508
4.12,0.227789,0.207012,135.2248
4.13,0.227343,0.206628,135.1016
4.14,0.226897,0.206247,134.9653
4.15,0.226454,0.205867,134.8295
4.16,0.226012,0.20549,134.6945
4.17,0.225573,0.205113,134.5599
4.18,0.225134,0.204739,134.426
4.19,0.224698,0.204366,134.2927
4.2,0.224263,0.203995,134.16
4.21,0.22383,0.203626,134.0279
4.22,0.223398,0.203258,133.8963
4.23,0.222969,0.202892,133.7654
4.24,0.22254,0.202528,133.6351
4.25,0.222114,0.202165,133.5053
4.26,0.221689,0.201804,133.3762
4.27,0.221266,0.201444,133.2476
4.28,0.220844,0.201086,133.1196
4.29,0.220424,0.20073,132.9922
4.3,0.220005,0.200375,132.8653
4.31,0.219588,0.200022,132.7391
4.32,0.219173,0.19967,132.6135
4.33,0.218759,0.19932,132.4884
4.34,0.218346,0.198971,132.3639
4.35,0.217935,0.198624,132.24
4.36,0.217526,0.198279,132.1166
4.37,0.217118,0.197934,131.9939
4.38,0.216711,0.197592,131.8717
4.39,0.216306,0.197259,131.7501
4.4,0.215903,0.196947,131.629
4.41,0.215501,0.196636,131.5086
4.42,0.2151,0.196326,131.3886
4.43,0.214701,0.196017,131.2693
4.44,0.214303,0.195708,131.1506
4.45,0.213907,0.195401,131.0324
4.46,0.213512,0.195094,130.9147
4.47,0.213118,0.194788,130.7977
4.48,0.212726,0.194483,130.6811
4.49,0.212335,0.194179,130.5652
